wl,PgBW1.W,PgOB1.W,PgOB2.W,PgOB3.W,PgOB4.W,PgSY1.W,PgSY2.Y,PgSY3.W,PgSY4.W,PgSY5.W
380.5961,76.45575467,62.55751433,19.899718,60.20581933,48.275008,70.69484967,11.03355733,87.237053,90.00424967,82.39500433
380.96051,76.40356933,62.67459867,19.92087667,60.249579,48.294838,70.835767,11.149205,87.15515133,90.19471733,82.29782867
381.324921,76.26978033,62.748385,19.983394,60.16893267,48.27340033,70.88432567,11.24511033,87.07724233,90.44358833,82.32897667
381.68924,76.42932633,62.78381467,20.06986233,60.17853033,48.218844,70.99655167,11.34896167,87.22054267,90.50813533,82.36354833
382.053528,76.460032,62.81812933,20.102857,60.159185,48.377664,71.00083167,11.394726,87.028305,90.678459,82.45962767
382.417816,76.59316,62.849968,20.17714,60.20370333,48.42417633,71.04855833,11.372527,86.998754,90.956271,82.496002
382.782013,76.631063,62.96923567,20.22757467,60.30873767,48.484763,70.91907533,11.43848,87.065613,91.11094667,82.430776
383.14621,76.66396833,62.937701,20.27897667,60.38018567,48.43774033,70.88319167,11.57537233,87.10133367,91.22987367,82.361913
383.510406,76.805402,63.02542,20.37612867,60.46824767,48.40146,70.988991,11.683198,87.117691,91.41119167,82.48698167
383.874542,76.78726433,63.13423533,20.42598033,60.58568333,48.353353,71.10935467,11.754467,87.180074,91.69889067,82.667521
384.238678,76.709999,63.197079,20.50867167,60.60567067,48.403919,71.03201033,11.74871867,87.25385533,91.847084,82.55985767
384.602753,76.61073067,63.155524,20.55860467,60.59074167,48.313493,71.06432067,11.84094533,87.28005967,91.902415,82.69007633
384.966766,76.755839,63.08831033,20.573125,60.69864,48.40023667,70.941335,11.92753267,87.259036,92.10859933,82.643804
385.33078,76.61647767,63.16899633,20.65005233,60.673674,48.35690567,70.98614233,12.02886433,87.230573,92.35629033,82.67838033
385.694763,76.60343167,63.23587433,20.668714,60.88966467,48.31119567,70.97504933,12.131102,87.30120833,92.46575167,82.611964
386.058685,76.51882667,63.225352,20.67876267,61.03289033,48.35715467,70.97320067,12.17814733,87.296252,92.45436833,82.57222
386.422607,76.582738,63.33178567,20.62876733,61.11250833,48.40266267,70.936147,12.26153,87.33920033,92.437355,82.58331267
386.786499,76.79705067,63.39280333,20.668375,61.16943133,48.416106,70.82901033,12.31776533,87.33614867,92.63161467,82.54987067
387.15036,76.87107333,63.42388,20.711977,61.21061933,48.45447933,70.813459,12.35831333,87.224485,92.697553,82.38304133
387.51413,76.883227,63.38889067,20.71954267,61.270738,48.419191,70.77638,12.49994733,87.2382,92.753413,82.38603467
387.87793,76.89034267,63.29326633,20.74518967,61.352009,48.45575333,70.70898167,12.54094233,87.22056567,92.85069033,82.369113
388.241669,76.94613633,63.320539,20.791642,61.430893,48.44376767,70.61383067,12.59435767,87.162514,92.82803333,82.29115067
388.605377,76.88335433,63.28929533,20.81069067,61.403052,48.32430033,70.589414,12.63046833,87.30578867,92.93477367,82.37242867
388.969025,76.93854233,63.249902,20.81435333,61.50722367,48.30249167,70.50411467,12.71913167,87.32650233,92.95862833,82.26851133
389.332703,76.852369,63.30310567,20.84305067,61.58764,48.31687567,70.451322,12.82955333,87.18082667,93.11461167,82.19331133
389.69632,76.81627133,63.343549,20.83787767,61.64081567,48.25376233,70.38414767,12.92213867,87.25662233,93.10677333,82.09846233
390.059875,76.75029233,63.339109,20.87825267,61.728269,48.26558067,70.40779633,13.10337,87.37598667,93.174105,81.974271
390.423431,76.749415,63.359614,20.878048,61.74845367,48.20212933,70.54147367,13.17918867,87.32360333,93.18329367,82.01749433
390.786957,76.75393933,63.29522167,20.910027,61.838291,48.26316333,70.526464,13.21456833,87.27120733,93.216705,81.919037
391.150421,76.714747,63.28747433,20.957814,61.80182267,48.36519733,70.432905,13.30419433,87.220744,93.272621,81.79519633
391.513855,76.78964233,63.26956533,20.988704,61.83173367,48.39261767,70.36928067,13.41285533,87.14565,93.35246033,81.71009833
391.877228,76.62816367,63.137422,21.04668467,61.855146,48.365869,70.39138033,13.49366233,87.04758967,93.50693767,81.637909
392.240631,76.58135467,63.242751,21.14630233,61.90476367,48.40506367,70.30852767,13.60213233,87.062665,93.59594233,81.502838
392.604004,76.46792067,63.28938167,21.254827,61.89685967,48.404672,70.400251,13.71449767,87.032654,93.50167867,81.31231933
392.967316,76.631302,63.33264667,21.31306333,62.029223,48.40780033,70.355596,13.79687067,87.09686033,93.53640767,81.316063
393.330597,76.62799833,63.358996,21.36273567,61.96901567,48.429972,70.37232967,13.84698167,87.111481,93.58253733,81.19894667
393.693848,76.67552967,63.466465,21.405276,62.024873,48.502318,70.44741567,14.001422,87.174726,93.602323,81.26813267
394.057037,76.70407133,63.50697867,21.53942667,62.01158767,48.49526867,70.475624,14.118068,87.08110067,93.704618,81.27036533
394.420197,76.60596933,63.57277667,21.59397167,62.050869,48.568138,70.51614133,14.21679667,87.1654,93.747482,81.21892533
394.783325,76.601227,63.603391,21.600423,62.115734,48.653393,70.54376233,14.36239667,87.233289,93.77279667,81.25408433
395.146484,76.555852,63.580528,21.68543567,62.107301,48.679727,70.66743467,14.46907567,87.25372833,93.66510533,81.28601033
395.509552,76.618454,63.62255467,21.79490567,62.16305833,48.69278967,70.75669633,14.63048467,87.35864,93.55840833,81.32566067
395.87262,76.572548,63.61341867,21.881098,62.25114567,48.65500367,70.757314,14.74542667,87.47538267,93.66163867,81.35986033
396.235596,76.69741067,63.691541,21.98000267,62.44146767,48.782285,70.74282067,14.94101967,87.47598267,93.606158,81.27281433
396.598572,76.73613767,63.77574533,22.058277,62.44500233,48.88316467,70.89327,15.014868,87.47132133,93.65232333,81.26623
396.961517,76.81039933,63.758012,22.13123167,62.56346733,48.96349333,70.90271267,15.085522,87.56629467,93.57106767,81.41325367
397.324432,76.82945,63.75524,22.17080267,62.68768167,49.001854,70.95578533,15.23185033,87.55135367,93.655899,81.33026367
397.687286,76.95439133,63.83766067,22.18087167,62.75407533,49.01895,70.82492867,15.337575,87.614703,93.64063733,81.328168
398.05014,77.055827,63.81657667,22.266751,62.85071167,49.08310033,70.81515267,15.47424133,87.63322967,93.70003233,81.358912
398.412964,77.135338,63.88053533,22.32183467,62.926636,49.11022467,70.916463,15.59900367,87.65376767,93.78959167,81.43745667
398.775757,77.12736267,63.87435767,22.31608233,63.023533,49.13029267,71.00765967,15.71479867,87.69414,93.87353767,81.38202133
399.138489,77.18032333,63.903647,22.31165933,63.011691,49.242625,71.03722867,15.904477,87.70391833,93.89637233,81.390096
399.50119,77.362625,64.138382,22.38106467,63.146594,49.383217,71.086281,16.06411933,87.823227,93.84374233,81.39313467
399.863861,77.53038533,64.13555367,22.45019333,63.358888,49.38982033,71.15312667,16.142522,87.74975333,93.94728067,81.480855
400.226471,77.65265167,64.200324,22.44495967,63.41321433,49.40457133,71.044253,16.26666233,87.78429667,94.062088,81.54301967
400.589081,77.61545567,64.128353,22.46695133,63.491703,49.480335,71.14792133,16.44506933,87.84938067,94.08825933,81.42493667
400.951691,77.67901633,64.11467633,22.48697233,63.64607467,49.46547167,71.130473,16.629931,87.763161,94.08332333,81.595141
401.314209,77.73602567,64.034551,22.60163633,63.70321167,49.46196367,71.052625,16.72112767,87.75245667,94.16755933,81.457713
401.676758,77.79895767,63.99571867,22.60213733,63.84967667,49.515615,71.07799533,16.81948567,87.93075067,94.156593,81.40799467
402.039185,77.888977,64.067366,22.663028,64.003469,49.45431033,71.13985433,16.917765,87.85877967,94.15737933,81.367523
402.401642,77.99018867,64.07309467,22.715106,64.173908,49.47646567,71.18489833,16.972774,87.87781233,94.18046567,81.33018267
402.764038,78.23561067,64.11648067,22.758662,64.291172,49.52161133,71.201894,17.105291,87.96133667,94.33028933,81.18189767
403.126404,78.25528967,64.23784733,22.77579733,64.312445,49.48358533,71.30033367,17.26217133,88.04809033,94.44576533,81.12132033
403.488739,78.33489467,64.34287533,22.78411667,64.34019867,49.611524,71.41671267,17.45935433,88.13961833,94.471807,81.130529
403.851074,78.411629,64.38841333,22.77539833,64.316509,49.64995567,71.460503,17.583741,88.19354233,94.556404,81.18152633
404.213348,78.45163233,64.49420133,22.85828033,64.43655367,49.64904667,71.506396,17.76207567,88.33885433,94.63626367,81.16320067
404.575592,78.461128,64.54875933,22.91523033,64.410882,49.73788833,71.51514933,17.926429,88.31652567,94.78152967,80.96239233
404.937775,78.58249933,64.64768633,22.99371233,64.41402333,49.764857,71.53654467,18.03574,88.38563533,94.89110333,81.05285167
405.299927,78.614245,64.75172567,23.01764567,64.49525933,49.809532,71.682541,18.17522,88.45917,95.04505667,81.025192
405.662048,78.57934833,64.888297,23.01282633,64.63840233,49.859965,71.74750533,18.31571133,88.573921,95.163732,81.038231
406.024139,78.62594333,65.03229133,23.05887267,64.71738933,49.92944967,71.69391367,18.43689167,88.58879567,95.22325133,81.02831267
406.3862,78.70924633,65.194276,23.14372233,64.82752367,49.88095467,71.787839,18.60012367,88.483411,95.232773,81.10672033
406.74826,78.73408233,65.25638467,23.23241733,64.945548,49.854019,71.78584267,18.73287767,88.552055,95.11936933,81.16794833
407.11026,78.80741367,65.21041767,23.250181,65.01362867,49.87267433,71.80227167,18.90124833,88.579628,95.24069733,81.30850967
407.47226,78.826973,65.26005167,23.24297467,65.011744,49.909144,71.83321867,19.10919933,88.75308233,95.275551,81.33903
407.834167,78.890742,65.30600633,23.36216167,65.05569833,49.98601267,71.95327767,19.22594033,88.86736833,95.40582267,81.40094233
408.196075,78.98568467,65.342237,23.40319,64.99962633,49.94519967,71.96421067,19.373239,88.94167567,95.41687,81.535515
408.557892,79.05744167,65.41296133,23.488948,65.04609167,49.998511,72.021337,19.50844833,89.172231,95.39759567,81.564705
408.919739,79.12081433,65.59545633,23.44123033,65.04753133,50.000754,72.108767,19.70219267,89.24897267,95.33641067,81.68926767
409.281494,79.11465433,65.63351067,23.46088533,65.094873,50.08630333,72.159312,19.889305,89.34094233,95.48662567,81.726898
409.64328,79.205597,65.60616167,23.51528633,65.107929,50.16033433,72.20939367,20.116026,89.47658033,95.46563733,81.822365
410.005035,79.23615033,65.71870667,23.60037167,65.13933167,50.17853833,72.284668,20.32663667,89.53930667,95.33982567,81.84880067
410.36673,79.224477,65.842412,23.63438567,65.26451133,50.20950067,72.347519,20.50649333,89.635737,95.371348,81.87441
410.728394,79.30117067,65.86278133,23.68057867,65.359239,50.28076033,72.400983,20.67875233,89.60039,95.42190533,81.900299
411.089966,79.49446867,65.868207,23.73882867,65.39208967,50.29382333,72.386391,20.89962867,89.563268,95.47241467,81.863144
411.451569,79.53641,65.88189033,23.76921267,65.611534,50.31878667,72.403351,21.10241433,89.532743,95.70043433,81.99291233
411.813141,79.676702,65.851973,23.77594067,65.65571967,50.34340433,72.36813833,21.34523167,89.46351367,95.70701833,82.06133033
412.174652,79.809339,65.92560433,23.80842567,65.72560533,50.27922067,72.44201133,21.57227067,89.529475,95.72190367,82.14181267
412.536163,79.83027633,65.90762733,23.864714,65.809219,50.27843333,72.52949233,21.80010933,89.574712,95.80166867,82.17398833
412.897644,79.851049,65.87866733,23.96742567,65.746737,50.23508067,72.63284567,22.005259,89.503527,95.659276,82.24906133
413.259033,79.867808,65.92320633,24.07185433,65.816241,50.261145,72.653974,22.23872067,89.48192867,95.65359733,82.338455
413.620392,79.99649533,65.90647367,24.131705,65.85198067,50.202437,72.76765167,22.47503633,89.459661,95.74087533,82.33599633
413.98172,80.14561967,65.85865033,24.11241167,65.86662567,50.22104,72.71435033,22.69731467,89.58146633,95.67825033,82.279877
414.343048,80.26667533,65.88997133,24.14891533,65.944584,50.20522933,72.77404767,22.88870833,89.657857,95.70397467,82.29226933
414.704315,80.32167833,65.950989,24.14854233,65.926042,50.14408533,72.87501533,23.09137367,89.70428233,95.77275333,82.326833
415.065582,80.26108333,66.030659,24.16707867,66.034944,50.23115767,72.85868567,23.30368267,89.596962,95.700371,82.25886767
415.426788,80.21182,66.06129067,24.14464433,66.12574267,50.21191533,72.88915233,23.624267,89.70010133,95.665558,82.30874633
415.787994,80.15770467,66.08911,24.17134867,66.31945533,50.27640933,72.905233,23.87508967,89.63558167,95.75193533,82.17964167
416.149109,80.194224,66.134408,24.21484367,66.413713,50.31317667,72.90518933,24.09337967,89.45130167,95.76318833,82.19226567
416.510223,80.174675,65.97608333,24.295995,66.504701,50.27271767,72.91846233,24.33549033,89.54825333,95.753937,82.11829367
416.871307,80.29866033,66.049329,24.357101,66.59074267,50.23813367,72.93996167,24.61197733,89.47782633,95.52376567,82.24646
417.23233,80.25653333,66.08363333,24.33586567,66.69839633,50.21874133,72.81279767,24.86209367,89.49817933,95.441681,82.28842167
417.593323,80.22486867,66.043859,24.35060167,66.699141,50.25049333,72.79777767,25.14557667,89.372935,95.471629,82.32399
417.954315,80.14829,65.97628667,24.352213,66.72744733,50.29451967,72.737709,25.337101,89.29592633,95.39430233,82.274699
418.315247,80.12626167,65.910011,24.373966,66.764028,50.229088,72.66590133,25.56789267,89.28547433,95.31152367,82.28023533
418.676178,79.971006,65.98199733,24.38464433,66.81041067,50.24258167,72.73468033,25.77884833,89.29097233,95.18391933,82.22326933
419.037048,79.95134733,65.955377,24.40903267,66.74307,50.24614333,72.82932033,26.018626,89.242251,94.93105567,82.07259633
419.397858,79.86915333,66.02254,24.461071,66.850933,50.21521367,72.86846433,26.19053033,89.22748333,94.889343,82.048719
419.758636,79.78466067,66.05001067,24.460031,66.89955533,50.25557833,72.79397567,26.37361933,89.251638,94.83957667,82.07425667
420.119415,79.78016633,66.037748,24.45989233,66.99061367,50.26653567,72.74346667,26.602414,89.20296,94.73591867,81.976499
420.480103,79.76614133,66.05025133,24.480151,67.093324,50.31034733,72.73565433,26.82270933,89.24168633,94.69024433,81.980095
420.840851,79.839531,66.10526167,24.47569033,67.126803,50.312318,72.678505,27.06399167,89.266973,94.66503167,81.926562
421.201477,79.743436,66.23173667,24.50250533,67.23801433,50.33035167,72.672709,27.278752,89.25494133,94.559283,81.90613567
421.562134,79.670616,66.190013,24.525913,67.346611,50.328981,72.67834467,27.51003433,89.28237167,94.510956,81.83780933
421.922729,79.68980933,66.240911,24.563803,67.38062167,50.38033167,72.70976233,27.752252,89.271131,94.52412933,81.75600667
422.283264,79.65961233,66.29078933,24.64185067,67.47993733,50.39970267,72.702871,27.93936167,89.26407133,94.40069333,81.73934467
422.643799,79.673457,66.30856567,24.68347433,67.485138,50.39320267,72.748408,28.196022,89.34417733,94.39456933,81.760984
423.004242,79.709582,66.289364,24.721586,67.57226433,50.420775,72.74779,28.35051033,89.24687933,94.388982,81.72713467
423.364685,79.72220633,66.337265,24.752358,67.60021833,50.429625,72.805458,28.571191,89.27872733,94.40471133,81.722562
423.725128,79.666621,66.34232067,24.73113067,67.612381,50.451818,72.89537067,28.795611,89.30965933,94.392718,81.63818367
424.08551,79.76880133,66.45382433,24.75297333,67.67153033,50.52672067,72.902682,29.02496133,89.30968467,94.370354,81.58688367
424.445892,79.752711,66.41784933,24.77467533,67.73512,50.532861,72.904228,29.20116167,89.37412733,94.488121,81.47128267
424.806183,79.824918,66.496499,24.81760333,67.77634167,50.55529667,73.03109467,29.38700233,89.31101733,94.67526,81.38363633
425.166473,79.84879333,66.54858267,24.862924,67.84468733,50.55223467,73.081164,29.60262667,89.43596633,94.742129,81.35588567
425.526703,79.907842,66.65642567,24.918394,67.83896633,50.528609,73.20855967,29.85839067,89.46785967,94.914261,81.44196067
425.886902,79.96262633,66.78511067,24.933237,67.90934133,50.57109333,73.24851,30.07337567,89.52731833,95.038287,81.36885067
426.24707,80.03496033,66.80758133,24.98399733,68.03438433,50.57793567,73.26219433,30.28491167,89.641988,95.17071533,81.44430767
426.607208,80.078692,66.93534867,25.04085367,68.14432367,50.582831,73.323784,30.49051233,89.78752167,95.33779133,81.46624
426.967316,80.14106,67.01854467,25.038147,68.23291767,50.67487067,73.42801933,30.70364367,89.81675967,95.554901,81.54886133
427.327393,80.20389833,67.02846167,25.08835033,68.37878933,50.71858333,73.60525533,30.946286,89.88396967,95.768407,81.532931
427.687439,80.33013133,67.157954,25.10624733,68.39864,50.77317667,73.81856267,31.19500533,89.93796533,95.90059167,81.61963667
428.047394,80.44253067,67.265761,25.115359,68.499494,50.82945633,73.903374,31.4808,89.95429467,96.193924,81.54734033
428.407379,80.520134,67.22361133,25.14748033,68.58075333,50.86901467,74.081482,31.68839067,89.93235767,96.258273,81.42714967
428.767303,80.68040733,67.26203933,25.18081467,68.60764967,50.96507267,74.09830233,31.956139,90.07453433,96.58371733,81.38610333
429.127167,80.76154833,67.381582,25.233317,68.65169133,51.00964367,74.17043567,32.23654433,90.055084,96.83789333,81.39422867
429.487061,80.802714,67.46862533,25.21768,68.69485333,51.04945533,74.211731,32.505558,90.133461,97.074023,81.359207
429.846863,80.90898867,67.57356133,25.20027467,68.794838,51.16071733,74.21727,32.830308,90.16281867,97.30246467,81.32584133
430.206665,81.00308733,67.64074833,25.20544567,68.95482767,51.20142467,74.30202733,33.056135,90.16391,97.50055433,81.267896
430.566437,81.09101367,67.761326,25.196258,69.04607633,51.26706433,74.40054333,33.37497,90.23462433,97.600535,81.21389267
430.926117,81.14141333,67.844882,25.21279167,69.12589,51.27847167,74.40658567,33.63169333,90.27685033,97.71247333,81.18083467
431.285828,81.30077867,67.948471,25.30418067,69.201397,51.29537733,74.405281,33.86527233,90.29832967,97.917033,81.31147
431.645447,81.26273867,68.00291067,25.319142,69.28634933,51.346358,74.56987267,34.122468,90.26940933,98.24168633,81.31607333
432.005035,81.29617567,68.11409633,25.36678467,69.227712,51.37256767,74.68088767,34.350586,90.24107133,98.30903133,81.43412767
432.364655,81.278203,68.08022433,25.42309133,69.29203167,51.41609967,74.70971667,34.61519167,90.44897433,98.395556,81.5143
432.724182,81.29396567,68.16626233,25.41038467,69.35342267,51.43007267,74.71172567,34.82282467,90.45932,98.55782067,81.477923
433.08371,81.33800267,68.21302767,25.43670667,69.44616567,51.52417633,74.63412,35.12225967,90.46898133,98.58792867,81.32362633
433.443207,81.42306033,68.276524,25.47970533,69.57410567,51.61753467,74.692525,35.403564,90.39281733,98.63396967,81.33768733
433.802582,81.43487767,68.26346333,25.461704,69.619372,51.63118633,74.71951533,35.617223,90.30440267,98.79903667,81.27766167
434.162018,81.494128,68.28701633,25.46316767,69.66210433,51.61679967,74.67901867,35.833834,90.32881933,98.93081633,81.33729533
434.521362,81.63530233,68.25387933,25.49844633,69.54777267,51.64312733,74.62595633,36.154049,90.42675267,98.825793,81.227071
434.880676,81.683838,68.24154933,25.55198033,69.53283833,51.59108867,74.60377767,36.40960033,90.478493,98.84226233,81.25469467
435.23999,81.63382733,68.30337767,25.56897233,69.61295833,51.58729667,74.44538633,36.58963467,90.54087067,98.861473,81.193415
435.599243,81.630895,68.26311133,25.57665033,69.689939,51.56225467,74.45462567,36.75958467,90.59774267,98.85441567,81.25552867
435.958496,81.62174967,68.30681733,25.59779633,69.700212,51.55867267,74.51617667,37.01417933,90.67556467,98.952301,81.38498933
436.317657,81.60356633,68.226368,25.61240567,69.687542,51.55579,74.649597,37.223273,90.64609,98.846453,81.442225
436.676819,81.60948433,68.231486,25.64973267,69.765218,51.63447433,74.68684667,37.44692767,90.71518433,98.796458,81.53601833
437.03595,81.58996333,68.16681033,25.71650167,69.810066,51.624245,74.69804133,37.685285,90.68700933,98.77529933,81.57278933
437.39502,81.61286167,68.11363467,25.740392,69.74223467,51.536765,74.64047,37.92462933,90.73854567,98.736501,81.59040067
437.754059,81.56778467,68.08807867,25.769895,69.696537,51.502889,74.62056733,38.175636,90.79488133,98.77035033,81.57609067
438.113068,81.568662,68.156199,25.80344333,69.61471433,51.438414,74.58322633,38.37357333,90.82073233,98.77021033,81.72121667
438.472046,81.611267,68.10407633,25.821281,69.56022667,51.44013967,74.66296633,38.55786267,90.88253,98.75470733,81.83493567
438.830994,81.571645,68.118239,25.81580033,69.56684867,51.49010067,74.623357,38.81047567,90.998703,98.701767,81.80134567
439.189911,81.571167,68.06832867,25.861597,69.61883933,51.457614,74.508593,39.06304033,90.95865633,98.61425533,81.86642967
439.548798,81.61801933,68.05808233,25.86598667,69.73526933,51.49067167,74.471054,39.25945133,90.92240133,98.65753433,81.80836233
439.907593,81.61375467,68.037614,25.88987967,69.73374467,51.529738,74.44890833,39.47539767,90.762441,98.61575567,81.79445133
440.266388,81.62342567,67.99216067,25.94780233,69.77086,51.554906,74.52665967,39.621586,90.811226,98.62848667,81.900116
440.625122,81.70326733,67.964967,25.99482733,69.79184333,51.49382167,74.52383667,39.81242133,90.87085467,98.618009,82.03083267
440.983856,81.67925033,67.93014667,26.04487067,69.77960067,51.501185,74.58658867,39.98185467,90.96080533,98.69770567,82.07829533
441.342621,81.75303633,67.98495367,26.117865,69.75150067,51.49500167,74.58367633,40.231598,90.978381,98.80096167,82.12302633
441.701263,81.713974,67.91815033,26.13119067,69.73414733,51.51846333,74.54955567,40.438971,90.925209,98.82458,82.05278533
442.059875,81.673167,67.89712033,26.13872533,69.81542867,51.51186,74.543007,40.58749133,90.955775,98.87234733,82.11433167
442.418457,81.67920167,67.89955133,26.121233,69.88149,51.57559467,74.59177133,40.77495167,90.97183233,98.75191233,82.09858433
442.777008,81.63006567,67.85463333,26.16724633,69.859095,51.541078,74.636617,40.97692633,90.93829333,98.725334,82.205574
443.135498,81.597051,67.86758933,26.20126667,69.90394967,51.53183767,74.583649,41.229505,90.814471,98.66378767,82.23008967
443.493958,81.573148,67.80803933,26.249239,69.94936633,51.47776833,74.51949833,41.37195333,90.903516,98.58142367,82.20943467
443.852448,81.55520367,67.75852567,26.26888133,69.89439133,51.42212933,74.451574,41.63322333,90.83411667,98.604337,82.24481433
444.210876,81.46651733,67.79381067,26.283971,69.84341467,51.35097367,74.52373767,41.825859,90.796196,98.73720067,82.30323533
444.569214,81.449178,67.78987633,26.29679,69.879068,51.321669,74.57392667,41.97450133,90.80587,98.746646,82.32357533
444.927551,81.35202,67.838792,26.34492467,69.91524267,51.30686433,74.65921767,42.14994067,90.784251,98.773684,82.39537033
445.285858,81.412079,67.83285767,26.36136433,69.93247,51.33669667,74.68200967,42.29865767,90.796107,98.78894067,82.486829
445.644104,81.44489267,67.81063733,26.385424,70.00089267,51.35449467,74.74909967,42.49930967,90.75275667,98.9347,82.492963
446.002319,81.45214067,67.86079667,26.40622667,70.09807867,51.34273533,74.69256067,42.70368333,90.71621933,98.99309567,82.49875867
446.360504,81.44067633,67.81948333,26.42640067,70.05416233,51.254163,74.70238233,42.86040467,90.688891,99.13784567,82.48276267
446.718719,81.45494367,67.87434633,26.401106,70.08683767,51.251255,74.73331433,42.97561033,90.69052367,99.21751667,82.47269967
447.076843,81.42972567,67.86837667,26.431025,70.08711767,51.22593533,74.79023967,43.17453133,90.76806133,99.284602,82.52383167
447.434906,81.409111,67.916808,26.43846133,70.14974967,51.18388367,74.82380933,43.35960267,90.895439,99.41170767,82.518641
447.792938,81.42973833,67.966348,26.425335,70.16407267,51.15895567,74.81171433,43.64528667,90.840734,99.59893267,82.50849433
448.15094,81.392443,68.03382867,26.38428967,70.15129867,51.18835833,74.891978,43.73572033,90.82595067,99.71018467,82.50774133
448.508911,81.361148,68.01055633,26.37487367,70.10649233,51.13211933,74.96106433,43.88549667,90.73491133,99.8066,82.48129033
448.866852,81.33049267,67.99373,26.353884,70.10038867,51.16191267,75.00938667,44.03353,90.70783233,99.85477433,82.51044467
449.224731,81.32938367,68.07706833,26.36605033,70.17878733,51.17396133,75.06432067,44.16422667,90.76780433,99.93575067,82.535581
449.582672,81.2817,68.049089,26.38723833,70.16129033,51.13070167,75.106921,44.33200333,90.74561567,100.1335067,82.50390367
449.940491,81.30409233,68.100932,26.41968733,70.16792267,51.090024,75.140406,44.50376133,90.65160633,100.4412157,82.54628267
450.298279,81.245621,68.093933,26.45382967,70.179016,51.12480167,75.201098,44.67731233,90.707021,100.7563653,82.48753367
450.656067,81.245359,68.15603133,26.50649767,70.121376,51.10364,75.230939,44.835359,90.861282,100.9497093,82.457639
451.013733,81.20140567,68.32955167,26.52947367,70.15046933,51.118445,75.28955833,45.108439,90.80708567,101.2046357,82.43641167
451.371429,81.21780133,68.51563267,26.560314,70.27894733,51.15208567,75.41028833,45.251662,90.89357033,101.4667613,82.480553
451.729095,81.31286867,68.51909733,26.60654567,70.29536933,51.21883667,75.44694233,45.39851633,90.92334233,101.6457727,82.437607
452.0867,81.34892,68.516926,26.65995267,70.394272,51.27799733,75.48657233,45.59070733,90.94787867,101.9582417,82.576345
452.444336,81.46343,68.50416967,26.704067,70.420797,51.34955967,75.57707233,45.777738,90.990166,102.2680257,82.62637067
452.80188,81.49960567,68.698748,26.76286467,70.414088,51.339241,75.66178133,45.95053733,90.926773,102.4469837,82.652255
453.159363,81.40144333,68.70978033,26.77690067,70.428388,51.31625,75.71849333,46.107679,91.02047467,102.655706,82.57873533
453.516815,81.33440667,68.73370367,26.819293,70.40671533,51.37358367,75.76126867,46.24711367,90.96722667,102.893687,82.57094867
453.874237,81.293803,68.70292667,26.82089033,70.536691,51.434625,75.917577,46.43639667,90.95379133,103.1226833,82.63109833
454.231628,81.289673,68.71990467,26.89756967,70.502608,51.51812867,75.99200933,46.61720367,91.02773267,103.417717,82.71775067
454.588989,81.27741,68.777274,26.941432,70.526526,51.548402,75.971046,46.732976,90.95754767,103.6061303,82.771098
454.94632,81.33676633,68.73139433,26.916563,70.491811,51.54874267,75.97469333,46.850006,90.859268,103.731977,82.87955967
455.30365,81.35011033,68.64997367,26.956059,70.60670233,51.58042633,76.00057467,47.01690933,90.90094233,103.748807,82.876724
455.660919,81.25588733,68.56827433,26.975613,70.67921567,51.54629633,75.95749667,47.290662,90.91372667,103.7406183,82.975245
456.018127,81.229515,68.603447,27.01134,70.75773233,51.64076233,75.90577967,47.50841533,90.999573,103.6456093,83.04107667
456.375305,81.19323467,68.63081,27.02688067,70.75936767,51.58998733,75.989947,47.67298867,90.91523467,103.4324237,82.96013667
456.732422,81.10368333,68.54081333,27.03018567,70.746324,51.55547433,76.04160833,47.85526667,90.79427833,103.271202,83.01525867
457.089539,81.132978,68.59829867,27.03969633,70.86045833,51.53233333,76.01521033,47.96067533,90.85794567,103.1460953,83.07342533
457.446594,81.115285,68.63449,27.10909533,70.82423133,51.60234333,76.02838133,48.12120533,90.85775033,103.0174967,83.05884033
457.80365,81.18030533,68.57316333,27.11040633,70.815151,51.56373333,76.085363,48.28767167,90.80236567,102.782641,83.120575
458.160706,81.18358367,68.51235967,27.10746567,70.84600567,51.56530367,76.15215567,48.350985,90.616793,102.798752,83.14834067
458.517639,81.179235,68.468778,27.12026733,70.72688433,51.67792,76.192004,48.397343,90.55144767,102.747027,83.15953833
458.874542,81.20418533,68.41833767,27.130109,70.76477567,51.708425,76.097913,48.51132333,90.59839633,102.7210717,83.10389733
459.231445,81.217959,68.45830767,27.11364233,70.77963367,51.674198,76.07217667,48.64460867,90.61143233,102.7972667,83.05374133
459.588287,81.25069933,68.60096633,27.11095667,70.66718433,51.640715,76.059166,48.786592,90.58076967,102.8146717,82.92009233
459.945099,81.26870733,68.55331667,27.098026,70.674268,51.649146,76.08078,48.859061,90.53120933,102.86144,82.827914
460.30188,81.268224,68.443231,27.12018667,70.68355667,51.619124,76.081001,49.02398533,90.57622533,102.8944423,82.83297467
460.6586,81.30955267,68.45953633,27.174502,70.760432,51.62781,76.10975867,49.16675967,90.57856767,103.0079423,82.769765
461.015381,81.38509367,68.46522733,27.19383,70.78794867,51.59119167,76.19375367,49.25616333,90.58919533,103.090477,82.82077
461.37204,81.48411533,68.622523,27.21403167,70.76641567,51.55412433,76.178548,49.358159,90.577629,103.0571187,82.814341
461.728668,81.51258333,68.71440533,27.219705,70.81063733,51.54314033,76.143827,49.46236133,90.584862,103.1539943,82.759692
