wl,W1,W2,W3,W4,W9,W10,W11,W12,W14,W16,W17,W18,W19,W20,W20.1,W21,W22,W23,W24,W25,W26,W27
372.205841,30.766651,14.45162733,27.751165,21.13927733,14.460286,23.32410233,21.07084233,17.48706733,10.43426733,18.232731,19.54034467,14.286462,22.620935,21.15084233,24.831993,20.06973467,27.103764,15.92180167,21.823742,26.798366,14.12425733,11.53542933
372.570984,30.874879,14.48395867,27.799888,21.15583567,14.421611,23.334393,21.10611567,17.56962233,10.41818433,18.32947267,19.41845833,14.321855,22.69316,21.18993267,24.855999,20.17813867,27.17380333,15.92264467,21.84456667,26.85515967,14.143042,11.483174
372.936127,30.96615,14.52227233,27.82180633,21.19364367,14.50363733,23.32209833,21.11331767,17.56172633,10.52165867,18.39334367,19.43219433,14.35576367,22.67783167,21.283712,24.91479533,20.27137033,27.21613167,15.89175667,21.87811933,26.864455,14.141127,11.57690867
373.301208,31.00430933,14.56333733,27.94885967,21.212865,14.51848867,23.390143,21.07909333,17.52349367,10.512651,18.37468567,19.514525,14.37879733,22.74615167,21.26179967,24.99104567,20.26073233,27.26472833,15.86302333,21.846747,26.97488133,14.14048167,11.56279233
373.66626,31.01229833,14.59181767,27.953112,21.14993833,14.568341,23.401256,21.111571,17.621569,10.47722033,18.361092,19.55147333,14.50971033,22.778302,21.24394667,24.97897467,20.298385,27.232097,15.90498033,21.86484533,26.99763933,14.22840267,11.60492733
374.03125,31.03800533,14.65737867,28.03784433,21.20279733,14.60213333,23.44741367,21.15634933,17.57457233,10.49671133,18.41261267,19.56988467,14.63905,22.82895733,21.22133633,25.01254133,20.38684333,27.285509,16.00176567,21.89766067,26.99243633,14.25009867,11.645607
374.39624,31.11799967,14.68126967,28.13612633,21.23707367,14.60273333,23.43074933,21.082557,17.66272767,10.52411833,18.44468667,19.59753967,14.66213833,22.826582,21.26049167,25.089159,20.44803467,27.296938,16.00756133,21.94209933,27.088,14.26746667,11.68413
374.7612,31.10737267,14.68151333,28.18182,21.34320133,14.648719,23.42202767,21.096209,17.731116,10.517607,18.39985167,19.60778367,14.64723833,22.85239467,21.33883733,25.17835867,20.48106667,27.29044467,16.015881,21.95372733,27.148823,14.21751467,11.65204633
375.12616,31.09554533,14.73039533,28.27479567,21.41224333,14.636579,23.45931567,21.15480433,17.81336533,10.59932633,18.51538767,19.62709533,14.72785367,22.87337233,21.40698267,25.27144567,20.53206467,27.41996767,16.03144167,22.01523333,27.26092733,14.26755767,11.71628567
375.491028,31.169175,14.77673167,28.293057,21.429908,14.664057,23.603494,21.17804567,17.85183467,10.63271,18.64402767,19.698021,14.704558,22.94767233,21.46110933,25.30426133,20.55680933,27.53966533,16.073982,22.09575,27.32716167,14.294598,11.74262667
375.855927,31.18552067,14.85415833,28.33592467,21.47492233,14.76612033,23.66476933,21.21484033,17.86265467,10.69157133,18.77760167,19.67513967,14.740127,22.98145167,21.48293767,25.37460233,20.67660867,27.59494733,16.10223467,22.15854833,27.39442433,14.31541533,11.77619067
376.220734,31.226425,14.868805,28.25597533,21.55503667,14.90831133,23.670276,21.24156467,17.910385,10.695351,18.85630133,19.722894,14.83947433,22.95523133,21.542963,25.44409367,20.74378333,27.70347067,16.155544,22.263612,27.50099433,14.358652,11.794516
376.585541,31.34571833,14.89618067,28.299344,21.58658533,14.91988567,23.71002267,21.300218,17.94019667,10.79527667,18.94888933,19.77041867,14.93562533,22.99972667,21.618925,25.460062,20.8299,27.69836833,16.14478967,22.30226567,27.497427,14.34324367,11.83534267
376.950287,31.42802367,14.94215633,28.338948,21.62404767,14.944381,23.70041133,21.318976,17.93134667,10.80356433,19.015017,19.75895333,15.021549,23.036915,21.69800333,25.48083533,20.839006,27.69697833,16.17777933,22.387514,27.52854467,14.399395,11.88178933
377.315002,31.52614,14.95410867,28.397761,21.64253733,14.91816533,23.64881667,21.32474067,17.96094467,10.74857033,19.00715,19.76407733,15.08089533,23.13962,21.69574833,25.48401867,20.945699,27.704,16.25458867,22.41944,27.61671433,14.41027033,11.93273433
377.679688,31.56368333,14.981799,28.40977333,21.67424367,14.91558333,23.70407533,21.321078,18.01269733,10.80826767,19.08088833,19.774325,15.120093,23.181913,21.770124,25.46885367,21.02393167,27.800309,16.21304567,22.47048333,27.708075,14.42652533,11.91857067
378.044373,31.61004233,14.985811,28.430874,21.70249267,14.96202133,23.72190867,21.333104,18.04264067,10.887121,19.12494167,19.76417567,15.125568,23.25804433,21.75431033,25.52326733,21.05741633,27.80055767,16.272008,22.580789,27.74157733,14.42836433,11.88234833
378.408997,31.699185,15.02156967,28.49640967,21.72731867,14.969115,23.82582667,21.377763,18.04997,10.916406,19.16286233,19.801103,15.18547567,23.29986467,21.781004,25.59186867,21.11028267,27.89262567,16.35067467,22.592753,27.79515067,14.47924767,11.88941267
378.773621,31.76315833,15.066157,28.52476433,21.79339933,15.042567,23.81361367,21.38429267,18.148131,10.92760933,19.183754,19.78077367,15.247639,23.30576967,21.811835,25.589676,21.190885,27.938001,16.37289633,22.635269,27.78656133,14.48981333,11.891549
379.138184,31.84031467,15.137627,28.571428,21.780382,15.11252433,23.74684967,21.46892167,18.15967567,10.975478,19.25026167,19.86680033,15.24982267,23.31646867,21.80709333,25.56530133,21.26462233,27.915364,16.40664367,22.756448,27.91512233,14.542606,11.89278033
379.502716,31.817316,15.09568,28.625939,21.849136,15.142502,23.70697867,21.46200433,18.14910633,11.05139567,19.25959233,19.88252167,15.23598967,23.42069067,21.80696733,25.60613067,21.34684033,27.964683,16.45987333,22.839063,27.99031767,14.568762,11.94875467
379.867188,31.862577,15.15102,28.61755567,21.84368567,15.17941667,23.72776933,21.49757,18.164091,11.08208767,19.28184567,19.959849,15.25155633,23.45424533,21.83873567,25.65221267,21.42138367,28.074745,16.47928667,22.96547767,28.095984,14.57917367,11.94486233
380.231659,31.85594633,15.17364833,28.68346767,21.887646,15.29031633,23.778031,21.50101167,18.231737,11.16611733,19.30428,20.06065767,15.22058833,23.534785,21.78643133,25.69160767,21.549502,28.03716567,16.48805967,22.964869,28.11453267,14.50662167,11.94719367
380.5961,31.87790433,15.227309,28.73637033,22.012648,15.257743,23.833132,21.565899,18.377397,11.195277,19.29319233,20.10693333,15.30409267,23.558984,21.75863133,25.697114,21.63501367,28.104922,16.539992,22.976145,28.18650067,14.512474,11.92176
380.96051,31.93497833,15.217794,28.75573233,22.10327533,15.28269767,23.88690767,21.716875,18.420651,11.20354367,19.36829233,20.05781133,15.32247867,23.56908767,21.826568,25.71240367,21.782264,28.10841433,16.56388033,22.99804,28.224146,14.569112,11.92909767
381.324921,31.98550167,15.32079933,28.77179133,22.20321967,15.28913767,23.85580867,21.831221,18.44143833,11.33831033,19.474089,20.187992,15.296862,23.68147967,21.81438867,25.774964,21.852941,28.218791,16.57435633,23.03560267,28.352238,14.60326567,11.913414
381.68924,32.06991267,15.33245933,28.81287133,22.297271,15.304522,23.86803433,21.920143,18.54022433,11.379779,19.484915,20.221049,15.321771,23.67553967,21.87790867,25.77878167,21.91947633,28.327372,16.602955,23.072942,28.48878433,14.66929567,11.93522867
382.053528,32.10469367,15.39587833,28.80652667,22.377955,15.33436433,23.938844,21.97712133,18.55703967,11.37461533,19.51294133,20.233894,15.32799633,23.803325,21.92623,25.79898667,21.996275,28.47978567,16.66052533,23.12927333,28.50650433,14.64405867,11.96429167
382.417816,32.18013733,15.45117667,28.84675533,22.41598367,15.36226433,23.999324,22.02341433,18.608075,11.49058167,19.56243,20.30079,15.36085067,23.854096,21.92136767,25.78123667,22.13564867,28.58014333,16.664944,23.21526533,28.60953267,14.78409933,11.93669733
382.782013,32.24523233,15.4736,28.86577033,22.49094333,15.44507967,24.026531,22.02539767,18.638066,11.518003,19.62738733,20.317121,15.31624767,23.92007067,21.97066733,25.72865667,22.204438,28.57349267,16.68437667,23.243339,28.588425,14.871939,11.87997767
383.14621,32.285593,15.470797,28.99890633,22.49188967,15.48752467,24.01612167,22.125274,18.66423067,11.53524067,19.623045,20.38054967,15.34989533,23.96688767,22.04852667,25.741709,22.34173967,28.615652,16.739231,23.26165733,28.61947933,14.94149933,11.95947567
383.510406,32.27985,15.47902767,29.01499533,22.5368,15.466482,24.00530533,22.14453433,18.67405967,11.54658233,19.593974,20.521839,15.356985,24.04501733,22.13934133,25.757061,22.41001933,28.64073733,16.68560067,23.27799067,28.59830033,14.94039633,11.99990633
383.874542,32.317037,15.46875533,29.10008067,22.54932267,15.469606,24.00374167,22.22795233,18.67592633,11.50054267,19.61524267,20.502697,15.29699467,24.10408533,22.10856,25.761425,22.513476,28.75443467,16.65776833,23.27141833,28.64869967,15.018001,12.01481933
384.238678,32.27488567,15.467535,29.108926,22.574247,15.52675867,24.020448,22.23940833,18.69246833,11.53023833,19.64559167,20.53897167,15.253834,24.16915933,22.03896267,25.78327933,22.59857167,28.82951433,16.61062033,23.243829,28.74265167,15.06262833,12.052926
384.602753,32.287995,15.47945867,29.10825333,22.648182,15.57667767,24.10082867,22.22879267,18.67533633,11.56867567,19.72549233,20.55524167,15.268939,24.14922967,22.036788,25.80907833,22.73661667,28.97794867,16.61306267,23.29399767,28.79468367,15.13047467,12.03946667
384.966766,32.26892933,15.49611367,29.09231333,22.710252,15.63246633,24.160629,22.229224,18.692467,11.61854033,19.79401433,20.63226933,15.272205,24.119009,22.08878833,25.805167,22.85746067,28.96614767,16.66148,23.289768,28.86452533,15.13815233,12.02024033
385.33078,32.27792233,15.56918167,29.17260433,22.80288,15.626005,24.18824233,22.358388,18.697714,11.65895067,19.83936833,20.66351833,15.24843933,24.132539,22.06517033,25.85050933,22.983801,28.95083967,16.698785,23.32551133,28.96861533,15.16909833,12.07140167
385.694763,32.33153567,15.641124,29.20901767,22.92815133,15.61889533,24.21585267,22.402724,18.69920167,11.688489,19.848208,20.72373833,15.32178867,24.12449633,22.11218967,25.905189,23.13317567,29.01095567,16.70952133,23.332109,28.99691967,15.17887667,12.102738
386.058685,32.376868,15.67943,29.27512833,22.97804467,15.679675,24.180687,22.446929,18.741273,11.73057267,19.90883,20.727014,15.31124167,24.106424,22.15729367,25.86059567,23.319737,29.01036267,16.76111733,23.41966333,29.03618,15.19473467,12.087828
386.422607,32.36424233,15.709984,29.30304867,22.96816867,15.692925,24.191439,22.54864633,18.7688,11.80390467,19.93197133,20.77068967,15.35050233,24.16407667,22.220233,25.9458,23.431837,29.14472533,16.76819867,23.50669133,29.20515567,15.20972267,12.10880833
386.786499,32.41502633,15.72259567,29.201458,22.99878433,15.70986133,24.219461,22.61023267,18.823817,11.826343,20.005387,20.78982533,15.35028033,24.17743333,22.25987367,26.00795433,23.55462467,29.23121667,16.71778267,23.526724,29.27054133,15.217194,12.16119967
387.15036,32.555253,15.773276,29.235265,23.003718,15.745105,24.24913233,22.655734,18.822824,11.80950233,20.12187,20.83080733,15.348532,24.12774967,22.30471667,26.03840767,23.63919333,29.23175067,16.74543333,23.57517633,29.284533,15.31968233,12.17511833
387.51413,32.60929433,15.78533,29.26637467,23.111524,15.70938467,24.25771133,22.61148167,18.81861033,11.74978833,20.15031,20.86628667,15.42492833,24.138689,22.31487367,26.071256,23.67129,29.26652733,16.75011833,23.63419167,29.26046667,15.34701867,12.20507667
387.87793,32.599414,15.83897133,29.272912,23.155473,15.70090367,24.24202633,22.58993467,18.80609433,11.772905,20.19504533,20.90934967,15.386125,24.12525367,22.45725833,26.08416933,23.66446967,29.435638,16.794838,23.78581767,29.28510467,15.41114233,12.214581
388.241669,32.67525467,15.82407533,29.359383,23.18161367,15.71055233,24.26861667,22.610097,18.76593267,11.83304133,20.36421133,20.91650033,15.338982,24.13805333,22.474512,26.189783,23.737826,29.47957667,16.780473,23.81973967,29.30338633,15.38859967,12.24442633
388.605377,32.75423933,15.83755067,29.406586,23.19684967,15.72073433,24.279567,22.588157,18.78781567,11.89868833,20.43462267,20.96698267,15.35885833,24.157629,22.47551933,26.20951233,23.816606,29.58233467,16.84267567,23.90997933,29.32056833,15.41588833,12.31356933
388.969025,32.75438633,15.84413333,29.51338533,23.26035167,15.77268367,24.274673,22.569889,18.798487,11.89757433,20.474884,20.916722,15.44625033,24.16246867,22.532152,26.253039,23.85399967,29.58362333,16.89672967,23.97495333,29.39670433,15.38896467,12.34042967
389.332703,32.77051533,15.920545,29.59205633,23.297609,15.81302867,24.30865667,22.56242367,18.821649,11.94814367,20.57408567,20.950175,15.49122833,24.211529,22.56567533,26.31790733,23.939026,29.65250067,16.922227,24.00170967,29.407872,15.37738833,12.28999033
389.69632,32.81656233,15.95193767,29.67151,23.315068,15.86406767,24.359067,22.55566833,18.82944833,12.00881533,20.68749167,21.00079533,15.50331,24.18713267,22.56438367,26.37427467,24.032183,29.64782333,16.96364433,24.03986533,29.51527067,15.424812,12.21774067
390.059875,32.84359233,15.973954,29.73166267,23.337434,15.83503867,24.38731467,22.56740333,18.85266067,12.006427,20.756867,21.035403,15.51006367,24.20464333,22.55644067,26.39758967,24.14302933,29.76180133,16.984248,24.05069733,29.510822,15.40649267,12.27030933
390.423431,32.91090633,15.982319,29.81280267,23.379609,15.817214,24.34991833,22.58880867,18.897464,12.017644,20.793185,21.07411467,15.55921333,24.23361067,22.57719667,26.43502533,24.28174733,29.794867,17.05327167,24.06376,29.630049,15.40288667,12.28238167
390.786957,32.98510167,15.99571867,29.78850767,23.45725333,15.80886967,24.297043,22.563918,18.934679,12.03675733,20.88463833,21.066602,15.62711333,24.26590467,22.514511,26.43270067,24.35564933,29.82628633,17.05524967,24.065885,29.62019,15.421656,12.267663
391.150421,33.02097833,15.979781,29.790971,23.48585033,15.810636,24.27972733,22.57493067,18.946652,12.10594267,20.99268233,21.01640533,15.604729,24.23125933,22.54203267,26.387849,24.41192067,29.895048,17.12424633,24.096681,29.724734,15.46591733,12.22474333
391.513855,33.07338133,16.012305,29.84246833,23.48275567,15.78553233,24.23499367,22.57440833,18.95539533,12.15165467,21.08237133,21.102248,15.64344833,24.25947467,22.606369,26.44371733,24.48194867,29.86902967,17.136791,24.09791567,29.76032833,15.41728033,12.23185533
391.877228,33.19623433,16.07140433,29.91388967,23.482242,15.80070867,24.21996333,22.607212,19.06492933,12.160348,21.131673,21.102287,15.70836333,24.299202,22.63639767,26.421036,24.59491733,29.925533,17.21877333,24.222364,29.81283833,15.47070833,12.20975667
392.240631,33.30362233,16.03571533,29.92133333,23.50357,15.77765367,24.198632,22.63832367,19.15838733,12.19844967,21.145495,21.14149533,15.72773167,24.351146,22.59982533,26.37851067,24.63913767,29.93869667,17.27471867,24.28094067,29.844337,15.44879767,12.20443267
392.604004,33.39415333,16.05194133,29.960589,23.52927567,15.76234733,24.17037067,22.66979733,19.18436567,12.27314967,21.222712,21.11791033,15.75536033,24.30767467,22.583817,26.39351333,24.65120833,30.07116633,17.24548467,24.361891,29.858165,15.471524,12.19672933
392.967316,33.46029733,16.020625,29.96066267,23.55027467,15.833449,24.12924267,22.65610367,19.186249,12.321268,21.284537,21.12885767,15.792191,24.27625533,22.66438167,26.37480367,24.70545133,30.171571,17.25480533,24.396019,29.83734767,15.48187967,12.19061833
393.330597,33.50984867,15.99109667,30.07692267,23.517772,15.87937367,24.10654133,22.63292967,19.19786333,12.29250933,21.418519,21.14964233,15.76328933,24.256025,22.67134333,26.40632467,24.726043,30.20903,17.271498,24.47451067,29.873166,15.51471767,12.20909567
393.693848,33.52298167,15.99660367,30.11193767,23.50527167,15.87322067,24.15016433,22.575636,19.201205,12.27906567,21.40243933,21.181445,15.826483,24.29605033,22.712824,26.47782733,24.665509,30.249099,17.275363,24.51638533,29.93416733,15.56260267,12.27880233
394.057037,33.628849,15.96924,30.15526,23.511268,15.86226033,24.18026933,22.50405133,19.231038,12.29718033,21.51021633,21.196705,15.79814933,24.32155833,22.695361,26.39113367,24.663382,30.27489467,17.31822567,24.53881767,29.89599333,15.56706167,12.277172
394.420197,33.722651,16.020717,30.28101467,23.55448967,15.87361,24.152439,22.448997,19.230558,12.30193733,21.50553567,21.16419867,15.809905,24.32244367,22.688183,26.34917733,24.716861,30.31874167,17.42179433,24.583457,29.87818867,15.54108833,12.27256367
394.783325,33.754181,16.01745933,30.29432367,23.62231067,15.86453633,24.1502,22.47858167,19.234155,12.30911867,21.54018033,21.117189,15.85278833,24.376159,22.69307367,26.35498667,24.71604033,30.39870433,17.38166833,24.57399167,29.90121567,15.52199233,12.28696833
395.146484,33.793358,16.075866,30.35045233,23.65676867,15.93628467,24.12912233,22.50764467,19.28788067,12.35631533,21.62471533,21.173736,15.84773133,24.38729067,22.720504,26.33832167,24.784683,30.408378,17.37259967,24.572748,29.921053,15.516117,12.24296333
395.509552,33.94159933,16.070055,30.38661033,23.66293767,15.960623,24.18938367,22.54675367,19.29736867,12.32782567,21.72155,21.222433,15.91368133,24.39055967,22.712919,26.35369367,24.88717633,30.42045333,17.39842167,24.54201833,29.956658,15.50526167,12.292742
395.87262,34.00320833,16.02260833,30.441201,23.68736933,16.01607333,24.249218,22.54534567,19.293844,12.27546367,21.720011,21.24900133,15.966346,24.41511067,22.70858967,26.30265133,24.99869333,30.45301333,17.46151533,24.644759,29.98407567,15.571478,12.31583067
396.235596,34.057986,16.05341433,30.47221967,23.67178533,16.10031533,24.18685833,22.509053,19.35352967,12.24594933,21.770944,21.262031,15.939,24.48837333,22.71776233,26.28201367,25.037098,30.49074033,17.50560733,24.719948,30.07753,15.58247867,12.34842133
396.598572,34.12996133,16.061874,30.46983267,23.68495,16.13730967,24.21713967,22.51992733,19.40542333,12.20314067,21.884772,21.27997833,15.898135,24.444034,22.77199467,26.23657167,25.17311267,30.57554633,17.493259,24.74714967,30.06847833,15.60240067,12.33911067
396.961517,34.241807,16.08041033,30.53017933,23.682606,16.14393,24.23705033,22.590709,19.36654533,12.23030533,21.91444133,21.335441,15.84554033,24.434925,22.76192033,26.24977,25.22293333,30.63273567,17.52465867,24.82141467,30.11226733,15.680002,12.37531333
397.324432,34.294581,16.08391033,30.59312233,23.69372833,16.19290367,24.21147,22.62775133,19.35823767,12.21533,21.975849,21.39257667,15.897637,24.42496567,22.77873667,26.300986,25.288594,30.621411,17.51909067,24.88489767,30.15237867,15.73964833,12.49669967
397.687286,34.35249967,16.08625933,30.661279,23.77359767,16.2663,24.18990333,22.669915,19.38694133,12.21895133,22.083857,21.43933467,15.93229633,24.41896933,22.765604,26.37238633,25.28174267,30.652562,17.53652767,24.917644,30.200733,15.832597,12.49066433
398.05014,34.370421,16.10219267,30.67361667,23.789929,16.28353567,24.23901467,22.68933933,19.386511,12.17667433,22.18507833,21.48769767,15.98168567,24.44455467,22.796456,26.38567233,25.28488033,30.74055033,17.51163367,24.97827567,30.20881367,15.870217,12.55102967
398.412964,34.40860533,16.15843167,30.75299567,23.83610033,16.31204567,24.29705,22.71140067,19.33198067,12.16300067,22.24017067,21.490672,15.95705467,24.44899033,22.84799067,26.368161,25.29668167,30.807762,17.505117,25.025125,30.277824,15.87357667,12.50800733
398.775757,34.47150067,16.23771067,30.82519533,23.89318533,16.32781433,24.26632033,22.73752067,19.368394,12.097543,22.35176467,21.55989467,16.01284367,24.53860733,22.889342,26.42483533,25.36920767,30.85125433,17.487841,25.07198467,30.31515033,15.87376667,12.50164833
399.138489,34.507746,16.24599933,30.941327,23.916818,16.37341533,24.352646,22.76583533,19.39258833,12.16762233,22.39188367,21.55769233,16.02816367,24.54467467,22.84064,26.378925,25.443618,30.973524,17.49704433,25.15583167,30.34444533,15.926897,12.48799533
399.50119,34.500187,16.23244567,30.959906,23.97997167,16.403327,24.41370767,22.80715367,19.330215,12.132865,22.46315967,21.55206633,16.06927533,24.51178267,22.91650667,26.40942733,25.46918,30.97520267,17.46913933,25.11675667,30.31788367,15.89109067,12.544124
399.863861,34.50386067,16.30489733,31.05109267,23.997385,16.45723867,24.39969967,22.80139533,19.331347,12.10437,22.547628,21.58115967,16.11972233,24.46678333,23.035778,26.52075267,25.554313,31.06004967,17.50637,25.133619,30.28798567,15.945413,12.542973
400.226471,34.51244367,16.375414,31.14424133,23.99001333,16.45076433,24.44964933,22.808742,19.36584667,12.062598,22.63232367,21.63317933,16.119764,24.56895533,23.10904233,26.58682167,25.63405933,31.09369967,17.49901067,25.19131467,30.29742333,15.92722267,12.58082467
400.589081,34.56058767,16.433167,31.15780167,23.991661,16.423668,24.46380667,22.823876,19.41267067,12.06329967,22.69869533,21.71577833,16.16315167,24.603092,23.14442367,26.63016067,25.68549233,31.130886,17.55589,25.22748933,30.320647,15.91698667,12.547733
400.951691,34.58466333,16.467737,31.110743,24.01334067,16.39043533,24.541036,22.884859,19.44358467,12.09269533,22.71054767,21.72001767,16.18701833,24.570727,23.155036,26.60683367,25.76205967,31.11799933,17.515566,25.258526,30.34948167,15.90318733,12.52339
401.314209,34.60610467,16.50791033,31.05861733,24.064368,16.41085733,24.41417067,22.891536,19.480322,12.12458133,22.80749433,21.722469,16.18564567,24.612556,23.153178,26.59432867,25.82673567,31.11765733,17.54350867,25.29112633,30.37436733,15.84419967,12.498189
401.676758,34.594592,16.61503833,31.19042967,24.06324333,16.44594467,24.39168133,22.95353767,19.41830333,12.12845467,22.89325567,21.765375,16.24590033,24.573723,23.11998567,26.66592033,25.91734933,31.12907667,17.50568367,25.34671967,30.39231867,15.84594567,12.50845567
402.039185,34.48223633,16.60466267,31.20648733,24.148854,16.48973,24.45450533,22.98244867,19.35352467,12.23091967,23.02419933,21.84188133,16.200877,24.614492,23.142879,26.69045033,26.015441,31.155587,17.533858,25.39747433,30.49555533,15.874354,12.514417
402.401642,34.46485767,16.64531467,31.23315567,24.077938,16.472608,24.444739,22.97774067,19.36999267,12.226123,23.077753,21.951275,16.25816767,24.62069933,23.17330933,26.71196733,26.06763,31.21148033,17.60947967,25.452793,30.52273933,15.92500133,12.45781833
402.764038,34.46208533,16.589077,31.296301,24.06747433,16.47556433,24.43516233,22.99448267,19.341514,12.249526,23.13164767,21.921554,16.246154,24.6612,23.201001,26.71273,26.160467,31.217303,17.67002467,25.49285333,30.599142,15.98852767,12.51553133
403.126404,34.479586,16.669539,31.29733167,24.124061,16.47192233,24.37322767,23.03375433,19.33418167,12.30663733,23.18134167,21.96026433,16.25894867,24.74016633,23.18734933,26.685664,26.155394,31.22055,17.687114,25.53072967,30.62405733,16.038787,12.49695633
403.488739,34.485223,16.723751,31.311742,24.16528667,16.48163533,24.32616933,23.029632,19.37503567,12.34950633,23.22887067,22.02880533,16.27206833,24.731254,23.279104,26.68613233,26.21434033,31.22725167,17.65740067,25.54521233,30.64819633,16.04505133,12.490835
403.851074,34.477786,16.76269933,31.321688,24.23136333,16.470003,24.32584433,23.125578,19.34730867,12.37479067,23.347929,22.060484,16.32785433,24.70570367,23.348101,26.78271633,26.326349,31.25573567,17.58844033,25.52977,30.65843067,16.02825667,12.465001
404.213348,34.53482933,16.82697233,31.34803733,24.265445,16.403747,24.378863,23.21205533,19.341607,12.42737167,23.396864,22.15060433,16.33503167,24.73832933,23.37284867,26.87845967,26.37048,31.25843633,17.622174,25.60878,30.65694033,16.001159,12.468958
404.575592,34.539378,16.84695,31.32249267,24.25933333,16.44706833,24.351684,23.226073,19.40051667,12.43215033,23.54710133,22.138946,16.37389967,24.80869733,23.42879733,26.89432767,26.414536,31.23423,17.639301,25.54056233,30.69503633,15.99703133,12.502156
404.937775,34.52660367,16.84540167,31.33354267,24.27746767,16.38167033,24.36509833,23.28020367,19.475535,12.423378,23.56682267,22.120562,16.37090167,24.846307,23.447529,26.860217,26.47306933,31.27335,17.65068733,25.527897,30.67291167,15.97028733,12.46141367
405.299927,34.590645,16.86006733,31.302852,24.26905633,16.390937,24.35396833,23.30691133,19.43720933,12.42298167,23.64157233,22.098935,16.409015,24.84388333,23.526067,26.84185833,26.55583633,31.26985333,17.72811833,25.56183967,30.77789133,15.95943633,12.42947067
405.662048,34.610793,16.83164067,31.373306,24.25166567,16.46222733,24.35904967,23.327406,19.443676,12.52753467,23.66259833,22.070081,16.43051033,24.86196767,23.54316067,26.897805,26.601408,31.275399,17.74561667,25.54807467,30.825504,15.96181533,12.42313767
406.024139,34.70195533,16.830889,31.37917467,24.26341833,16.47044267,24.37913133,23.39730333,19.53382867,12.59978867,23.73108933,22.15175967,16.433614,24.86503567,23.62931533,26.93489333,26.68110467,31.272503,17.766715,25.63992133,30.87277767,15.94442133,12.448537
406.3862,34.704994,16.885884,31.47126767,24.30844633,16.522584,24.44154567,23.41637933,19.537325,12.638128,23.70477433,22.15733267,16.43802533,24.87761167,23.583929,26.964459,26.70011633,31.28431867,17.83751,25.72508533,30.940194,15.96734867,12.464804
406.74826,34.70021433,16.91489667,31.440876,24.33336067,16.53117,24.41131267,23.40430633,19.55317567,12.63137733,23.74135633,22.18329633,16.46419767,24.93970033,23.627662,27.01514,26.725118,31.24978833,17.911433,25.746032,31.00498067,15.98510967,12.48541867
407.11026,34.74754567,16.99022667,31.477434,24.35700167,16.52985567,24.36579767,23.39172133,19.56697667,12.64182867,23.7942,22.29325433,16.485349,24.99830567,23.65083067,27.08749233,26.77401267,31.25009667,17.95969933,25.78625833,31.06572,16.02117633,12.44340467
407.47226,34.83486533,17.035676,31.55178167,24.36933333,16.50137733,24.367529,23.47554,19.543632,12.635028,23.82061633,22.35131433,16.48854367,25.078263,23.65279533,27.099618,26.757696,31.24589633,17.97562933,25.788354,31.14419367,16.01322133,12.46204633
407.834167,34.88278333,17.038017,31.56893533,24.41354267,16.58094667,24.35847033,23.51778867,19.54618167,12.63605767,23.86968033,22.39692367,16.523847,25.10509567,23.66103567,27.103572,26.782956,31.22380567,18.04885767,25.849701,31.19524433,16.044936,12.45753267
408.196075,34.91774733,17.064185,31.65715,24.413609,16.55673033,24.349796,23.55953233,19.534067,12.64668567,23.901473,22.45245133,16.50880467,25.13356267,23.63476833,27.09587633,26.87465733,31.21379433,18.047332,25.86592433,31.27804667,16.04885733,12.46556733
408.557892,35.020836,17.12098167,31.80247167,24.417956,16.602951,24.27501833,23.60582567,19.55469867,12.65854367,23.965938,22.51545033,16.541619,25.24678867,23.639764,27.078636,26.897718,31.25158267,18.09581033,25.88486167,31.32714,16.079755,12.51164033
408.919739,35.09159833,17.096904,31.927416,24.45713167,16.656511,24.375017,23.66656633,19.53751,12.64404733,24.06081267,22.581613,16.57557867,25.25358267,23.67427267,27.07124733,26.951041,31.287858,18.122518,25.919254,31.36926667,16.13098367,12.54933067
409.281494,35.095543,17.085468,31.88241233,24.51362933,16.648189,24.372905,23.66973067,19.60907867,12.652482,24.12657467,22.63533667,16.57644133,25.30938333,23.74678667,27.089257,26.987285,31.27795667,18.11450567,25.95936067,31.415885,16.17599067,12.57188733
409.64328,35.19868467,17.12150133,31.92942933,24.53710733,16.62081033,24.333031,23.69636933,19.60641,12.560043,24.192004,22.64609233,16.673169,25.30555133,23.76967767,27.16552433,26.98317967,31.289714,18.14196333,25.978037,31.407002,16.220572,12.617382
410.005035,35.21462367,17.13755333,32.01082867,24.60325,16.653153,24.36320033,23.73963733,19.58604167,12.561055,24.23938767,22.62303433,16.668342,25.323554,23.761781,27.16922567,27.069116,31.257855,18.14998733,26.037885,31.45829033,16.24099967,12.65664667
410.36673,35.275813,17.18771833,32.057541,24.620584,16.614741,24.36298567,23.77030567,19.63742467,12.52385967,24.33731867,22.653253,16.72334333,25.37669933,23.77502033,27.25164667,27.07177233,31.34223433,18.17457167,26.06401333,31.51156033,16.24607,12.66487167
410.728394,35.244726,17.143566,32.12409333,24.58499267,16.61858367,24.345211,23.76214967,19.64465067,12.527375,24.37360067,22.66654667,16.74989367,25.39090533,23.82576433,27.294705,27.197464,31.37456733,18.19189867,26.08159633,31.56480233,16.24789433,12.649905
