wl,AkBW1.Y,AkBW2.W,AkOB2.WY,AkOB3.Y,AkOB4.Y,AkOB5.Y,AKOB6.Y,AkOB7.Y,AkOB8.Y,AkSY1.Y,AkSY2.Y,AkSY3.WY,AkSY4.Y,AkSY5.WY,EtBW1.W,EtBW3.W,EtBW4.WY,EtBW5.W,EtBW6.W,EtOB1.W,EtOB2.W,EtOB3.W,EtOB4.W,EtOB5.W,EtOB6.W,EtOB7.W,EtOB8.W,EtSY1.W,EtSY2.W,EtSY3.W,NpBW1.WY,NpBW2.WY,NpBW3.WY,NpSY1.WY,NpSY2.Y,PgBW1.W,PgOB1.W,PgOB2.W,PgOB3.W,PgOB4.W,PgSY1.W,PgSY2.Y,PgSY3.W,PgSY4.W,PgSY5.W,AkBW4.W,AkBW4.Y,AkBW15.WY,AkBW17.W,EtBW7.W,EtBW19.W,NpBW1.WY,NpBW4.W,NpBW4.Y,NpBW7.WY,NpBW11.Y,NpBW12.W,NpBW13.W,PgBW8.W,PgBW10.W
394.783325,17.61188867,62.59592167,13.21353867,29.72154867,18.40419367,9.859898,9.903087667,13.746372,16.05679733,12.81644967,26.416013,31.54109433,8.620778333,35.483532,66.049974,109.0097607,38.82705933,83.26132933,66.08706933,68.015949,55.49478033,47.35909533,80.630226,56.77030067,87.961174,71.683089,79.20234933,90.732539,55.67966967,74.110344,40.98320967,29.57951633,24.67181267,31.48367467,15.024471,76.601227,63.603391,21.600423,62.115734,48.653393,70.54376233,14.36239667,87.233289,93.77279667,81.25408433,54.44353367,9.858934667,23.89447033,65.07378267,57.02001933,51.64427433,30.02454633,41.657795,10.77623867,21.84980467,15.559957,41.47311,73.479047,55.23170733,46.61392833
395.146484,17.75870433,62.561287,13.25518067,29.852635,18.46335867,9.946942667,9.974368,13.77288967,16.13911567,12.881835,26.53356133,31.71502567,8.678803,35.61228833,66.08589433,109.0254693,39.02405167,83.32389833,66.22734933,68.003293,55.44474833,47.35721967,80.64136233,56.85843267,88.004377,71.816643,79.26528167,90.793106,55.66533933,74.09524767,41.04976467,29.81665833,24.81902833,31.695965,15.013651,76.555852,63.580528,21.68543567,62.107301,48.679727,70.66743467,14.46907567,87.25372833,93.66510533,81.28601033,54.43027767,9.840261,24.00961067,65.21709567,57.09278867,51.60034167,30.09717933,41.74068433,10.75904267,22.00261667,15.626081,41.690304,73.59891,55.25874333,46.68747333
395.509552,17.844834,62.63523,13.315722,29.98736167,18.58907167,10.022043,10.01199733,13.81789167,16.17401233,12.97552367,26.61339767,31.96106933,8.727498333,35.70526367,66.08232,109.0384647,39.333093,83.51510133,66.283582,67.94362533,55.353634,47.30954,80.74831133,56.88520567,88.17857333,71.75861733,79.460739,90.80894233,55.748801,74.09627267,41.08194433,30.033655,24.982331,31.856118,15.04244833,76.618454,63.62255467,21.79490567,62.16305833,48.69278967,70.75669633,14.63048467,87.35864,93.55840833,81.32566067,54.55019633,9.918824667,24.139375,65.26195167,57.06239033,51.659818,30.162077,41.867583,10.783875,22.09566633,15.68574433,41.94696967,73.76811733,55.27356967,46.72070033
395.87262,17.986553,62.745687,13.341889,30.148156,18.70502067,10.068082,10.018313,13.87128733,16.26025267,13.07375967,26.73031367,32.087436,8.825716667,35.874919,66.11989967,109.1383517,39.58563867,83.65611533,66.39114633,67.92111333,55.459165,47.33744067,80.840126,56.98571767,88.247663,71.78599033,79.479698,90.900327,55.750903,74.175303,41.15093867,30.270305,25.127753,32.04877833,15.13369,76.572548,63.61341867,21.881098,62.25114567,48.65500367,70.757314,14.74542667,87.47538267,93.66163867,81.35986033,54.66246567,9.934720333,24.20639733,65.37247367,56.96185567,51.639384,30.319956,41.94359367,10.80711733,22.202007,15.72913667,42.210351,73.98042067,55.25664133,46.80321
396.235596,18.14117133,62.74791867,13.365763,30.383098,18.82835233,10.14034533,10.008542,13.89463267,16.33123467,13.14749767,26.84086667,32.31472033,8.934884667,35.970192,66.18282933,109.1840033,39.71839,83.85300933,66.39178967,67.98295833,55.430182,47.37485,80.88620733,57.12184133,88.23693833,71.635839,79.61816933,91.01465133,55.75143467,74.192983,41.18008033,30.44867967,25.290277,32.24417033,15.183642,76.69741067,63.691541,21.98000267,62.44146767,48.782285,70.74282067,14.94101967,87.47598267,93.606158,81.27281433,54.64217867,10.01803433,24.325932,65.54473367,56.956876,51.615102,30.530283,42.00744367,10.87269967,22.35573633,15.771403,42.43048367,74.10382367,55.260366,46.877177
396.598572,18.29351767,62.83172833,13.485487,30.60221967,18.936615,10.238816,10.086194,13.94505167,16.427458,13.24324833,26.950875,32.49916633,8.99233,36.06478367,66.23533633,109.32959,39.894084,84.023061,66.41336933,67.93799567,55.44845067,47.47878,80.97738933,57.17624533,88.40407067,71.64682167,79.62580633,91.07283033,55.78129333,74.159963,41.23640833,30.57718733,25.473663,32.45097333,15.266237,76.73613767,63.77574533,22.058277,62.44500233,48.88316467,70.89327,15.014868,87.47132133,93.65232333,81.26623,54.625623,10.02814567,24.39598267,65.747087,57.031545,51.59850933,30.696286,42.04077533,10.917293,22.518833,15.857435,42.573517,74.199898,55.220908,46.87736767
396.961517,18.392336,62.91666933,13.54513467,30.784981,19.07605533,10.26443067,10.08731267,13.92894567,16.580367,13.358104,27.081752,32.74375133,9.097763,36.15281933,66.253923,109.2706373,40.08368533,84.192571,66.514262,67.93227867,55.43576833,47.51389667,80.99621567,57.18539033,88.53989167,71.741961,79.883034,91.138906,55.72142,74.202133,41.34756533,30.85422,25.684794,32.650979,15.32490233,76.81039933,63.758012,22.13123167,62.56346733,48.96349333,70.90271267,15.085522,87.56629467,93.57106767,81.41325367,54.56303267,10.05668267,24.495586,65.86694333,57.08840667,51.62058133,30.83949833,41.96334933,10.91756167,22.77396367,15.894185,42.796907,74.35357667,55.22081367,46.964892
397.324432,18.58487,62.96201667,13.638606,30.92430167,19.205286,10.29505233,10.12828,13.98439333,16.67425533,13.40572,27.13314667,32.96624967,9.243165,36.24755733,66.33359267,109.4990973,40.267807,84.10917933,66.529106,68.01727667,55.42316567,47.565707,81.00376633,57.230606,88.75601433,71.717214,79.99188233,91.21090167,55.73778267,74.29539,41.42105633,31.04856933,25.90676767,32.85618967,15.35813933,76.82945,63.75524,22.17080267,62.68768167,49.001854,70.95578533,15.23185033,87.55135367,93.655899,81.33026367,54.56567133,10.14201167,24.565278,66.05826567,57.11628067,51.57139467,30.966712,41.967406,10.952728,22.92197533,15.87786333,43.016716,74.518046,55.24905767,47.06502533
397.687286,18.636486,63.08467233,13.677033,31.08608,19.303903,10.32824433,10.17892633,14.062849,16.72935867,13.49893933,27.31182033,33.239123,9.326574667,36.461038,66.34436667,109.4981463,40.474795,84.239075,66.713076,68.06220333,55.384037,47.55905667,81.048963,57.31502533,88.88820933,71.839605,80.14476767,91.386241,55.83845133,74.385363,41.48263233,31.372046,26.12421333,33.070369,15.45535033,76.95439133,63.83766067,22.18087167,62.75407533,49.01895,70.82492867,15.337575,87.614703,93.64063733,81.328168,54.73509233,10.17767,24.639344,66.206286,57.18335867,51.604065,31.106995,42.00885267,11.0143,23.102351,15.980319,43.31933067,74.594897,55.24742233,47.101443
398.05014,18.690699,63.210613,13.669234,31.23412633,19.40682767,10.37435067,10.192673,14.08231533,16.85191,13.63095033,27.46497533,33.533787,9.460119333,36.526418,66.41839333,109.4431813,40.64864867,84.354202,66.87256367,68.06712567,55.31363267,47.61567033,81.19666033,57.28893667,89.11357367,71.92942067,80.04090633,91.466588,55.889417,74.50275667,41.53941833,31.675262,26.31529167,33.21151133,15.55910133,77.055827,63.81657667,22.266751,62.85071167,49.08310033,70.81515267,15.47424133,87.63322967,93.70003233,81.358912,54.81161333,10.23078167,24.70338033,66.31133767,57.28261433,51.632529,31.27105133,42.07105233,11.07116733,23.25190933,16.05102167,43.57549433,74.758985,55.175631,47.09236767
398.412964,18.78100533,63.33379867,13.73695767,31.48341167,19.53459367,10.471589,10.21593867,14.12536467,16.96110233,13.63254533,27.55799733,33.735867,9.605527333,36.63726033,66.525874,109.5624543,40.85122933,84.498451,66.883803,68.19446333,55.29860967,47.672049,81.26275633,57.35398633,89.248797,72.03333533,80.202741,91.40822833,56.04612867,74.47140267,41.599984,31.906083,26.505783,33.43265567,15.570653,77.135338,63.88053533,22.32183467,62.926636,49.11022467,70.916463,15.59900367,87.65376767,93.78959167,81.43745667,54.88989633,10.33857733,24.861632,66.44691867,57.19991933,51.620561,31.47014433,42.15990067,11.07831133,23.49617733,16.04850333,43.864952,74.87471267,55.08481367,47.10906567
398.775757,18.84140667,63.434259,13.82533967,31.63738167,19.56521167,10.55657767,10.25917533,14.14093767,17.04701667,13.74191467,27.68293567,33.96573967,9.792236333,36.76730733,66.54976,109.537651,40.99860533,84.47491467,67.00397633,68.177045,55.24072533,47.735756,81.34075667,57.36469767,89.47905767,72.088713,80.22540533,91.49436667,56.10500467,74.53480767,41.62484867,32.18180933,26.748781,33.61135533,15.71829967,77.12736267,63.87435767,22.31608233,63.023533,49.13029267,71.00765967,15.71479867,87.69414,93.87353767,81.38202133,54.948663,10.443695,24.93193567,66.66708867,57.30224633,51.54581867,31.68949,42.153801,11.10204967,23.71702233,16.06609033,44.25617467,75.054006,55.05728533,47.12703067
399.138489,18.99740467,63.44679533,13.84304967,31.86002033,19.66244367,10.624205,10.36946167,14.17618367,17.169522,13.86551,27.77948333,34.20490867,9.79902,36.943446,66.53761667,109.5007783,41.17097333,84.668045,67.11856333,68.13200767,55.23937467,47.76924267,81.282308,57.38086733,89.62437167,72.332896,80.34190133,91.47899133,56.17628867,74.538483,41.66467467,32.42920833,27.042855,33.76254633,15.83459667,77.18032333,63.903647,22.31165933,63.011691,49.242625,71.03722867,15.904477,87.70391833,93.89637233,81.390096,55.041626,10.49819033,25.12028767,66.776283,57.391289,51.44347667,31.824887,42.24373233,11.14116567,23.89427067,16.184232,44.54589733,75.16578167,55.20685333,47.17017333
399.50119,19.10733567,63.44884367,13.90848067,32.04406733,19.73469533,10.63988,10.43777933,14.22903333,17.27084433,13.86537567,27.90615233,34.39979567,9.972537333,37.10086933,66.54300567,109.6375757,41.36716833,84.627927,67.17751333,68.303219,55.256396,47.820455,81.35322567,57.40671267,89.737676,72.45115667,80.391642,91.447917,56.216938,74.61605567,41.722084,32.76818067,27.22612,34.018687,15.877601,77.362625,64.138382,22.38106467,63.146594,49.383217,71.086281,16.06411933,87.823227,93.84374233,81.39313467,55.08246867,10.56041667,25.15326567,66.950006,57.425171,51.51090633,32.074319,42.340341,11.095289,23.96806933,16.194283,44.83922433,75.39045467,55.33148067,47.16961767
399.863861,19.21497,63.455658,13.97748667,32.240818,19.79927867,10.69566,10.52897767,14.23284333,17.34616767,13.94686,28.04903467,34.62360433,10.00520133,37.185935,66.60360567,109.7594273,41.556338,84.65012367,67.28974433,68.33582067,55.29078433,47.765302,81.33236967,57.531864,89.848241,72.39014433,80.50465133,91.54040267,56.29768767,74.74736033,41.77818633,32.967729,27.46608033,34.31632433,15.92485233,77.53038533,64.13555367,22.45019333,63.358888,49.38982033,71.15312667,16.142522,87.74975333,93.94728067,81.480855,55.04809067,10.60435533,25.31330767,67.15996933,57.37675967,51.58460867,32.13477467,42.40594467,11.11399633,24.173055,16.178584,45.027687,75.49163067,55.42075367,47.24994933
400.226471,19.388206,63.579581,14.057462,32.38976433,19.902281,10.804034,10.61450333,14.29375867,17.46894633,14.01975267,28.12010733,34.888256,10.03100933,37.333004,66.52889,109.907626,41.70304967,84.63990767,67.32680767,68.35303767,55.360775,47.80871833,81.413221,57.53770833,89.999878,72.44367833,80.76812,91.636927,56.33248,74.92302733,41.851376,33.281228,27.62435267,34.594398,15.95659667,77.65265167,64.200324,22.44495967,63.41321433,49.40457133,71.044253,16.26666233,87.78429667,94.062088,81.54301967,55.09550367,10.631818,25.40490733,67.42837267,57.47186533,51.55209,32.30388,42.47945667,11.17966933,24.28413267,16.220632,45.23542533,75.43728367,55.473896,47.22417833
400.589081,19.51450033,63.59797567,14.13846067,32.58717033,20.040916,10.91049067,10.69489833,14.29148167,17.56668867,14.12995967,28.15338767,35.09684767,10.11784867,37.44910433,66.49908667,109.825694,41.858592,84.84875733,67.36904133,68.45972433,55.38376767,47.948662,81.53428133,57.50863133,90.14545667,72.40623467,80.886452,91.740204,56.36519233,75.06618767,41.77788933,33.53309933,27.78144933,34.78449067,15.998499,77.61545567,64.128353,22.46695133,63.491703,49.480335,71.14792133,16.44506933,87.84938067,94.08825933,81.42493667,55.09278733,10.731897,25.42498967,67.577479,57.49718333,51.604117,32.43145467,42.44469467,11.157736,24.44500533,16.19876367,45.51153167,75.55850233,55.464502,47.13369
400.951691,19.663267,63.679648,14.19674933,32.79014767,20.155639,11.007945,10.67882167,14.245005,17.66074133,14.168618,28.25261267,35.32271533,10.207635,37.579815,66.50317267,109.8582203,42.01170467,84.87298067,67.38845833,68.379504,55.34159333,47.97347367,81.60332467,57.52379467,90.25199667,72.38236767,81.08819067,91.780861,56.42110833,75.13101433,41.83814633,33.79218333,28.03513067,34.99249267,16.054081,77.67901633,64.11467633,22.48697233,63.64607467,49.46547167,71.130473,16.629931,87.763161,94.08332333,81.595141,55.062482,10.780582,25.532665,67.75558867,57.508859,51.522059,32.65008267,42.396364,11.15826467,24.560063,16.18974833,45.796417,75.63226067,55.56719067,47.096887
401.314209,19.82825467,63.64332333,14.31638233,32.977943,20.19053167,11.064449,10.642896,14.29618967,17.71286133,14.31717433,28.30980367,35.41171,10.257825,37.68887967,66.57564933,109.873876,42.147353,84.94181567,67.42026267,68.41681933,55.306796,48.04524233,81.62402833,57.508134,90.42570233,72.35653067,81.21839133,91.83900967,56.45938233,75.19754267,41.86467867,33.98987067,28.26199833,35.175932,16.08676467,77.73602567,64.034551,22.60163633,63.70321167,49.46196367,71.052625,16.72112767,87.75245667,94.16755933,81.457713,55.054142,10.94064167,25.63884833,67.99227667,57.558773,51.48600133,32.79358833,42.48289867,11.16133233,24.674439,16.27414,46.09568533,75.753171,55.428365,47.07872
401.676758,19.95968233,63.63770167,14.34425933,33.22206733,20.317549,11.165667,10.65170867,14.38934867,17.76645833,14.42392933,28.45617133,35.64021433,10.32061467,37.72012467,66.52444567,109.9688237,42.355146,84.93955233,67.49647033,68.35193133,55.34556167,48.04149667,81.66896067,57.56243633,90.52608733,72.47438167,81.40844467,91.84906233,56.46723033,75.27058167,41.897516,34.18211267,28.47785633,35.406679,16.10420367,77.79895767,63.99571867,22.60213733,63.84967667,49.515615,71.07799533,16.81948567,87.93075067,94.156593,81.40799467,54.966872,11.01112867,25.74010867,68.259711,57.570708,51.51067333,32.88295067,42.47528567,11.18395,24.864935,16.33411933,46.365054,75.85759733,55.43649533,47.09618767
402.039185,20.13371333,63.58188233,14.385371,33.37911433,20.39517267,11.23316833,10.65125633,14.449758,17.83470333,14.50094867,28.566057,35.81491867,10.37858533,37.84488967,66.51548633,110.1485113,42.44070067,85.102613,67.59662633,68.37633633,55.369784,48.12705133,81.711853,57.56635033,90.69021867,72.57915233,81.59646333,91.86985267,56.493533,75.2581,41.94799967,34.41771333,28.710289,35.62713867,16.133448,77.888977,64.067366,22.663028,64.003469,49.45431033,71.13985433,16.917765,87.85877967,94.15737933,81.367523,54.89877167,11.070262,25.846314,68.51621233,57.610929,51.51257467,32.97805533,42.55625667,11.23698333,25.06479633,16.33945867,46.59057233,75.917165,55.33372467,47.02622467
402.401642,20.29703467,63.49948733,14.4352,33.57837167,20.51049933,11.30670067,10.68466333,14.528465,17.93444967,14.60756933,28.62687367,36.09643433,10.49257833,37.87048433,66.571458,110.2558187,42.65416833,85.025149,67.71967533,68.51173133,55.39681633,48.07301467,81.83026367,57.59439467,90.74507633,72.583238,81.600357,91.93088267,56.46600333,75.457715,41.98425667,34.621984,28.89029267,35.83030067,16.26284733,77.99018867,64.07309467,22.715106,64.173908,49.47646567,71.18489833,16.972774,87.87781233,94.18046567,81.33018267,54.94528433,11.15704067,25.952135,68.75655633,57.686708,51.498376,33.15023167,42.68146633,11.276327,25.201121,16.413314,46.83226233,76.01389333,55.29412067,47.05941633
402.764038,20.48960133,63.47212733,14.50314433,33.77801233,20.619433,11.356214,10.69224467,14.583959,18.05443633,14.70905967,28.716122,36.24235267,10.62552833,37.969021,66.68230033,110.515142,42.78471633,85.07028467,67.74099967,68.58229233,55.49152533,48.116662,81.88579533,57.58165,90.92855833,72.45250833,81.791832,91.982343,56.494783,75.57261133,41.991361,34.85242733,29.098512,36.065089,16.382508,78.23561067,64.11648067,22.758662,64.291172,49.52161133,71.201894,17.105291,87.96133667,94.33028933,81.18189767,54.925106,11.280121,26.021228,68.96021533,57.68025967,51.46934533,33.30380567,42.74731567,11.28952767,25.38399767,16.45725433,47.03764867,76.16027833,55.29385,47.09576533
403.126404,20.68629733,63.54508967,14.52501267,34.04290867,20.679698,11.432832,10.75421433,14.69786333,18.173288,14.756951,28.85588767,36.383593,10.740383,38.04494967,66.692172,110.6629943,42.93637867,85.05021667,67.81740833,68.57764333,55.642395,48.13368467,81.77744533,57.49501667,91.01065333,72.51298267,81.840106,92.063596,56.58398167,75.74212633,42.01536933,35.133564,29.30474967,36.309435,16.45553967,78.25528967,64.23784733,22.77579733,64.312445,49.48358533,71.30033367,17.26217133,88.04809033,94.44576533,81.12132033,54.84264733,11.34425933,26.13391967,69.13684567,57.817407,51.47835,33.55543533,42.768168,11.30262833,25.64470633,16.45712733,47.341128,76.22418467,55.20090467,47.13620533
403.488739,20.83762933,63.57186467,14.58242833,34.22993733,20.770759,11.62393567,10.83130967,14.77657633,18.247643,14.80769233,28.91173733,36.58292533,10.74562167,38.147194,66.79653533,110.76357,43.120326,85.133372,68.052503,68.62124533,55.58998633,48.114245,81.79616033,57.49521133,91.02133933,72.53241467,82.059054,92.11779267,56.65456667,75.88950867,42.02480933,35.30317067,29.52676367,36.53839233,16.574755,78.33489467,64.34287533,22.78411667,64.34019867,49.611524,71.41671267,17.45935433,88.13961833,94.471807,81.130529,54.79683433,11.39048267,26.29949133,69.37395,57.885428,51.44096667,33.792578,42.85929833,11.34828233,25.85704767,16.43646633,47.633719,76.24147767,55.21366767,47.08491867
403.851074,20.90208233,63.718207,14.67490667,34.38570533,20.828058,11.74374933,10.91112733,14.87863233,18.31185633,14.88726367,29.00489233,36.72983067,10.85449967,38.40001533,66.751981,110.8043873,43.26694467,85.04549667,68.17299633,68.55126833,55.51323433,48.13032033,81.88296233,57.54789333,91.144292,72.71735267,82.22661867,92.20525867,56.73781467,75.82654567,42.04513433,35.52518067,29.69812333,36.75225633,16.667862,78.411629,64.38841333,22.77539833,64.316509,49.64995567,71.460503,17.583741,88.19354233,94.556404,81.18152633,54.84605767,11.48162833,26.44018933,69.63156133,57.92393733,51.33466833,33.88743,42.93879933,11.347877,26.01158733,16.43117967,47.93525467,76.40640733,55.127504,47.07608567
404.213348,20.94275767,63.65080533,14.65946533,34.58018633,20.923532,11.875656,10.87878967,14.99523267,18.45846467,14.98247533,29.093317,36.93286233,11.03775433,38.48726533,66.69536467,110.6562907,43.39606467,85.16442133,68.24273667,68.589901,55.488345,48.09661867,81.970774,57.54915233,91.27194467,72.78314067,82.39082333,92.23099,56.88616033,75.86703733,42.030449,35.729224,29.861093,36.980244,16.78338467,78.45163233,64.49420133,22.85828033,64.43655367,49.64904667,71.506396,17.76207567,88.33885433,94.63626367,81.16320067,54.787388,11.561607,26.63806633,69.865466,57.91644567,51.42413967,34.03033367,43.04241167,11.38178667,26.182395,16.43874667,48.228709,76.53406267,55.14055367,47.09487167
404.575592,21.09430967,63.68537,14.722674,34.789558,21.008161,11.95396433,10.95709367,15.12167,18.50209833,15.06553133,29.11912067,37.06012067,11.13739833,38.58272433,66.70033,110.7900317,43.58042433,85.21804567,68.29364,68.63267633,55.387117,48.135306,82.03718067,57.58780567,91.42239367,72.741356,82.47758233,92.23458367,56.928829,75.95360567,42.03353267,35.96191933,30.09468333,37.22649267,16.83258033,78.461128,64.54875933,22.91523033,64.410882,49.73788833,71.51514933,17.926429,88.31652567,94.78152967,80.96239233,54.81736133,11.66772333,26.73217867,70.03813433,57.90397267,51.42887367,34.167265,43.13562,11.433916,26.31078133,16.44007533,48.580902,76.61436733,55.03324133,47.14269767
404.937775,21.179521,63.72278933,14.745321,35.01998867,21.141534,12.06994233,11.024446,15.15019867,18.56327067,15.183374,29.26502,37.24953967,11.23287567,38.69503633,66.714962,110.7810847,43.80830133,85.35118867,68.35445667,68.61886867,55.409321,48.13194267,82.06634533,57.613139,91.52496833,72.786429,82.59914433,92.32353467,56.97847767,76.00449367,42.00629667,36.21093233,30.279441,37.49892233,16.92021133,78.58249933,64.64768633,22.99371233,64.41402333,49.764857,71.53654467,18.03574,88.38563533,94.89110333,81.05285167,54.79602933,11.720743,26.84718267,70.11860167,57.95430367,51.46371467,34.251488,43.200447,11.44237133,26.41854833,16.49092433,48.91896933,76.52285533,54.907421,47.20722567
405.299927,21.332275,63.77652633,14.78773567,35.23189167,21.192201,12.175836,11.03717333,15.21013,18.68564133,15.26321933,29.269295,37.452375,11.35484267,38.78369633,66.696162,110.914767,44.03519167,85.28918733,68.41106667,68.63880933,55.43499267,48.117816,82.18280533,57.619188,91.59288033,72.786588,82.77761567,92.25856533,56.90048733,76.02678967,41.996535,36.35919567,30.526037,37.711347,16.99750367,78.614245,64.75172567,23.01764567,64.49525933,49.809532,71.682541,18.17522,88.45917,95.04505667,81.025192,54.73214867,11.756878,27.03276133,70.35729733,58.037636,51.42409767,34.35168833,43.26658367,11.46027567,26.65299333,16.441592,49.14949767,76.71230067,54.91684433,47.25932467
405.662048,21.478141,63.87758267,14.90097367,35.495933,21.23573733,12.22568133,11.10836833,15.303491,18.77290433,15.38148933,29.308629,37.609,11.43241667,38.94762033,66.7604,110.883148,44.230905,85.48679833,68.388275,68.62618,55.50461467,48.130269,82.07216367,57.64533333,91.74853767,72.786657,83.01517467,92.338356,56.991717,76.08887733,42.05340733,36.53665033,30.78235133,37.954703,17.10044333,78.57934833,64.888297,23.01282633,64.63840233,49.859965,71.74750533,18.31571133,88.573921,95.163732,81.038231,54.73811967,11.85306967,27.14129,70.587293,57.96823133,51.36926,34.457881,43.339264,11.48323267,26.82403567,16.41572167,49.43974067,76.86238067,54.86440267,47.29428233
406.024139,21.60040767,63.94297167,14.94089733,35.591289,21.3168,12.33130367,11.16538267,15.36308167,18.81580733,15.575164,29.42563433,37.823929,11.53855067,39.10900633,66.774316,110.9435017,44.46427167,85.49073033,68.54105133,68.65468867,55.55411533,48.10709133,82.12187967,57.691517,91.935458,72.77330533,83.12931833,92.48931867,56.99140833,76.238014,42.050926,36.80245567,31.032543,38.233467,17.20353633,78.62594333,65.03229133,23.05887267,64.71738933,49.92944967,71.69391367,18.43689167,88.58879567,95.22325133,81.02831267,54.702329,11.871799,27.25968833,70.76249433,58.10189933,51.44725067,34.56781467,43.310304,11.50267267,26.91858967,16.431409,49.768172,77.02983333,54.84593333,47.27798333
406.3862,21.80118667,64.130239,14.97241433,35.77695467,21.50157367,12.401068,11.24530867,15.464662,18.92456433,15.68833833,29.60284367,38.01765433,11.57516233,39.25803367,66.75141033,111.0146153,44.656887,85.61148333,68.71668,68.741853,55.52558267,48.17157133,82.097908,57.688254,91.93795033,72.90450133,83.35669967,92.56579067,57.08511833,76.39822633,42.08387733,37.00793433,31.26539533,38.54122233,17.26924167,78.70924633,65.194276,23.14372233,64.82752367,49.88095467,71.787839,18.60012367,88.483411,95.232773,81.10672033,54.71458567,11.951963,27.38830633,71.027771,58.08016967,51.575985,34.68363433,43.44381967,11.57486633,27.14892,16.40447333,49.93811167,77.097201,54.76210167,47.24118167
406.74826,21.97348433,64.221868,15.07014,36.012829,21.59946833,12.49319867,11.28313533,15.51293467,19.01685267,15.82455,29.625778,38.19539633,11.72893267,39.43938433,66.70589167,111.044487,44.822661,85.70265467,68.840574,68.855035,55.572843,48.284912,82.24929067,57.72302633,92.06610867,72.771132,83.47908767,92.611422,57.125142,76.51811233,42.104028,37.25658533,31.47254133,38.92340533,17.33612033,78.73408233,65.25638467,23.23241733,64.945548,49.854019,71.78584267,18.73287767,88.552055,95.11936933,81.16794833,54.711212,12.055406,27.479655,71.30952967,58.13304867,51.66784667,34.881383,43.42031867,11.61198567,27.362327,16.36534,50.26087067,77.277491,54.55617533,47.288915
407.11026,22.15782367,64.222364,15.108822,36.197732,21.724585,12.606497,11.35585367,15.58896833,19.105857,15.994463,29.68144133,38.44110767,11.79109567,39.554203,66.70563233,111.1103543,44.96215433,85.82394933,68.97847467,68.83787033,55.59759667,48.23507833,82.27589167,57.78324633,92.30026233,72.800476,83.66848233,92.64963267,57.16856233,76.61707833,42.09450033,37.50650633,31.68465633,39.13109933,17.44756167,78.80741367,65.21041767,23.250181,65.01362867,49.87267433,71.80227167,18.90124833,88.579628,95.24069733,81.30850967,54.68857433,12.19086,27.60774933,71.44983433,58.091956,51.60648733,34.986139,43.45201,11.652979,27.66868067,16.37691033,50.48894867,77.24638867,54.502552,47.404428
407.47226,22.36346467,64.24926633,15.12978833,36.32388967,21.84202433,12.73722067,11.39065033,15.66437733,19.24182567,16.14030267,29.73434067,38.72725667,11.946299,39.692154,66.69609467,111.2144877,45.18793467,85.94254567,69.192993,68.97283533,55.59036267,48.35658667,82.35921467,57.77174733,92.39287567,72.85909,83.848788,92.768809,57.20741433,76.60959133,42.14435067,37.79804333,31.87510167,39.36051133,17.52489333,78.826973,65.26005167,23.24297467,65.011744,49.909144,71.83321867,19.10919933,88.75308233,95.275551,81.33903,54.71498833,12.27603833,27.718118,71.68424967,58.210205,51.56637567,35.144501,43.404494,11.67242533,27.91684867,16.388325,50.74631133,77.47150667,54.428482,47.37241867
407.834167,22.477612,64.300133,15.17037733,36.57350167,22.00651567,12.836326,11.45534933,15.698231,19.33325833,16.30198567,29.89346433,38.877715,12.13029,39.89514267,66.78272633,111.374621,45.42982367,85.98167133,69.33525067,69.05688833,55.562051,48.42266233,82.361506,57.847951,92.557424,72.89121667,84.039205,92.864334,57.24836867,76.659597,42.117339,38.00830233,32.15736767,39.60040333,17.62202433,78.890742,65.30600633,23.36216167,65.05569833,49.98601267,71.95327767,19.22594033,88.86736833,95.40582267,81.40094233,54.773477,12.349507,27.83801233,71.94066133,58.22546533,51.626456,35.30733233,43.409167,11.63225867,28.15203267,16.364795,51.035881,77.73471333,54.39276367,47.432557
408.196075,22.66695667,64.33290867,15.24184767,36.694205,22.09994033,12.93524367,11.512511,15.79808367,19.423355,16.42687633,29.984752,39.09989433,12.272348,40.098311,66.905168,111.4627587,45.667118,86.05066167,69.42999,69.12683367,55.56064867,48.466684,82.24696867,57.94693633,92.76219967,72.89478033,84.255478,92.814125,57.37285767,76.73647567,42.18366767,38.244358,32.43179033,39.92117967,17.76072567,78.98568467,65.342237,23.40319,64.99962633,49.94519967,71.96421067,19.373239,88.94167567,95.41687,81.535515,54.84709667,12.45975067,27.95774767,72.19487733,58.30702833,51.664528,35.437321,43.56600067,11.63178067,28.37954067,16.401296,51.22867867,77.94004533,54.38877967,47.57925033
408.557892,22.863331,64.28615067,15.321476,36.90363933,22.20643433,13.05299767,11.55381933,15.932696,19.48040933,16.626211,30.11746667,39.32357033,12.43247833,40.22431067,66.94534667,111.490799,45.93161367,86.135447,69.55132833,69.196346,55.64509933,48.57727667,82.175265,57.970834,92.94926733,73.00418867,84.371381,92.959999,57.43746933,76.85365033,42.24941133,38.491778,32.631373,40.16020767,17.874168,79.05744167,65.41296133,23.488948,65.04609167,49.998511,72.021337,19.50844833,89.172231,95.39759567,81.564705,54.90641767,12.51213633,28.15497467,72.337372,58.43488033,51.761986,35.56492933,43.63195567,11.665459,28.658769,16.43727033,51.475133,78.12870533,54.22206467,47.62232567
