wl,W1.N,W13.N,W15.N,W25.N,W27.N,Y1.N,Y3.N,Y9.N,Y11.N,Y14.N,Y25.N
375.491028,22.51996533,11.04584467,13.849593,17.76296667,8.77079,12.40730433,8.941786,11.810571,15.459217,17.41858133,14.86718167
375.855927,22.54115367,11.13129033,13.87220633,17.87991767,8.844628667,12.47110467,9.020981667,11.92057133,15.46646733,17.50011333,14.93883067
376.220734,22.599304,11.143428,13.88185233,17.89256433,8.817432333,12.56590233,9.129865333,11.97530433,15.58269367,17.548551,14.97494367
376.585541,22.63354367,11.18227633,13.99978033,17.99175567,8.823023667,12.648337,9.222224,12.036872,15.662045,17.68024567,15.042638
376.950287,22.68680067,11.134292,14.03682333,18.05842133,8.858821667,12.70999367,9.328651333,12.16956833,15.68518167,17.79032,15.078014
377.315002,22.747661,11.15536033,14.07992967,18.08295433,8.846403333,12.78261367,9.388456,12.18030633,15.727232,17.90071533,15.110963
377.679688,22.761802,11.230437,14.137943,18.07749467,8.883946667,12.858896,9.429181333,12.23424567,15.75052133,17.921856,15.08042067
378.044373,22.70173067,11.33712633,14.28047767,18.05507267,8.952119,12.80558233,9.516903667,12.38519033,15.759554,17.988389,15.05342167
378.408997,22.72391067,11.39133933,14.358154,18.13016133,9.024433333,12.90333633,9.521291333,12.418397,15.78386233,18.07099233,15.18288933
378.773621,22.782245,11.469411,14.46796133,18.13021733,9.076638667,12.95299533,9.512738333,12.44353567,15.80656067,18.122598,15.226135
379.138184,22.81514733,11.51599267,14.52568233,18.13120233,9.037723,13.01677733,9.641577667,12.47600933,15.84161433,18.142521,15.243817
379.502716,22.84643167,11.60202767,14.59568,18.200753,9.100951667,13.10672833,9.733936,12.489306,15.87002733,18.21124667,15.315419
379.867188,22.89313433,11.640461,14.592607,18.27651467,9.117797,13.18524267,9.845576,12.49402133,15.865472,18.35553033,15.35717833
380.231659,22.97695467,11.658557,14.65974333,18.30896,9.129405,13.24107467,9.944484,12.591326,15.93859833,18.50948533,15.410082
380.5961,23.08661467,11.627477,14.712394,18.39894467,9.135648667,13.33085733,9.992294333,12.69151267,16.04360333,18.61330933,15.49136233
380.96051,23.158628,11.643359,14.837079,18.428608,9.218099667,13.49250167,10.04171367,12.743973,16.087961,18.638909,15.54056733
381.324921,23.28945967,11.64213833,14.92388133,18.46677633,9.209329,13.49259967,10.08102967,12.79204033,16.112409,18.75918567,15.554421
381.68924,23.32514733,11.681847,14.99739533,18.53031733,9.216671,13.59101433,10.114019,12.799534,16.11821133,18.784048,15.593607
382.053528,23.51876967,11.676118,15.08905,18.62401633,9.332722333,13.643969,10.14487933,12.80872033,16.062777,18.817813,15.662978
382.417816,23.47306333,11.69760167,15.16986333,18.66740933,9.374939667,13.74056633,10.197495,12.83061567,16.06723767,18.87941733,15.65132633
382.782013,23.440368,11.70493033,15.237454,18.74748433,9.408998667,13.890026,10.29053567,12.897667,16.20006,18.921925,15.725554
383.14621,23.489095,11.790652,15.35030933,18.75570067,9.402377667,13.91394067,10.256412,13.00234733,16.21760233,18.936161,15.75588767
383.510406,23.54413733,11.76125,15.455028,18.765258,9.471442333,13.96801567,10.231586,13.00435033,16.248029,18.91351833,15.788403
383.874542,23.54905133,11.85250033,15.51746733,18.863073,9.531051667,13.95754033,10.29914333,12.97908433,16.17840367,18.95169467,15.87356733
384.238678,23.53666867,11.91815567,15.559331,18.80979667,9.544666667,13.98092233,10.31974233,13.06720633,16.154631,18.99029933,15.993248
384.602753,23.658968,12.00082567,15.60126067,18.833963,9.516896333,14.091789,10.35250667,13.06809267,16.18022267,19.00548467,16.055028
384.966766,23.742937,12.03298333,15.65248867,18.93538233,9.604342667,14.21281,10.374648,13.12621033,16.21860167,19.06233567,16.07182433
385.33078,23.84280833,12.07148033,15.69829333,19.021999,9.655229,14.29490433,10.41237133,13.166455,16.255378,19.17670367,16.113199
385.694763,23.996154,12.07532633,15.692108,19.095429,9.669045,14.41004233,10.43051933,13.15784433,16.286468,19.24427667,16.19341533
386.058685,24.031723,12.125619,15.70596167,19.11675333,9.615599333,14.439465,10.48405433,13.248724,16.295456,19.24677867,16.18728033
386.422607,24.04651067,12.131794,15.70170167,19.13187967,9.572424333,14.48872033,10.54911,13.31255267,16.331133,19.302402,16.22737867
386.786499,24.18035567,12.12455,15.75104633,19.14530467,9.584339667,14.585758,10.59322667,13.35618233,16.339942,19.40398367,16.268944
387.15036,24.202736,12.13739633,15.853572,19.17007,9.567539,14.577944,10.59945233,13.442076,16.38489933,19.51579167,16.289934
387.51413,24.22384033,12.177903,15.96935567,19.16679067,9.565343667,14.672881,10.668348,13.52824233,16.45492833,19.57719867,16.30126667
387.87793,24.252736,12.294843,15.98745533,19.17292,9.635949,14.739542,10.71107467,13.560882,16.45181633,19.626196,16.34704733
388.241669,24.31944767,12.39021767,16.03404167,19.171968,9.594232,14.86213767,10.78435533,13.60721233,16.46135433,19.699395,16.37421733
388.605377,24.38026933,12.423557,16.09168733,19.200442,9.593744333,14.833022,10.885654,13.670338,16.494462,19.789505,16.437954
388.969025,24.39665067,12.516085,16.16526433,19.31714367,9.662592667,14.885222,10.97290967,13.703312,16.546826,19.87252167,16.474137
389.332703,24.41630333,12.58407367,16.23698367,19.32540767,9.723341333,14.91739433,11.073172,13.71074333,16.63720333,19.887679,16.52878967
389.69632,24.43021533,12.67648167,16.230411,19.356582,9.667538333,15.02217833,11.128059,13.70748433,16.727225,19.92226233,16.585564
390.059875,24.58975367,12.71687067,16.26536333,19.433041,9.647013333,15.06642867,11.234412,13.76395767,16.71726033,19.968768,16.633194
390.423431,24.63532233,12.746634,16.286499,19.44766733,9.67491,15.086315,11.34800233,13.846791,16.72607367,20.04874667,16.61849767
390.786957,24.686338,12.82083,16.28803333,19.490174,9.727669667,15.20526733,11.433512,13.84248567,16.776534,20.127552,16.672168
391.150421,24.670946,12.89191767,16.36462,19.57969667,9.714307,15.29031933,11.562501,13.87870433,16.77980667,20.14243767,16.65614833
391.513855,24.72719067,12.939893,16.47444633,19.53977467,9.741489333,15.386366,11.61170233,13.98345867,16.81267167,20.14533867,16.74077533
391.877228,24.80006867,12.98426267,16.535958,19.58185367,9.772616,15.48615133,11.70655733,13.98244767,16.88523133,20.19068467,16.771184
392.240631,24.78912033,12.99533533,16.55663167,19.64844667,9.785393667,15.49553367,11.71219567,14.05041867,16.91740133,20.266381,16.82892333
392.604004,24.80179067,12.98137,16.61220633,19.66857133,9.759113667,15.52039167,11.77180167,14.101416,16.92253833,20.336371,16.82573167
392.967316,24.81548133,12.99239933,16.715199,19.67742467,9.791440667,15.578543,11.80798533,14.15105433,16.96884533,20.41914633,16.913964
393.330597,24.81733,13.04508333,16.731245,19.75494033,9.803142667,15.628859,11.91684567,14.17623,16.965162,20.44377733,16.94097867
393.693848,24.87711333,13.075229,16.775136,19.77266867,9.872171667,15.71549333,11.96360467,14.20598633,17.01289167,20.49804533,16.985574
394.057037,24.96992333,13.14663967,16.83621933,19.83082,9.906464667,15.77418833,11.99002,14.28651533,17.02076967,20.579272,16.99867067
394.420197,24.96625167,13.17200667,16.90885667,19.90866067,9.916888,15.80263867,12.00080867,14.35344767,17.07134233,20.640677,17.05784
394.783325,25.04422367,13.23077867,16.94464467,19.94658133,9.895996667,15.92899633,12.127614,14.399518,17.119135,20.63284133,17.05064167
395.146484,25.14159767,13.33736867,16.95175167,19.99816567,9.898832667,15.98613667,12.14876967,14.405089,17.16631767,20.689368,17.114913
395.509552,25.146679,13.335451,17.05857633,20.09731333,9.908720667,16.03418267,12.24415133,14.464194,17.256829,20.73633233,17.20525833
395.87262,25.16201733,13.36223967,17.142127,20.16049367,9.979023333,16.081363,12.27448067,14.46558,17.31411067,20.799727,17.26133933
396.235596,25.26124867,13.37152933,17.19291367,20.210291,9.969970667,16.177467,12.33656633,14.47637667,17.361778,20.87302833,17.328066
396.598572,25.30365433,13.39370933,17.260344,20.23891967,10.005183,16.30366,12.40550067,14.50605567,17.40909167,20.90184167,17.381354
396.961517,25.38791033,13.407583,17.270166,20.32220533,10.024159,16.41503033,12.46241,14.57263633,17.45684467,20.99699833,17.39518567
397.324432,25.409925,13.438192,17.369146,20.41361233,10.05215067,16.45550933,12.534297,14.61875733,17.47550267,21.05629167,17.43301733
397.687286,25.38807567,13.470207,17.41740733,20.415268,10.10108667,16.50822633,12.573386,14.63355333,17.53777333,21.13794333,17.43473333
398.05014,25.46785433,13.56927067,17.47597433,20.45831967,10.13210167,16.59194167,12.61537533,14.64844,17.526113,21.17924633,17.53430633
398.412964,25.55697533,13.54646867,17.51983233,20.47077233,10.15098233,16.62383733,12.75331133,14.785757,17.52606,21.24182733,17.59551133
398.775757,25.68141833,13.562656,17.552311,20.47352767,10.164473,16.65654533,12.852059,14.85619733,17.55493333,21.26666267,17.75476433
399.138489,25.75567133,13.563425,17.596581,20.560233,10.14237267,16.684333,12.94608433,14.92345833,17.599064,21.37721733,17.749291
399.50119,25.84644367,13.549979,17.66607767,20.59302267,10.106265,16.75003233,12.98135167,14.991691,17.60469,21.40329667,17.737646
399.863861,25.883557,13.62460367,17.746724,20.61203767,10.122302,16.885097,13.08759367,15.04579533,17.66929667,21.46092533,17.77408333
400.226471,25.94794,13.76652533,17.782788,20.667747,10.07976133,16.93165933,13.16386167,15.050846,17.72630067,21.43359233,17.84354567
400.589081,25.98722033,13.81174067,17.80637833,20.71378133,10.07341967,17.00098267,13.26319067,15.10022733,17.70276567,21.420842,17.88519867
400.951691,25.996695,13.85940267,17.89852967,20.70210667,10.089882,17.03888933,13.32301333,15.06744367,17.779086,21.43726833,17.95126767
401.314209,26.04280333,13.93689333,17.897182,20.73992567,10.095686,17.07832267,13.391647,15.11178567,17.830108,21.49174467,17.997779
401.676758,26.13486433,13.99571433,17.99650533,20.790395,10.071331,17.127123,13.51864433,15.04383733,17.892641,21.47622933,18.07821467
402.039185,26.11761533,14.06590067,17.993392,20.83282667,10.09690867,17.19021367,13.62438567,15.043716,17.94643667,21.468994,18.101266
402.401642,26.06865233,14.06632067,18.06174767,20.86948067,10.155245,17.23932733,13.672455,15.12050733,17.89082467,21.51735367,18.179825
402.764038,26.061761,14.01798767,18.09341467,20.92337633,10.184241,17.29811667,13.75273867,15.16432967,17.85090533,21.53355133,18.182629
403.126404,26.20672933,14.09673633,18.15982867,20.97517367,10.19796467,17.36399333,13.78083433,15.207946,17.826983,21.57187033,18.21252967
403.488739,26.247053,14.151346,18.20114667,20.982975,10.23505833,17.40217967,13.887141,15.27509333,17.83254133,21.59832367,18.26952133
403.851074,26.26054667,14.249175,18.25296367,20.995185,10.23047933,17.41805967,13.95495433,15.334901,17.832374,21.572193,18.28770433
404.213348,26.324042,14.275022,18.347097,20.95592,10.22797067,17.38370133,14.02373433,15.360798,17.867571,21.64272233,18.37405867
404.575592,26.40060933,14.308888,18.47534567,20.95886067,10.22182367,17.41962233,14.082973,15.48305867,17.828409,21.65190633,18.44501833
404.937775,26.51484267,14.33417433,18.52895067,20.90437667,10.19998567,17.477135,14.129526,15.548052,17.84149833,21.65359167,18.512261
405.299927,26.55408533,14.42404733,18.577685,20.936677,10.16852733,17.55051233,14.20660033,15.58377667,17.871442,21.65732433,18.585118
405.662048,26.569431,14.441472,18.68704633,20.96122733,10.137699,17.617607,14.28119567,15.62468167,17.95782067,21.69605833,18.63971967
406.024139,26.56505633,14.51188133,18.77689433,20.96441433,10.15771133,17.651327,14.31484233,15.599471,18.01339667,21.70906067,18.64783467
406.3862,26.524251,14.53025467,18.838616,20.98433033,10.164961,17.74315167,14.39663067,15.638211,18.06749733,21.75504967,18.66041533
406.74826,26.59511,14.56625933,18.878234,21.03121767,10.241587,17.87103567,14.43238033,15.658404,18.13003,21.775013,18.740198
407.11026,26.59434933,14.62531067,18.91693567,21.06295967,10.306721,17.89701833,14.52509467,15.681519,18.15689167,21.79229233,18.814624
407.47226,26.63382,14.63665833,19.00384633,21.07929833,10.37437933,17.89272567,14.59645033,15.68715,18.186055,21.804276,18.81973167
407.834167,26.65625233,14.63449867,19.051085,21.08801833,10.488861,17.95891233,14.71709267,15.742662,18.14884033,21.85402367,18.872316
408.196075,26.74238833,14.645829,19.138456,21.13609667,10.49687433,17.997205,14.79924967,15.78420667,18.20037733,21.880549,18.868448
408.557892,26.823131,14.63890133,19.16529567,21.211749,10.49342433,18.032209,14.822566,15.85045267,18.22295533,21.94134767,18.89444967
408.919739,26.92008867,14.67476233,19.29464567,21.277476,10.469561,18.088797,14.88066333,15.871611,18.224954,21.95626333,18.91481133
409.281494,26.920642,14.68554,19.33092967,21.30866033,10.510124,18.18224367,14.96217833,15.998831,18.26541633,22.031092,18.94210567
409.64328,26.96617033,14.71847667,19.42109767,21.33244133,10.57875,18.20926167,15.03419767,16.05637867,18.296941,22.05308267,19.014665
410.005035,27.11126433,14.77546533,19.494274,21.38016667,10.611451,18.192916,15.05174167,16.065054,18.32760967,22.08216467,19.02793
410.36673,27.205701,14.862384,19.61482267,21.380935,10.65555533,18.215826,15.08994767,16.13035167,18.39740533,22.11932867,19.12215033
410.728394,27.20740133,14.90718533,19.609261,21.34571,10.64030967,18.269505,15.15041633,16.18581067,18.44080133,22.17791967,19.146105
411.089966,27.208566,14.90469167,19.65512267,21.36049733,10.694176,18.26548333,15.191476,16.23708767,18.42364833,22.18123933,19.19814167
411.451569,27.258132,14.88669933,19.74020933,21.36479333,10.75707167,18.31964867,15.24810367,16.29030533,18.47958433,22.22311033,19.255049
411.813141,27.21921567,14.914734,19.74292167,21.473587,10.793265,18.45117167,15.31784433,16.30890267,18.44609567,22.200479,19.23775233
412.174652,27.22222033,14.93983033,19.74537133,21.434655,10.79110967,18.46858267,15.394544,16.33313367,18.500299,22.26620067,19.28556333
412.536163,27.232694,14.95904267,19.791956,21.48544633,10.848716,18.530136,15.460152,16.41658267,18.522174,22.34189133,19.33694167
412.897644,27.28239367,14.997096,19.885732,21.49709533,10.89116267,18.539695,15.50387667,16.484108,18.51320167,22.37591433,19.39733433
413.259033,27.320647,15.026087,19.94607633,21.50851,10.952314,18.55313367,15.527106,16.504031,18.520443,22.395392,19.39294333
413.620392,27.37041,15.04542133,19.99868867,21.52076967,10.95455433,18.56687167,15.55966767,16.551751,18.51914,22.47930767,19.46711233
413.98172,27.47926533,15.077616,19.992922,21.563029,10.97877,18.57997267,15.531382,16.58861767,18.53560333,22.54294767,19.461449
414.343048,27.47478433,15.10094067,20.02819467,21.520346,10.94407067,18.54402867,15.600108,16.57312067,18.51069333,22.596939,19.48305833
414.704315,27.50147567,15.15151533,20.07535633,21.568565,10.94066267,18.585978,15.629862,16.59966467,18.504665,22.61752367,19.51412833
415.065582,27.57663533,15.158916,20.091183,21.53959833,10.92435767,18.62269467,15.67932967,16.63125333,18.486926,22.68283433,19.54149733
415.426788,27.599809,15.17624333,20.153504,21.54691367,10.90537867,18.669205,15.70489433,16.60079233,18.56724433,22.720583,19.58848367
415.787994,27.59341633,15.20878367,20.13635367,21.51709767,10.96545933,18.667183,15.755238,16.58832,18.574112,22.738813,19.677805
416.149109,27.62934433,15.23529067,20.185217,21.47459733,10.97245967,18.737706,15.79078133,16.61596267,18.61301233,22.72449067,19.66303667
416.510223,27.61612767,15.20139,20.17910733,21.428484,10.96595033,18.72853733,15.85607333,16.61077667,18.60292867,22.76753433,19.73714567
416.871307,27.58554667,15.20358867,20.23214667,21.36793967,10.96851467,18.70319867,15.888748,16.59682567,18.59770833,22.79900567,19.83106167
417.23233,27.64883867,15.225961,20.284931,21.34095267,10.91459367,18.730016,15.93782033,16.640682,18.574641,22.87531967,19.896047
417.593323,27.681307,15.19696933,20.29153833,21.32578333,10.91947433,18.80092333,16.02475933,16.60355433,18.59331967,22.87722067,19.93445567
417.954315,27.73593067,15.172215,20.32327167,21.32063933,10.895501,18.81445367,16.06145467,16.62354833,18.61086933,22.82078033,19.920038
418.315247,27.72033867,15.17312267,20.38621567,21.37724967,10.88732633,18.83871067,16.095393,16.60140233,18.61145633,22.82163167,19.91728067
418.676178,27.79268267,15.20080267,20.451157,21.401394,10.86127167,18.85053633,16.134451,16.64452233,18.63743867,22.83302633,19.95939833
419.037048,27.794068,15.25247267,20.437932,21.43451,10.87621333,18.87526633,16.16229133,16.64598467,18.60701767,22.85810767,19.97881733
419.397858,27.83409533,15.26351467,20.46683767,21.37579833,10.86159133,18.87037833,16.17285433,16.70373133,18.64593,22.865954,20.00546467
419.758636,27.87635733,15.303881,20.48783133,21.40184533,10.875675,18.88436967,16.19595767,16.72038667,18.64946,22.87891967,19.99724833
420.119415,27.89127033,15.34493733,20.53222867,21.39124,10.883047,18.87180233,16.20862433,16.69869433,18.65391333,22.89036,19.96379833
420.480103,27.927381,15.32724,20.56132933,21.42108833,10.91051267,18.86754533,16.26607567,16.72305933,18.64084267,22.84493233,19.97027933
420.840851,27.948366,15.321089,20.56728133,21.43418833,10.89132067,18.88161067,16.29516333,16.74950233,18.62694033,22.86121233,20.05476233
421.201477,27.98682433,15.31373733,20.60905867,21.43596033,10.914996,18.92792467,16.37401067,16.77884867,18.66861767,22.84827767,20.08754267
421.562134,28.05083967,15.35249267,20.65732867,21.43515833,10.93995033,18.94946833,16.42866733,16.79415867,18.68145667,22.86163533,20.12525867
421.922729,28.07324933,15.38213167,20.71700167,21.45263333,10.93590267,18.99949267,16.44634267,16.83398467,18.73345567,22.85739933,20.16404267
422.283264,28.13156833,15.40065033,20.76091767,21.47776933,10.971865,19.05204733,16.526272,16.89768333,18.778528,22.90249233,20.20221967
422.643799,28.12725967,15.43090067,20.78228167,21.50525733,10.99357733,19.07450033,16.560805,16.93202333,18.82654933,22.908276,20.24090067
423.004242,28.15107267,15.46446333,20.80785967,21.511115,10.99984567,19.07314,16.61375133,16.99815,18.84867167,22.93823967,20.28181467
423.364685,28.22259333,15.49805633,20.85151133,21.52965167,10.962238,19.130592,16.667221,17.04919033,18.896003,22.99261667,20.339884
423.725128,28.287396,15.505245,20.88769867,21.58024567,10.995014,19.16447633,16.708068,17.07318133,18.89232433,23.02858533,20.40389567
424.08551,28.334728,15.54301267,20.99412067,21.583871,11.06565467,19.22131333,16.759791,17.13250533,18.93565267,23.02493367,20.38849767
424.445892,28.38059133,15.57486333,21.001071,21.61472567,11.081842,19.271903,16.785339,17.17320667,18.94161033,23.018615,20.404485
424.806183,28.42456933,15.59130967,21.03560133,21.66970333,11.12050267,19.33136867,16.836153,17.20367667,18.94630833,23.024522,20.41662233
425.166473,28.445378,15.63850467,21.070142,21.73686333,11.14986967,19.37341533,16.89162167,17.27720567,18.981274,23.02279933,20.46424033
425.526703,28.47309333,15.658243,21.09521133,21.78102167,11.162989,19.416628,16.99323367,17.30718867,19.00258633,23.12747267,20.53834733
425.886902,28.574108,15.71167567,21.12598533,21.782625,11.23207067,19.41923133,17.05941967,17.38749633,19.06822333,23.11834633,20.606072
426.24707,28.58179933,15.71487833,21.10635767,21.82478067,11.215564,19.46413033,17.105212,17.37701733,19.09781333,23.176094,20.620205
426.607208,28.62603333,15.72326667,21.15667867,21.865241,11.232721,19.51080133,17.17511133,17.43412433,19.144057,23.24007767,20.66568433
426.967316,28.70143767,15.735214,21.16260733,21.90812567,11.26035333,19.53229,17.252464,17.46469733,19.16106033,23.294817,20.74461133
427.327393,28.71375367,15.74211433,21.218447,21.95339,11.30612967,19.584093,17.334885,17.47048733,19.169177,23.30355767,20.81520467
427.687439,28.73593133,15.76344633,21.25857167,22.02976133,11.32689933,19.646468,17.42349133,17.51093133,19.21282167,23.31100033,20.88880533
428.047394,28.774136,15.811091,21.28671067,22.02308067,11.33393367,19.72952267,17.496034,17.51711267,19.284329,23.394346,20.95154767
428.407379,28.86396633,15.875971,21.331174,22.074981,11.34899867,19.78458767,17.60470833,17.559752,19.30548367,23.431619,20.974045
428.767303,28.90111367,15.93723533,21.39106,22.163822,11.34059433,19.81388667,17.63655967,17.59772933,19.29585633,23.447523,21.02710067
429.127167,28.923966,15.95553367,21.42372767,22.209122,11.336608,19.832147,17.73054767,17.65533433,19.320096,23.48343633,21.095511
429.487061,28.98247467,15.99185733,21.44993467,22.26036633,11.41650133,19.838686,17.78292,17.67046767,19.34484433,23.607856,21.12448167
429.846863,29.00730633,16.02767567,21.47224567,22.25486633,11.41068667,19.82054467,17.84044067,17.668031,19.36194067,23.64212733,21.176239
430.206665,29.094626,16.076157,21.56465367,22.287308,11.428347,19.86215533,17.90284067,17.67605467,19.35348233,23.72187233,21.25714067
430.566437,29.146589,16.10507167,21.65673333,22.329808,11.45686,19.92036,17.961039,17.74179867,19.36759867,23.73295333,21.30903
430.926117,29.16487667,16.11793933,21.712442,22.388113,11.530011,19.94392967,17.99807033,17.77525267,19.37212033,23.71880533,21.288704
431.285828,29.170839,16.17348967,21.77803633,22.30102833,11.57247833,19.93640767,18.058127,17.80555,19.410077,23.745411,21.349536
431.645447,29.192255,16.233495,21.753378,22.35872967,11.563999,19.958494,18.07178467,17.816113,19.40302067,23.77484633,21.435917
432.005035,29.25022867,16.272057,21.84935433,22.371529,11.565343,19.98083533,18.185206,17.845429,19.439089,23.81890867,21.466723
432.364655,29.29021133,16.30929667,21.85997833,22.38210867,11.57563433,19.99427267,18.26868533,17.878584,19.43356633,23.88972933,21.52074433
432.724182,29.323597,16.32331033,21.938045,22.33387367,11.54654867,20.03156467,18.30956933,17.89193133,19.48337233,23.97321,21.58782167
433.08371,29.32319567,16.40595167,22.00772033,22.33842867,11.57796233,20.03034567,18.34604433,17.90137567,19.480658,23.99105533,21.62025067
433.443207,29.32501467,16.39667733,22.047738,22.37571467,11.58508433,20.07232867,18.41450067,17.87517033,19.439162,24.03637233,21.64492133
433.802582,29.360417,16.47212567,22.10043167,22.383199,11.6467,20.13204567,18.478533,17.91286,19.44620733,24.03180133,21.69645567
434.162018,29.38028167,16.47330367,22.152113,22.36959333,11.63298333,20.18010033,18.52296567,17.916158,19.44166767,24.00085267,21.71500767
434.521362,29.41914233,16.49510433,22.25257733,22.398802,11.636554,20.22873867,18.57067367,17.934708,19.46509467,24.030415,21.74685167
434.880676,29.417865,16.53948967,22.26451733,22.38908333,11.608994,20.22607167,18.591571,17.93861767,19.46633267,24.08007367,21.811974
435.23999,29.483608,16.58283067,22.27039167,22.348293,11.62441833,20.27543533,18.65191367,17.956248,19.48743633,24.09783967,21.867348
435.599243,29.48465533,16.601385,22.28104233,22.37256,11.61486733,20.31295467,18.63066167,18.00789133,19.49114467,24.18563733,21.89604167
435.958496,29.453996,16.64284833,22.31765533,22.36172967,11.63657433,20.33831867,18.65155333,17.98689133,19.51096667,24.218597,21.92623333
436.317657,29.48651033,16.663969,22.303595,22.34496167,11.662354,20.38619,18.701528,17.98164867,19.526561,24.27851733,21.98636
436.676819,29.481568,16.729379,22.35456467,22.34664833,11.670183,20.44939533,18.72905167,17.969661,19.536113,24.267227,22.03065733
437.03595,29.506613,16.735461,22.39257167,22.36041533,11.64428767,20.49925767,18.80246967,17.99849733,19.52622167,24.21615867,22.06728667
437.39502,29.515781,16.77524333,22.40881467,22.38889833,11.64135167,20.564583,18.78569667,18.02733633,19.50871167,24.24013233,22.09632733
437.754059,29.49675933,16.77199333,22.38825933,22.406608,11.634801,20.584724,18.84926033,18.01939767,19.55248633,24.19303767,22.10446867
438.113068,29.565284,16.785216,22.343878,22.40487333,11.667557,20.65035167,18.883139,17.99124633,19.566299,24.19926,22.13828867
438.472046,29.587145,16.81346367,22.345475,22.421724,11.66560767,20.682562,18.92199133,18.001515,19.56968467,24.245486,22.19837433
438.830994,29.604676,16.838535,22.36147933,22.496137,11.635811,20.731907,18.99640633,18.02054567,19.59883967,24.29588633,22.20382333
439.189911,29.60130633,16.85330333,22.39470333,22.50273767,11.61180067,20.79793967,19.070409,18.05933,19.638225,24.32956367,22.25160867
439.548798,29.61236467,16.85806633,22.40213967,22.53136167,11.63744933,20.85006133,19.073702,18.110392,19.65003367,24.34234867,22.275233
439.907593,29.62270667,16.89994,22.462981,22.53073067,11.68880933,20.85246533,19.095724,18.12334667,19.68323933,24.29127233,22.32567933
440.266388,29.646712,16.92988667,22.445115,22.57688233,11.72274367,20.84872733,19.114427,18.147823,19.65266967,24.29560333,22.33873767
440.625122,29.65598367,16.946935,22.42342367,22.604896,11.753528,20.91316067,19.14606933,18.15490933,19.67055567,24.32636633,22.363578
440.983856,29.63148633,16.99274467,22.44737767,22.59663567,11.744738,20.96812,19.20180333,18.19623233,19.68027733,24.379302,22.43988167
441.342621,29.66688367,16.996658,22.475944,22.59136567,11.77330133,20.97834133,19.22178767,18.23291,19.70088367,24.40149833,22.46156567
441.701263,29.70931767,17.05753733,22.48731667,22.65081667,11.81847767,20.983044,19.19895533,18.26161433,19.719212,24.47204933,22.48095367
442.059875,29.69256267,17.100876,22.50686933,22.691847,11.83201167,21.019436,19.22155167,18.25591733,19.74221233,24.481274,22.52579133
442.418457,29.726565,17.11922567,22.53101667,22.73067633,11.877956,21.04137333,19.28303433,18.31971867,19.77995967,24.47978933,22.57553733
442.777008,29.73009167,17.128099,22.55978867,22.79151533,11.88778233,21.04522267,19.30631,18.336439,19.77014933,24.534493,22.585973
443.135498,29.74981633,17.14216967,22.63718867,22.83833633,11.92522767,21.06604433,19.37759867,18.33588433,19.78220533,24.53709667,22.595583
443.493958,29.76640233,17.125882,22.650045,22.90895133,11.99104067,21.133483,19.380413,18.39081133,19.830192,24.52476833,22.63210967
443.852448,29.756656,17.16743667,22.66813167,22.97821867,12.03407833,21.15632333,19.41678967,18.44838733,19.820935,24.50854933,22.64083467
444.210876,29.762806,17.149202,22.683848,23.04651733,12.079287,21.192412,19.487513,18.48556133,19.827769,24.548173,22.70363867
444.569214,29.79498867,17.15412233,22.69768767,23.05112567,12.121232,21.246198,19.53875533,18.540261,19.84472067,24.599305,22.72454333
444.927551,29.88143233,17.16343133,22.747336,23.086629,12.13822967,21.28321733,19.63468733,18.54805733,19.86742067,24.65125067,22.78170833
445.285858,29.88621,17.20151367,22.82006067,23.13521833,12.164592,21.34577633,19.68606,18.61423767,19.86116933,24.71803033,22.80784667
445.644104,29.86663867,17.22191733,22.89128733,23.181673,12.19003933,21.364825,19.751742,18.702035,19.85478867,24.76011867,22.87931333
446.002319,29.929405,17.230123,22.95596233,23.16323967,12.21442533,21.393674,19.780614,18.77672433,19.85582,24.782812,22.91231633
446.360504,29.93357267,17.256334,22.99862867,23.22138167,12.24273133,21.434486,19.80522467,18.85957933,19.839135,24.78024833,22.977257
446.718719,29.97491733,17.256353,23.030693,23.309467,12.28651667,21.44374633,19.84442367,18.86390433,19.807838,24.81221767,22.994377
447.076843,29.98804233,17.30405333,23.07200767,23.36975733,12.31751567,21.49386733,19.909284,18.86143033,19.77552067,24.85821667,23.03520967
447.434906,30.00733133,17.30262633,23.08797267,23.43795433,12.32299833,21.59030133,19.950154,18.852655,19.78552,24.886852,23.03820367
447.792938,30.01484,17.33533167,23.12003167,23.46663733,12.351614,21.63041433,20.03618467,18.909649,19.81126333,24.93167367,23.05660567
448.15094,30.038807,17.32521233,23.16304633,23.49726367,12.35142733,21.666309,20.04674633,18.97165667,19.80668367,24.931375,23.09457767
448.508911,30.11824167,17.31662467,23.21680633,23.56680867,12.364295,21.71686267,20.055713,19.00017633,19.79914033,24.98357367,23.08035667
448.866852,30.13233533,17.303284,23.252652,23.59860467,12.36075433,21.777005,20.093122,19.03376333,19.78225833,25.03121367,23.12494233
449.224731,30.10984233,17.29665,23.29375667,23.60706367,12.36285133,21.83773933,20.20407867,19.08560533,19.795878,25.07563767,23.16849067
449.582672,30.11782567,17.30076533,23.27045633,23.63834233,12.415689,21.87235667,20.27556033,19.142262,19.766711,25.14847167,23.22233333
449.940491,30.16011433,17.31768533,23.31245733,23.68878067,12.42357533,21.98321333,20.33911733,19.17245733,19.74804267,25.22698767,23.272628
