wl,W1.1.W,W2.1.W,W3.1.W,W4.1.W,W9.1.W,W10.1.W,W10.1.Y,W11.1.WY,W12.1.W,W12.1.Y,W13.1.W,W13.1.Yl,W13.1.Ys,W14.1.W,W15.1.WY,W15.1.Y,W16.1.W,W17.1.W,W18.1.Wl,W18.1.Y,W18.1.Ws,W19.1.W,W19.1.Y,W20.1.W,W20.1.WY,W21.1.W,W21.1.Y,W22.1.WY,W22.1.Y,W23.1.W,W23.1.Y,W24.1.WY,W24.1.Y,W25.1.Y,W26.1.Y,W27.1.Y
372.205841,19.29127433,52.26238233,39.745831,46.41035067,67.80823,39.2718,25.70300667,40.89168967,60.17500567,13.31071667,59.901717,33.687424,26.122187,106.0298183,35.408797,32.52407133,70.70636733,52.98889167,26.39665133,28.22228333,43.89372867,53.922325,24.68095067,45.858438,37.333037,39.50854867,10.55647267,33.96259933,16.40003233,34.73248675,21.18689,23.83812967,22.16653467,45.802555,34.013912,17.30392233
372.570984,19.29221167,52.32173533,39.75973467,46.43115233,67.66886367,39.43128433,25.86734,40.93788667,60.159706,13.48066633,60.01292533,33.811074,26.11746267,105.9335123,35.52592533,32.624173,70.60725267,53.235198,26.44659233,28.329703,43.74891933,54.16813933,24.79378733,46.060346,37.593909,39.49853367,10.60103367,34.105625,16.472063,34.8982,21.316801,24.05601,22.309547,45.830542,34.05696433,17.369283
372.936127,19.26412533,52.42715333,39.73682167,46.346901,67.77613467,39.557606,26.00483133,40.90182467,60.04274267,13.61333467,59.99141033,33.81783233,26.102457,105.8947857,35.68129667,32.75786467,70.59129967,53.30290733,26.42171567,28.36627767,43.60389867,54.21587133,24.874104,46.28085433,37.68642533,39.67641467,10.751408,34.18646133,16.55260333,35.011241,21.349382,24.135341,22.454228,45.69530733,34.14182633,17.448059
373.301208,19.160443,52.48150867,39.81687233,46.33160033,67.61281867,39.62465033,26.15962533,41.02922567,60.05047633,13.79258567,59.949678,33.91076367,26.040223,105.994868,35.82692433,32.911272,70.58507667,53.501015,26.55273833,28.412354,43.64564133,54.479945,24.95173633,46.49452967,37.76588967,39.79263067,10.92251367,34.30809667,16.70897633,35.161109,21.45516267,24.26547233,22.63364233,45.63552333,34.13894833,17.46430967
373.66626,19.11429233,52.51720267,39.92632033,46.368941,67.364072,39.700483,26.37814633,41.01944333,60.056872,13.87100667,59.86151,34.02545933,26.11010067,105.9580513,35.917151,32.94211767,70.60369233,53.71582433,26.58037133,28.522957,43.44624933,54.67681133,25.08692367,46.68298833,37.97955933,39.864001,10.97991933,34.444075,16.75824467,35.35781775,21.59887367,24.33270233,22.808287,45.659276,34.21979433,17.46794833
374.03125,19.12401233,52.59365733,40.05009267,46.31740033,67.30133567,39.89105233,26.60655667,41.20628633,59.98212033,14.01828567,59.98349867,34.01555967,26.10072567,105.9107893,36.01392633,33.06870233,70.693667,53.86268367,26.61229067,28.61430167,43.34706767,54.78766133,25.22533667,46.86575433,38.21493633,40.04503533,11.21782433,34.72938667,16.90690267,35.50738825,21.72050867,24.37054333,23.04897433,45.73004,34.25974967,17.44762267
374.39624,19.183247,52.68331533,40.10511633,46.31538833,67.19617233,40.032459,26.85894133,41.29802433,59.981356,14.17263067,60.00572067,34.06439633,26.15683367,105.69648,36.05663667,33.170604,70.72237,54.02759533,26.803892,28.782449,43.5006,54.88474567,25.33819633,47.01609267,38.41537967,40.20754233,11.444038,34.93513867,17.073931,35.59900475,21.888691,24.56215233,23.22087033,45.68607567,34.38790633,17.499326
374.7612,19.15798733,52.70002733,40.17191,46.325676,67.047128,40.12137467,26.88783733,41.411687,59.80440667,14.30480633,60.013986,33.98838,26.21176633,105.8095853,36.15208033,33.32483333,70.62531267,54.186391,26.84720733,28.91001267,43.42715333,55.00801967,25.489782,47.260567,38.64476,40.28210733,11.563043,35.05680333,17.157719,35.7051745,21.969679,24.66835267,23.435362,45.81244767,34.455288,17.54873233
375.12616,19.23542167,52.65714633,40.25931267,46.307518,66.82425467,40.234417,27.05072433,41.493155,59.783273,14.44704767,60.01532233,34.01645,26.199735,105.7701057,36.252533,33.51074767,70.66411333,54.23064433,26.89273133,28.99356333,43.31830867,55.01782833,25.592188,47.278886,38.75967767,40.34118267,11.72057667,35.251167,17.21676333,35.84811375,22.07517,24.744508,23.508084,45.782557,34.462777,17.565153
375.491028,19.19432133,52.73661,40.39078033,46.30720533,66.696879,40.41520067,27.17192467,41.579774,59.680899,14.58262333,59.92115267,34.08522167,26.172666,105.8515627,36.35928967,33.68226833,70.67143,54.31121967,26.97971033,29.173767,43.29269567,55.250989,25.70760533,47.53002167,38.958781,40.44708,11.90583367,35.40917333,17.348432,36.007849,22.26701133,24.82990433,23.66234733,45.91815967,34.59071433,17.66466867
375.855927,19.194234,52.80111833,40.461539,46.24839167,66.66945767,40.611384,27.262483,41.619883,59.60875733,14.80707333,59.99955,34.247305,26.27115367,105.6954903,36.44748433,33.77971267,70.718506,54.42882533,27.106138,29.29448533,43.29747133,55.30613067,25.82834233,47.731045,39.14492033,40.46146,11.93403133,35.496171,17.48165833,36.10152925,22.340382,24.967185,23.68346067,45.984459,34.69198267,17.77633933
376.220734,19.24082933,52.82440567,40.513776,46.24246767,66.54685867,40.87711467,27.44079133,41.84338867,59.58871967,14.940227,59.937004,34.35421233,26.276925,105.6601357,36.58403267,33.97810933,70.65602867,54.59002833,27.221713,29.358639,43.23485933,55.39560933,25.905927,47.90008167,39.25032433,40.533783,12.064147,35.53847367,17.526741,36.2257805,22.41178833,25.100081,23.80091033,46.00861467,34.816035,17.89770067
376.585541,19.19538333,52.794374,40.49760933,46.25502433,66.39672967,40.95849367,27.61759733,41.94951633,59.547531,15.06731367,60.01366933,34.396646,26.26094833,105.74323,36.60471867,34.23067,70.76751567,54.66519133,27.30964333,29.440096,43.06478733,55.53826767,26.00080433,48.03950767,39.32446667,40.54714967,12.18324733,35.61624033,17.58437867,36.398611,22.54112733,25.193529,23.86473167,46.11734667,34.94241467,17.92547467
376.950287,19.23910767,52.770747,40.530843,46.35098,66.337968,41.09249333,27.87006633,42.12798667,59.56638067,15.142026,59.93625767,34.40654233,26.26375633,105.8317873,36.67275733,34.280276,70.847572,54.76706167,27.446908,29.538129,43.025659,55.72486,26.12788933,48.21498133,39.54434433,40.645218,12.277639,35.82893767,17.68199467,36.46614725,22.674422,25.37112133,23.98862867,46.12943533,35.03015467,17.98866033
377.315002,19.24473567,52.85204567,40.523211,46.425182,66.129715,41.22463867,28.06884067,42.25095367,59.667749,15.29293467,60.15351733,34.40676133,26.357286,105.982282,36.809039,34.40705633,70.78277333,54.82954167,27.60031633,29.63741067,43.05589033,55.91319,26.18219533,48.3686,39.62581633,40.792267,12.38565967,35.979837,17.719514,36.5681105,22.80514633,25.47965567,24.178545,46.160179,35.124986,18.04645667
377.679688,19.25695733,52.84394833,40.67695267,46.47620167,66.127675,41.250787,28.251955,42.33125567,59.758601,15.44276167,60.157402,34.44952567,26.324742,105.9347533,36.885732,34.54082633,71.08111933,54.94172633,27.75756033,29.76432033,43.073832,56.229856,26.29915167,48.50696933,39.76695367,40.93897,12.49548967,36.07039533,17.87343233,36.70371425,22.982896,25.574566,24.27061767,46.20314367,35.21367367,18.086407
378.044373,19.27441267,52.85409067,40.75600033,46.47727067,66.14316933,41.398689,28.35707667,42.51001733,59.76242733,15.67225367,60.23159033,34.52298233,26.30194567,105.9586157,36.96433267,34.613786,71.31081667,55.12467033,27.89526067,29.869091,43.16123833,56.35381967,26.464192,48.68176,39.87103667,41.02093767,12.575098,36.246091,17.96835833,36.796585,23.00863667,25.76341833,24.435129,46.29915867,35.33934933,18.12554933
378.408997,19.26887067,52.91986733,40.77611167,46.47220967,66.068972,41.57258733,28.502503,42.54766233,59.80761967,15.81740367,60.29285933,34.611428,26.400622,106.0234453,37.05981833,34.70240667,71.47958233,55.24427167,27.930935,29.98018367,43.12051633,56.55602767,26.56994433,48.71890633,40.05842833,41.059241,12.66923633,36.39459467,18.11305267,36.8907795,23.13989067,25.92812967,24.66048767,46.44612867,35.374525,18.13067133
378.773621,19.27423733,52.945568,40.78021867,46.493211,66.05719233,41.52488333,28.63568533,42.680308,59.869259,15.89287,60.31784567,34.65781967,26.43879067,105.9981157,37.13802833,34.77560567,71.63340133,55.36722033,28.04432233,29.995828,43.048014,56.72784033,26.68075067,48.79221333,40.28487767,41.07277833,12.80825167,36.59436933,18.207126,37.0206385,23.23015867,26.08423433,24.85241033,46.509238,35.47230033,18.20746033
379.138184,19.290198,52.825176,40.84148,46.47838533,65.94923133,41.63896433,28.74050067,42.921772,59.84229033,15.99342233,60.40119667,34.70088433,26.510746,106.3073473,37.21463667,34.93426367,71.63745133,55.52451067,28.12851533,30.09085867,42.954095,56.988598,26.702113,48.93764867,40.44805033,41.21444167,12.892054,36.71923433,18.34040567,37.19268575,23.31859433,26.21026033,25.00996267,46.53119033,35.587844,18.21034233
379.502716,19.24819933,52.722258,40.844991,46.42276267,65.88034833,41.77544267,28.82795267,43.17129367,59.950798,16.11351833,60.30336367,34.74738867,26.50480867,106.290278,37.42832667,35.02568333,71.62672167,55.69223033,28.248244,30.25399067,42.987447,57.140611,26.89071867,49.06444567,40.540723,41.246633,13.04096233,36.87784333,18.477836,37.340656,23.34850267,26.42575133,25.19777433,46.571939,35.68350933,18.22236867
379.867188,19.24306533,52.668054,40.954393,46.39799533,65.75104533,42.00570933,28.971249,43.36647,60.14450967,16.25923467,60.33037067,34.74409867,26.51677267,106.3473127,37.47451267,35.134467,71.74425,55.70090967,28.36601,30.39633233,43.04533633,57.34585067,26.95682067,49.24040867,40.57977667,41.37749767,13.18478967,36.99999733,18.63120667,37.462676,23.49505367,26.601644,25.33119767,46.52799333,35.89262067,18.288091
380.231659,19.27431633,52.62318933,41.05214533,46.39156833,65.76129767,42.17869067,29.12472967,43.575798,60.07934333,16.32769567,60.253423,34.72808767,26.52837333,106.3440273,37.555992,35.29006567,71.80256167,55.78492467,28.515546,30.495001,43.017297,57.52569833,26.978146,49.32127633,40.646454,41.558792,13.31827633,37.120224,18.76331233,37.54481225,23.59012533,26.708189,25.44905067,46.60988367,36.101214,18.359483
380.5961,19.267005,52.578251,41.22040433,46.41239933,65.61563233,42.279246,29.305919,43.86518367,60.110966,16.472409,60.272695,34.75256933,26.521185,106.4898987,37.58297767,35.40571967,71.83991233,56.03273033,28.65183333,30.70876333,42.99781033,57.69001267,27.13021967,49.36446,40.83130633,41.60777033,13.40022933,37.308815,18.85766,37.74354,23.72051,26.88980233,25.60503833,46.72991933,36.201079,18.43668033
380.96051,19.31774667,52.518879,41.39814,46.360057,65.65672167,42.45577633,29.495123,44.03670533,60.15804533,16.52698667,60.38491467,34.753856,26.61003433,106.459564,37.688609,35.45469567,71.99583033,56.264637,28.65609367,30.90253967,42.85647967,57.82102067,27.29738367,49.41333,41.03873067,41.69997267,13.38249533,37.518912,18.897369,37.91064075,23.803063,27.12588033,25.78124167,46.88465633,36.33175067,18.583852
381.324921,19.360973,52.57985067,41.47447833,46.34230833,65.70474867,42.56047433,29.64193867,44.22418967,60.153679,16.77017333,60.524732,34.92270967,26.55512467,106.4304557,37.72912867,35.68755733,72.08306633,56.46574,28.78268767,30.947298,42.88449733,58.04195767,27.37081833,49.59048833,41.22059867,41.818409,13.55439433,37.650295,19.08840567,37.96367275,23.921149,27.33150933,26.00577567,47.011251,36.41519833,18.675525
381.68924,19.39620733,52.62866967,41.56442033,46.42361,65.65470767,42.72851433,29.754536,44.24019867,60.23545967,16.933142,60.469415,35.004366,26.51584967,106.606626,37.822867,35.80282067,71.96436033,56.63708267,28.85735333,31.06677367,42.80957267,58.22743333,27.48704133,49.72189067,41.341161,41.88441067,13.62928133,37.69443133,19.18888933,38.108078,24.03162,27.535869,26.14617733,47.02036433,36.62149133,18.894741
382.053528,19.355446,52.459076,41.65138633,46.39381033,65.655557,42.78750233,29.90608333,44.338777,60.349505,17.06491167,60.42598567,35.13296033,26.40225567,106.8266577,37.99537267,36.03222667,72.079389,56.78929267,28.97272333,31.153852,42.652593,58.52468867,27.589645,49.87817,41.39367033,41.985034,13.681248,37.85299433,19.307026,38.3279065,24.15881733,27.65983533,26.37139767,47.13108967,36.71303033,18.98901167
382.417816,19.39169633,52.49772667,41.72773233,46.44324667,65.70813367,42.86603633,30.07814333,44.561077,60.54278433,17.28047133,60.40181333,35.33125567,26.44028033,106.897456,38.05408233,36.12700267,72.20747867,56.95697033,29.140178,31.22380133,42.690763,58.66238267,27.729978,49.95041533,41.49378967,42.13441367,13.82478233,38.01190167,19.46006633,38.4853085,24.23127233,27.83069433,26.543433,47.12780233,36.793839,19.035221
382.782013,19.38573033,52.38821167,41.73008867,46.48008033,65.720628,42.96553267,30.24628767,44.79602933,60.64560467,17.45239967,60.37596233,35.42661167,26.436799,107.0233357,38.0905,36.21470633,72.238724,57.23861067,29.287636,31.323368,42.688178,58.99636067,27.87796333,50.18841133,41.580007,42.302349,13.94461167,38.13913633,19.638568,38.600339,24.385823,28.0498,26.83432233,47.25572467,36.980029,19.11648
383.14621,19.416659,52.35623533,41.730151,46.56941167,65.688596,43.05720667,30.376919,44.89649333,60.715397,17.640913,60.53178933,35.479458,26.45534267,107.218778,38.16145467,36.35410667,72.189985,57.38860467,29.430111,31.408106,42.697408,59.22760133,27.93925967,50.35509367,41.58638933,42.462101,14.01975033,38.29945267,19.738799,38.66611175,24.425078,28.19246967,26.995046,47.29527933,37.12012733,19.21896333
383.510406,19.449541,52.32681633,41.75405633,46.666687,65.707652,43.09783033,30.5384,45.098722,60.686078,17.83641233,60.635817,35.44664,26.457218,107.426735,38.22159933,36.425382,72.20308067,57.57570367,29.52977733,31.41541167,42.68813433,59.46651467,28.03852767,50.493748,41.66871767,42.591723,14.173356,38.50721,19.88545667,38.83310975,24.531067,28.33037,27.27946167,47.22813667,37.19540267,19.161225
383.874542,19.44319,52.28427233,41.73962533,46.78913,65.73774467,43.173725,30.61302567,45.30625533,60.63330333,17.97815067,60.68031733,35.45670567,26.49371333,107.443578,38.37428667,36.427911,72.26003533,57.62137733,29.63589467,31.51017367,42.671525,59.66760267,28.21031667,50.618979,41.76008367,42.73919167,14.30022533,38.77286433,20.002923,38.940195,24.68227967,28.51249433,27.44703133,47.296876,37.32058733,19.136915
384.238678,19.496479,52.39164467,41.79531733,46.78530167,65.724013,43.33394867,30.707608,45.40829333,60.64079667,18.143971,60.669688,35.479323,26.542488,107.534701,38.498141,36.544299,72.178754,57.801493,29.766272,31.56453267,42.78536233,59.88594833,28.33844633,50.71648533,41.913582,42.83399933,14.42239167,38.943446,20.18629167,39.045308,24.786922,28.62656067,27.66601633,47.26484067,37.42649967,19.111638
384.602753,19.47903767,52.47428767,41.811615,46.81853233,65.65974167,43.44857533,30.831357,45.544055,60.66030133,18.36406833,60.78966,35.53328767,26.56219033,107.501551,38.580101,36.71189367,72.32123567,57.91317867,29.808974,31.64738767,42.729945,60.07439967,28.425747,50.79394033,41.98188533,42.94867567,14.53889333,39.010699,20.290027,39.14778925,24.958219,28.76606033,27.89709033,47.240008,37.51579667,19.16388067
384.966766,19.45185667,52.49196133,41.96921133,46.89914,65.56593333,43.57642767,30.861236,45.75663367,60.66356667,18.55267533,60.83122167,35.628743,26.55457733,107.2793047,38.72402967,36.79094433,72.366234,57.97397467,29.93253633,31.74807133,42.74823,60.26793933,28.56636767,50.874654,42.070525,43.047287,14.62790967,39.11949633,20.47070233,39.23312275,25.07047567,28.95029567,28.116618,47.35095333,37.59828567,19.24026
385.33078,19.43996,52.50744533,41.98276633,46.934154,65.49393833,43.69665,31.00867267,45.91413867,60.585265,18.713895,60.85062933,35.72161867,26.602347,107.3453677,38.86653667,36.875899,72.27426167,58.15829333,29.95191433,31.848739,42.68231967,60.40723033,28.66542,50.93926,42.12685133,43.01712567,14.78079667,39.22786067,20.59682367,39.36559975,25.14099967,29.20510867,28.367138,47.33189667,37.73992,19.221191
385.694763,19.43354167,52.51514567,42.10352067,46.98144267,65.54290767,43.79000867,31.20939233,46.008054,60.506275,18.83462333,60.808754,35.72174433,26.67072167,107.4660593,38.879733,37.05227533,72.11681633,58.28255867,30.06985167,31.97080433,42.672133,60.63313033,28.70273267,51.07847733,42.180322,43.07915,14.910951,39.35956067,20.722328,39.51172175,25.25379367,29.37544067,28.63197567,47.324533,37.82176967,19.238163
386.058685,19.474832,52.447853,42.23420967,47.058795,65.49110433,43.9476,31.374741,46.28498333,60.356758,18.956194,60.87128567,35.82923733,26.59821733,107.5862913,38.936011,37.202184,72.09491967,58.339676,30.23980767,32.10373867,42.57165267,60.76705167,28.79747533,51.31395333,42.29542633,43.23287833,15.01329033,39.499175,20.747106,39.68195425,25.34825467,29.504783,28.76898867,47.43132167,37.998051,19.33201167
386.422607,19.46493967,52.46604167,42.32209533,47.04190567,65.40324767,44.22324533,31.55926233,46.448944,60.181793,19.21846067,60.96153267,35.86057167,26.65446667,107.5588533,39.02594367,37.317153,72.14687367,58.402022,30.29128933,32.31268933,42.52233233,60.99115233,28.936092,51.453691,42.332588,43.34515233,15.152876,39.54770533,20.910541,39.855528,25.45374367,29.70908267,28.956271,47.44880067,38.07848733,19.35767267
386.786499,19.469799,52.48935733,42.318204,47.12729967,65.45714567,44.337907,31.728623,46.56759,60.17011533,19.45240467,60.98492933,35.93929867,26.61479733,107.5471013,39.14343033,37.487649,72.20642867,58.43224067,30.41856233,32.37611267,42.49514367,61.197802,29.05689933,51.56593467,42.39601,43.34737767,15.26060033,39.71204633,21.01544567,39.995286,25.561968,29.92607533,29.17448067,47.60746733,38.16029633,19.41014833
387.15036,19.53322733,52.57587667,42.45408367,47.26003633,65.54912833,44.41535833,31.84784067,46.68388867,60.18152767,19.665477,61.14317967,36.08923233,26.642364,107.4135387,39.11671033,37.55975433,72.25362667,58.43392833,30.565216,32.466408,42.38156867,61.43224333,29.092313,51.71349467,42.47277833,43.43623567,15.38215767,39.853897,21.11443,40.18211475,25.66155933,30.04841233,29.346527,47.67193067,38.312805,19.49696533
387.51413,19.50596733,52.638368,42.54567333,47.33425833,65.54377867,44.474815,31.95169533,46.75887267,60.124072,19.93465667,61.15645233,36.18174133,26.71749467,107.554291,39.19825233,37.676267,72.270246,58.62878933,30.75862367,32.65938767,42.35735467,61.58323667,29.27873333,51.83255633,42.517423,43.560693,15.56796067,40.05355067,21.16423467,40.2876865,25.68565767,30.263574,29.48666367,47.74725067,38.38903667,19.55515233
387.87793,19.483222,52.57227467,42.54412733,47.35338533,65.59106433,44.61249667,32.07943433,46.917089,60.107399,20.18215367,61.345903,36.35976333,26.717624,107.5733387,39.30609367,37.69668833,72.40079767,58.68779233,30.869793,32.854648,42.33996467,61.75270733,29.465403,52.09892667,42.632276,43.71137867,15.748098,40.209658,21.30644367,40.58816925,25.786537,30.47786267,29.671432,47.86950033,38.40286767,19.69079167
388.241669,19.427821,52.581525,42.51436067,47.52866533,65.550878,44.75373867,32.22945333,47.035961,60.004846,20.43808167,61.533155,36.49295933,26.740132,107.478208,39.41934067,37.76177833,72.49524433,58.751811,31.02223333,32.97532133,42.33798467,61.89835833,29.548482,52.259692,42.68672067,43.790606,15.91327,40.39676633,21.50958967,40.70307625,25.796105,30.723762,29.95625433,47.91944667,38.55587133,19.726745
388.605377,19.36033033,52.60207767,42.52971167,47.67935867,65.537318,44.94723367,32.40006133,47.15548067,59.930561,20.69344767,61.596148,36.59407033,26.732519,107.5462367,39.46177167,37.848137,72.54697667,58.820207,31.24046833,33.03406767,42.361622,62.128652,29.599808,52.42011633,42.75498033,43.86506167,16.066482,40.54244467,21.69317767,40.85361975,25.91028167,30.82997067,30.13485033,48.020424,38.72215033,19.71389867
388.969025,19.27811167,52.581679,42.621329,47.668119,65.47500333,45.185768,32.50807233,47.326706,59.89367633,20.86113967,61.73089733,36.560282,26.74688467,107.603747,39.59913267,37.923649,72.47205133,58.859689,31.38800833,33.21445733,42.298046,62.3321,29.768668,52.61627433,42.78928,44.006476,16.22061533,40.69640333,21.83916967,41.06326875,26.042894,30.99344167,30.30787033,48.075638,38.84401833,19.78092933
389.332703,19.249276,52.56547433,42.71305967,47.73651467,65.46807833,45.301098,32.63689933,47.60080333,59.75777567,21.039489,61.880066,36.632543,26.77050333,107.4713797,39.65452667,37.957236,72.57659667,59.00251267,31.581145,33.39359833,42.311401,62.62637567,29.808244,52.826359,42.827638,44.138046,16.31154167,40.87456133,22.011596,41.227624,26.141861,31.171249,30.50200267,48.147893,38.94074733,19.73048067
389.69632,19.21267767,52.73438167,42.74287167,47.83490067,65.42908967,45.49195233,32.766397,47.786476,59.65770967,21.22079667,62.03638967,36.56807833,26.87631933,107.4231743,39.768968,38.045569,72.64350133,59.103996,31.746821,33.49011767,42.29882933,62.827011,29.93143833,53.06565733,42.94338833,44.28959167,16.50149367,41.03322,22.207564,41.3478105,26.18866533,31.43377067,30.67694533,48.30762333,38.99969467,19.75895367
390.059875,19.21067567,52.760193,42.86596267,47.87321833,65.38890567,45.58582533,32.972925,47.941153,59.44961767,21.341065,62.17502867,36.59678867,26.92644,107.490776,39.891548,38.177785,72.75070433,59.23222067,31.80548567,33.66112833,42.201716,63.062581,30.016546,53.315319,42.98724267,44.435941,16.603138,41.21137367,22.34167867,41.52688,26.314401,31.63393533,30.84516533,48.407979,39.15618,19.78976267
390.423431,19.193964,52.84851433,42.99376433,47.86872233,65.315374,45.720645,33.13560367,48.090538,59.32481633,21.50486233,62.28094967,36.675756,27.00731033,107.595477,40.02288067,38.259622,72.733312,59.395203,31.895286,33.791306,42.137894,63.343994,30.04425633,53.39766967,43.034083,44.48039867,16.69830967,41.35653033,22.45997733,41.74205025,26.375788,31.86922267,31.01244667,48.407013,39.33501433,19.82497467
390.786957,19.273063,52.967293,42.975671,47.90453467,65.34823233,45.89935067,33.26970533,48.43143733,59.33453233,21.64299233,62.31443567,36.719352,27.02342533,107.5076523,40.14528267,38.27340067,72.69763933,59.59864167,31.98948533,33.944629,42.09749967,63.51873,30.14859167,53.49222033,43.14207333,44.58685933,16.86344267,41.48593633,22.54745,41.9433575,26.47224767,32.22102533,31.27252533,48.431845,39.46441133,19.814598
391.150421,19.23683067,53.00264233,43.063969,47.97721867,65.37174867,46.13644033,33.44129433,48.583275,59.320422,21.758069,62.29158633,36.820071,26.94406567,107.5349833,40.25483167,38.35466267,72.79718267,59.86250067,32.16742,34.17344967,42.01731633,63.70752867,30.23568967,53.59315233,43.14550167,44.698467,17.04665067,41.67686967,22.66778933,42.143386,26.568718,32.50008533,31.497042,48.446177,39.55423867,19.88420567
391.513855,19.224707,53.05507767,43.15957633,47.97125667,65.313291,46.30086533,33.64272733,48.75864167,59.34301233,21.98113733,62.42901233,36.924719,26.967365,107.8504387,40.37436033,38.477291,72.835668,60.13603567,32.30481533,34.36360667,41.99031167,64.047956,30.304662,53.75361533,43.28513467,44.80525333,17.22211467,41.86366133,22.89517033,42.353754,26.65049933,32.67913367,31.72449167,48.52726233,39.68039567,19.94827567
391.877228,19.23268467,53.09099867,43.197979,48.01132933,65.35020833,46.432809,33.75090033,48.97657767,59.25126033,22.16909733,62.46551133,37.000505,26.95744633,107.9639463,40.48227433,38.54144667,72.95013667,60.36401867,32.47245067,34.51043567,41.95271167,64.29045367,30.35883533,53.90452167,43.34422567,44.92163733,17.35489333,42.038256,22.99958733,42.555333,26.726352,32.87992233,31.95384633,48.52424467,39.740219,20.026901
392.240631,19.24743467,53.10420733,43.33275067,48.054527,65.35741033,46.57001633,33.853646,49.174718,59.12528633,22.301643,62.45768233,37.05998033,26.942027,108.1978707,40.599823,38.62111133,72.889913,60.60599033,32.63863067,34.64124733,41.96878033,64.44252867,30.46659267,54.084221,43.29142867,44.95017733,17.52705167,42.21526967,23.12295667,42.7463845,26.77386633,33.10911767,32.20113267,48.62585067,39.85180667,20.079618
392.604004,19.25015933,53.116109,43.36929567,48.06063267,65.54068633,46.63768633,34.02472333,49.299273,59.09026233,22.50421967,62.49839167,37.12730167,26.96693667,108.4744647,40.590153,38.82644767,72.95725767,60.875211,32.71335,34.738218,41.87297433,64.63548267,30.556535,54.28214767,43.34173967,44.96563867,17.709929,42.32462967,23.28261033,42.96158325,26.85788933,33.330398,32.37977867,48.63246933,39.95059833,20.172838
392.967316,19.29008133,53.12278733,43.483794,48.08347233,65.67912433,46.815664,34.187765,49.46651567,58.975844,22.677258,62.62878667,37.18535267,26.97313,108.547427,40.60184633,38.91404967,72.98847433,61.063914,32.99207133,34.81773733,41.96201967,64.80890133,30.652459,54.518323,43.40545533,45.17276,17.818877,42.60666767,23.39211467,43.16221625,26.950955,33.535851,32.586864,48.68329,40.045048,20.290188
393.330597,19.29887867,53.149441,43.465533,48.119994,65.65288933,46.94714867,34.307072,49.69282033,58.99594767,22.80708267,62.80608633,37.314049,26.98179433,108.5425697,40.72773133,38.85372567,73.08805333,61.19186,33.09958867,34.935808,41.889385,64.925893,30.73003833,54.72888833,43.477716,45.28328733,17.95999933,42.733138,23.56770433,43.3317175,27.01373033,33.69349433,32.801345,48.72829167,40.17035933,20.335707
393.693848,19.28961167,53.16966,43.52219767,48.15991767,65.67189267,47.06964967,34.369545,49.834774,58.98954,23.014644,62.84093733,37.317314,27.03342167,108.6111093,40.81517033,38.920574,73.24306233,61.45656967,33.17926667,35.04216067,41.89011667,65.1222,30.810828,54.84932467,43.45744733,45.319997,18.14464867,42.88298967,23.747059,43.47158325,27.14390067,33.88717767,33.05066233,48.759458,40.277631,20.36568633
394.057037,19.27263,53.16908633,43.549638,48.223254,65.761088,47.174015,34.512868,50.01975233,59.046219,23.16222567,62.94220133,37.382936,27.04645733,108.6499737,40.87960167,38.99078233,73.238612,61.727575,33.33584033,35.09342,41.855115,65.34282667,30.90623433,54.96655133,43.523474,45.44738767,18.31180033,43.083851,23.88113633,43.61079875,27.19842233,34.03054533,33.30157433,48.87462733,40.323401,20.426948
394.420197,19.22520367,53.25304133,43.684114,48.195349,65.82736833,47.366394,34.62292867,50.19926467,59.05079433,23.307536,63.06241367,37.493121,27.06520467,108.7317837,40.91772467,39.014558,73.27953367,61.976284,33.46382067,35.232445,41.83981067,65.636472,31.07756167,55.15226233,43.56676833,45.636832,18.48949633,43.206973,24.07652567,43.8009245,27.286624,34.16128933,33.50994033,48.86064133,40.42122133,20.483096
394.783325,19.20483833,53.27009833,43.77870567,48.22312833,65.81374867,47.5734,34.82245333,50.37457033,58.988585,23.50559833,63.18971,37.50125233,27.009147,108.900439,41.11912267,39.107432,73.43755867,62.21249,33.59940267,35.40707367,41.88475533,65.863243,31.13399433,55.33308433,43.60999567,45.82172133,18.668097,43.34639767,24.25074833,43.95463175,27.41620733,34.422892,33.78423033,48.942665,40.473124,20.504489
395.146484,19.24242233,53.258433,43.86717867,48.27259867,65.89586533,47.72739833,35.00973567,50.54845933,58.99401867,23.67205967,63.36692567,37.620482,26.98514767,108.898486,41.28301233,39.27507533,73.42990367,62.474299,33.76346033,35.47739233,41.91016133,66.219307,31.207187,55.53585833,43.74536367,45.97683967,18.779347,43.46526067,24.47706567,44.157714,27.584025,34.65415067,34.075994,49.06429267,40.544112,20.53433033
395.509552,19.31895267,53.38161633,44.067436,48.318509,65.93996567,47.858748,35.17659033,50.77140433,58.97499567,23.89560567,63.428805,37.60519933,27.00042733,109.112521,41.42467367,39.44368733,73.37907933,62.655689,33.92867533,35.58899433,41.91161367,66.43975067,31.309761,55.66039667,43.82019267,46.098601,18.93652667,43.659621,24.63719133,44.247925,27.71605567,34.85914367,34.45375233,49.15508767,40.66577133,20.52795133
