wl,W1.2.W.N,W11.2.W.N,W13.2.WY.N,W15.2.W.N,W25.2.W.N
449.940491,52.84568267,59.935374,36.566742,73.90826533,83.31631733
450.298279,52.859956,59.91090633,36.59509133,74.10237,83.31515533
450.656067,52.769693,59.92562467,36.63575867,74.12003733,83.46143867
451.013733,52.77897133,59.93401367,36.63353967,74.11588033,83.52060967
451.371429,52.71721767,59.87051533,36.69633233,74.289421,83.47413633
451.729095,52.74066433,59.83131667,36.72603333,74.31097667,83.51994567
452.0867,52.70854067,59.85313933,36.77285633,74.425672,83.50619233
452.444336,52.628194,59.801371,36.80757267,74.51891333,83.44884733
452.80188,52.61889,59.751887,36.82044967,74.54077167,83.468676
453.159363,52.59251267,59.76597967,36.86128133,74.633835,83.50228633
453.516815,52.644714,59.70041033,36.88120433,74.70783733,83.56523633
453.874237,52.56548333,59.764,36.89298867,74.81033067,83.563942
454.231628,52.51378667,59.69243367,36.88021567,74.85579433,83.53531433
454.588989,52.44764967,59.79077267,36.927148,74.97068,83.44244633
454.94632,52.40736667,59.687635,36.970884,75.08558167,83.34935
455.30365,52.34951533,59.720355,36.93825,75.095563,83.31968167
455.660919,52.37285867,59.69306667,36.95894967,75.01623267,83.17274733
456.018127,52.35166033,59.630446,37.02295033,75.03880567,83.112363
456.375305,52.30849933,59.681169,37.06585333,75.120725,82.999807
456.732422,52.25399733,59.70851267,37.05641667,75.21970367,82.93240367
457.089539,52.21962367,59.65802033,37.106017,75.24113467,83.00951933
457.446594,52.17157367,59.546181,37.168397,75.33511133,82.94008367
457.80365,52.15773933,59.55075967,37.20656467,75.26845533,82.971629
458.160706,52.21174367,59.55304833,37.20365533,75.35335033,82.90005
458.517639,52.190412,59.47759667,37.222295,75.42558267,82.84648633
458.874542,52.156872,59.51240933,37.17578267,75.44186633,82.851494
459.231445,52.10336667,59.53456867,37.23104333,75.41330967,82.838366
459.588287,52.09859967,59.53436933,37.27967967,75.371404,82.86064633
459.945099,52.13435467,59.632871,37.30249033,75.37912767,82.81271133
460.30188,52.15057733,59.688573,37.333594,75.43878667,82.81729133
460.6586,52.16587067,59.63275533,37.33901733,75.41346733,82.825307
461.015381,52.147017,59.62535967,37.358046,75.51154833,82.831037
461.37204,52.17036067,59.590431,37.42112333,75.58879367,82.839625
461.728668,52.18400867,59.67703867,37.45422367,75.58647933,82.81107333
462.085266,52.23108133,59.62976867,37.54080333,75.609983,82.818222
462.441803,52.240556,59.73187133,37.57132333,75.585729,82.83639
462.798309,52.25826533,59.677129,37.66237767,75.63604233,82.93258167
463.154816,52.22141767,59.68029033,37.72236267,75.69706967,83.17420967
463.511261,52.204651,59.65183233,37.785318,75.737541,83.238818
463.867706,52.214897,59.66703767,37.89854333,75.87552933,83.312327
464.224091,52.24945467,59.726041,37.98206167,75.91657767,83.41896567
464.580444,52.25952667,59.83050367,37.952554,75.95185333,83.37424467
464.936737,52.29383233,59.97044967,37.99037433,75.89545433,83.480123
465.292999,52.20908967,59.90412533,38.068923,75.91312133,83.39068367
465.6492,52.18584933,59.87735233,38.14845533,75.987902,83.44420367
466.005402,52.247603,59.8954,38.226597,76.094841,83.58895867
466.361542,52.2892,59.96434167,38.31874867,76.09650433,83.53536467
466.717712,52.28070467,59.99497333,38.37326067,76.288574,83.58652
467.073792,52.31388467,59.97172767,38.382478,76.38967133,83.57224767
467.42984,52.35197233,59.88715633,38.49702733,76.391482,83.68732967
467.785828,52.33262233,59.831412,38.576804,76.366351,83.598358
468.141815,52.31635667,59.98630533,38.64197667,76.43283333,83.70934567
468.497742,52.329802,59.923837,38.752749,76.322632,83.69750967
468.853638,52.31849533,59.948802,38.84862233,76.293223,83.64874267
469.209503,52.36733,59.88428267,38.92649233,76.32275633,83.62395467
469.565369,52.30563733,59.86799867,38.93796567,76.246035,83.64797467
469.921143,52.31542333,59.80412433,39.041569,76.331955,83.630071
470.276886,52.36491667,59.900841,39.06667567,76.33134967,83.59932967
470.632599,52.37786233,59.86791767,39.166669,76.40237933,83.551707
470.988281,52.41393667,59.85073367,39.23895133,76.473638,83.58940367
471.343933,52.43682467,59.80423633,39.32776167,76.38040167,83.601911
471.699493,52.434457,59.73496967,39.41863867,76.24940233,83.69973767
472.055054,52.39215467,59.72836067,39.58882767,76.29810567,83.739695
472.410675,52.347598,59.64631267,39.699501,76.33378367,83.71106733
472.766144,52.38504267,59.71917467,39.738129,76.36195867,83.79969267
473.121582,52.475576,59.69164267,39.848619,76.37176,83.74361933
473.47702,52.468866,59.750472,39.947735,76.36575067,83.683881
473.832397,52.41485333,59.72162133,40.04537067,76.445783,83.73459367
474.187714,52.404938,59.77569333,40.11034667,76.27503967,83.71475467
474.54303,52.37362033,59.75461833,40.18861133,76.31425233,83.68574267
474.898315,52.350136,59.792009,40.23202767,76.27538567,83.60360467
475.253571,52.30248367,59.76386233,40.28521233,76.30539433,83.596382
475.608765,52.243726,59.72790033,40.391028,76.282758,83.379349
475.963928,52.194748,59.79446033,40.46866367,76.30470033,83.309573
476.319,52.23645,59.762582,40.50385533,76.394399,83.29116567
476.674103,52.20055533,59.774853,40.60469067,76.41339633,83.34861
477.029144,52.209723,59.83522267,40.72361967,76.465515,83.30893467
477.384125,52.25594567,59.90761933,40.77949033,76.48772667,83.31141167
477.739166,52.21782133,59.83925233,40.90866233,76.58889,83.25768267
478.094086,52.25608967,59.843474,41.012197,76.58557867,83.181722
478.448975,52.27340833,59.88243867,41.07863467,76.49936933,83.03585333
478.803833,52.27689133,59.85551833,41.13193867,76.515526,82.87444067
479.158661,52.314377,59.89867133,41.224734,76.61566933,82.773351
479.513458,52.37884633,59.852834,41.271019,76.663513,82.67419967
479.868164,52.39449567,59.998825,41.39412567,76.769272,82.52682267
480.22287,52.62233367,60.173702,41.762422,76.98645267,82.568855
480.577606,52.97437933,60.52111967,42.314705,77.317098,82.88440433
480.932251,53.20457733,60.69743367,42.82042067,77.543129,83.15918467
481.286835,53.26681133,60.73060867,43.09758233,77.56179833,83.184901
481.641388,53.205813,60.695433,43.26049667,77.59162133,83.09892
481.995911,53.165722,60.62964133,43.373493,77.62788633,83.05786133
482.350403,53.115017,60.59933233,43.47858433,77.65125533,83.07313533
482.704834,53.08584967,60.57497567,43.58509333,77.59370433,83.11156467
483.059204,53.11875533,60.55290233,43.67046367,77.59569033,83.10107667
483.413666,53.12577567,60.477614,43.73206067,77.563192,83.036181
483.767975,53.09654,60.47533533,43.85665633,77.55103033,82.983452
484.122284,53.11347733,60.46781933,43.97548267,77.571172,82.868543
484.476532,53.10248033,60.441573,44.10853467,77.54722867,82.86117567
484.83075,53.05993167,60.43590833,44.24532967,77.55691,82.867841
485.184937,53.06012833,60.40750767,44.35327267,77.542908,82.864479
485.539063,53.02247733,60.411742,44.44359333,77.51257833,82.85644767
485.893158,52.99011867,60.36530833,44.56658533,77.54078667,82.86704
486.247284,52.94768633,60.37328567,44.67281233,77.49442567,82.90844233
486.601318,52.910614,60.37395333,44.765137,77.47736133,82.87882233
486.955322,52.88938,60.394337,44.910169,77.43605533,82.89275133
487.309265,52.878858,60.333491,45.057238,77.43039167,82.94104767
487.663177,52.77424233,60.21375,45.131817,77.30887367,82.94578567
488.017059,52.546179,59.98455933,45.062073,77.113805,82.75545267
488.370911,52.36014967,59.82148867,44.96418533,76.982895,82.53423067
488.724701,52.27636833,59.74398567,45.02433267,76.93614967,82.46298733
489.078522,52.26351933,59.73349533,45.12490333,76.98882567,82.47625
489.432251,52.23374067,59.75745133,45.25931667,76.97741167,82.53696667
489.785919,52.22616567,59.725127,45.35326,76.99725333,82.50395433
490.139587,52.25674067,59.69773467,45.451969,77.052887,82.485354
490.493195,52.212022,59.683389,45.56370933,77.06242133,82.57872233
490.846771,52.17979033,59.717627,45.66600933,77.047605,82.647667
491.200287,52.14614867,59.718291,45.73003267,77.04454067,82.729024
491.553802,52.09426133,59.73425167,45.80767433,77.027664,82.80582667
491.907318,52.09206033,59.704664,45.85549567,77.044886,82.85306033
492.260742,52.04330033,59.65627167,45.91831967,77.03484867,82.88968933
492.614105,52.01313933,59.68728633,46.02094,77.03907,82.926305
492.967468,51.968114,59.65075067,46.112138,77.04154433,82.938161
493.32077,51.920264,59.68461733,46.192575,77.06207033,82.947273
493.674042,51.922358,59.652353,46.32696667,77.19089,82.98945367
494.027283,51.89568067,59.62193533,46.454605,77.21702333,83.057215
494.380463,51.864685,59.62262733,46.581528,77.307251,83.120514
494.733673,51.84660833,59.665399,46.74492767,77.29185967,83.21408867
495.086792,51.772578,59.657711,46.84370933,77.35383067,83.18709067
495.43988,51.68446067,59.64675667,46.96153267,77.35555,83.19983667
495.792938,51.60104367,59.59344867,47.090561,77.314598,83.229637
496.145935,51.55782567,59.59230567,47.14671233,77.318924,83.291621
496.498871,51.55432633,59.555861,47.21019467,77.312452,83.30121367
496.851837,51.573279,59.56845967,47.26730733,77.24901333,83.22682967
497.204681,51.57247933,59.61252167,47.39029433,77.247243,83.24557
497.557587,51.507374,59.68543867,47.46692167,77.31267033,83.223122
497.910431,51.48628067,59.64470433,47.518125,77.26513667,83.14446767
498.263184,51.47718833,59.679068,47.68213167,77.33400467,83.137052
498.615936,51.49856967,59.66026833,47.86449667,77.24904133,83.114619
498.968628,51.46732967,59.61849467,48.034874,77.27622467,83.205551
499.321289,51.373393,59.60761,48.14366033,77.31128467,83.24748
499.67392,51.38761767,59.656057,48.34024167,77.31550833,83.15096033
500.026489,51.38381567,59.63328033,48.47472633,77.226644,83.165558
500.379089,51.42020433,59.62550133,48.62335067,77.30125967,83.20749933
500.731598,51.46170567,59.62756767,48.76041933,77.32011633,83.27189367
501.084076,51.479379,59.68947867,48.88067133,77.22024,83.222412
501.436493,51.511134,59.69598133,49.07272633,77.26134767,83.285108
501.788879,51.553993,59.602179,49.21882367,77.26452133,83.289065
502.141205,51.553317,59.55083567,49.359792,77.27933533,83.220833
502.49353,51.57311133,59.49380467,49.46819167,77.292221,83.26502233
502.845795,51.588267,59.51784267,49.64536133,77.288536,83.285835
503.19812,51.62425367,59.535623,49.76445,77.245191,83.28418767
503.550293,51.650336,59.51026033,49.95940133,77.25581367,83.28804033
503.902466,51.63695433,59.47804633,50.087406,77.09128067,83.33644633
504.254578,51.656681,59.49432367,50.27271267,77.179517,83.40509533
504.606659,51.63712667,59.469429,50.408498,77.183581,83.43395767
504.95871,51.69057333,59.429011,50.557026,77.00112667,83.386968
505.310699,51.73850367,59.434808,50.70799367,77.05339067,83.35907
505.66275,51.76765067,59.424634,50.84856033,77.09236633,83.32732133
506.014679,51.73760233,59.38140233,50.93212133,77.182869,83.32873767
506.366547,51.76396933,59.33404567,50.97026833,77.116315,83.235532
506.718384,51.78655867,59.33681,51.12458433,77.12204767,83.10256667
507.070221,51.793883,59.297283,51.11121767,77.13152067,83.09647367
507.421997,51.772799,59.27152233,51.26360833,77.174095,83.008054
507.773712,51.73137167,59.32421233,51.364484,77.14177167,83.00085967
508.125397,51.75146867,59.35546467,51.43708167,77.15718833,83.01312767
508.477112,51.73666,59.300032,51.50754567,77.2422,83.060196
508.828735,51.726892,59.287332,51.569715,77.21974433,82.999443
509.180328,51.70864467,59.38930133,51.60715367,77.19821667,82.97450233
509.53186,51.74064,59.314635,51.692722,77.211146,83.01760133
509.883362,51.72154633,59.36017633,51.828705,77.18426767,82.99950433
510.234833,51.72379667,59.33768233,51.866127,77.16386667,83.07236233
510.586273,51.71756,59.39026667,51.99771633,77.18268567,83.16272467
510.937622,51.73515433,59.380319,52.06715633,77.151492,83.11642233
511.289032,51.781638,59.39989233,52.20327633,77.15055367,83.06765767
511.64035,51.79471467,59.35146733,52.29181033,77.13454433,83.00652833
511.991608,51.799122,59.36438633,52.366645,77.22177367,83.038559
512.342834,51.78842667,59.38940033,52.46464167,77.29715733,83.048182
512.69397,51.797634,59.46458433,52.60081233,77.308975,83.025144
513.045166,51.75725433,59.46044533,52.67246233,77.34892267,83.07394167
513.396301,51.76329167,59.480404,52.76975767,77.28686033,82.98410533
513.747314,51.775622,59.49156933,52.86618933,77.30649067,82.99899033
514.09845,51.82366433,59.51873267,52.94225933,77.32175167,83.05409267
514.449463,51.90617233,59.61048867,53.121029,77.29370367,83.06822733
514.800415,51.93238433,59.61834567,53.12101,77.308268,83.07418567
515.151367,51.96981567,59.60723367,53.25460033,77.31847633,83.112925
515.502197,51.98775367,59.627538,53.363101,77.28142267,83.06982167
515.853027,52.01009633,59.705119,53.44796233,77.30502567,83.07040667
516.203796,52.03544867,59.68917367,53.60721333,77.31407167,83.01832567
516.554565,52.04230667,59.68244567,53.75834667,77.29507433,82.997706
516.905396,52.06055967,59.75230267,53.86718367,77.30696633,82.99178333
517.256042,52.06423033,59.80879333,54.02271267,77.310084,82.94002533
517.606689,52.11832167,59.83217233,54.10399133,77.30204533,82.90258533
517.957336,52.135722,59.83530667,54.14909467,77.263545,82.901202
518.307861,52.119067,59.85299533,54.209526,77.31235,82.92754867
518.658386,52.126082,59.835097,54.26121233,77.32935833,82.958196
519.00885,52.12284867,59.85064667,54.32844667,77.30222567,83.00001033
519.359314,52.08747,59.830711,54.437425,77.242526,82.91161067
519.709778,52.11177533,59.83996433,54.534949,77.25747933,82.94701133
520.060181,52.10015233,59.798552,54.59621067,77.28367367,82.92837767
520.410461,52.10442867,59.77408833,54.687449,77.27131633,82.848297
520.760803,52.12350233,59.79850767,54.770953,77.36084767,82.85630533
521.111023,52.142769,59.81822567,54.84588133,77.41367333,82.90623467
521.461182,52.13237,59.8534,54.914219,77.403028,82.868619
521.81134,52.09414833,59.780712,54.959792,77.42967967,82.78620433
522.161499,52.07573067,59.83732467,55.073728,77.53029133,82.80512233
522.511658,52.09348433,59.838876,55.10677233,77.50930533,82.71078733
522.861694,52.11837767,59.81935733,55.225947,77.47239433,82.65146867
523.211731,52.10891467,59.79091,55.36824667,77.45092767,82.617452
523.561707,52.134635,59.82673267,55.36539967,77.43605533,82.66314433
523.911621,52.17004033,59.880512,55.41319667,77.40448767,82.62047567
524.261536,52.183067,59.923832,55.459521,77.48486867,82.50598133
524.611389,52.24264267,59.981172,55.437893,77.45227067,82.434835
524.961182,52.28255833,60.10875067,55.54965567,77.61794533,82.489133
525.311035,52.43725033,60.328621,55.86854433,77.87292467,82.59129333
525.660767,52.60730967,60.51415267,56.211482,78.02892067,82.73000333
526.010437,52.624218,60.60018167,56.43676733,78.15174867,82.819448
526.360107,52.62265633,60.61698633,56.56948567,78.22147367,82.84658567
526.709717,52.62175733,60.67586533,56.651815,78.16409067,82.824402
527.059326,52.554315,60.70175067,56.68872233,78.15155767,82.81664267
527.408875,52.53246667,60.69985333,56.742237,78.15256267,82.85177367
527.758301,52.51115667,60.74125933,56.74006767,78.17844367,82.88263433
528.107849,52.483747,60.709666,56.76072567,78.13144167,82.88410967
528.457275,52.43975567,60.71692167,56.82214,78.15556367,82.89263633
528.806641,52.39408133,60.70455267,56.91462733,78.128624,82.901614
529.156006,52.376156,60.73799,56.96241133,78.157623,82.95907067
529.505249,52.38441467,60.73785133,56.96849833,78.079605,82.94033067
529.854553,52.375051,60.74732733,57.02615833,78.10375467,82.89906833
530.203735,52.339826,60.76237967,57.086704,78.11076867,82.89898167
530.552917,52.32106,60.74496967,57.15243533,78.12814367,82.86694333
530.902161,52.283225,60.74313233,57.254865,78.14961767,82.80382267
531.251282,52.21480333,60.743562,57.33310067,78.20241833,82.823944
531.600342,52.18239333,60.727946,57.41982267,78.13780467,82.843122
531.94928,52.13249567,60.72728067,57.514946,78.19929767,82.89920333
532.29834,52.018078,60.625706,57.60536933,78.11129,82.87963333
532.647278,51.852469,60.45117033,57.468938,77.970037,82.73527767
532.996155,51.66087967,60.28036633,57.25214533,77.86172467,82.55554433
533.345093,51.55673867,60.20876067,57.13096233,77.772034,82.44131467
533.693909,51.48200233,60.22588467,57.102951,77.70955133,82.34347267
534.042664,51.46317,60.176165,57.12294133,77.75910167,82.34323667
534.391418,51.493219,60.17223867,57.189551,77.801684,82.37781767
534.740051,51.44802,60.17990467,57.19043733,77.75042967,82.33952333
535.088806,51.471414,60.144511,57.268505,77.72650667,82.356499
535.437378,51.44725667,60.18398,57.33704133,77.75057967,82.37362667
535.786011,51.46163533,60.167998,57.33175167,77.70708467,82.30896733
536.134521,51.47820667,60.13003533,57.30576467,77.741908,82.29511533
536.483093,51.44197467,60.11515167,57.29635233,77.74342367,82.20755233
536.831543,51.417806,60.07523867,57.39338833,77.78034467,82.154953
537.179932,51.40085967,60.08191567,57.386397,77.80088067,82.18505867
537.52832,51.40512067,60.05363867,57.335907,77.76642867,82.13718933
537.876648,51.436203,60.08071233,57.29570133,77.75207267,82.07495367
538.224976,51.44782633,60.07524767,57.27372733,77.79983,82.10043567
538.573242,51.501335,60.06764367,57.365186,77.77355933,82.10031367
538.921448,51.51092667,60.09369933,57.387048,77.67473367,82.09989167
539.269714,51.50686033,60.052826,57.42335267,77.641754,82.08970133
539.617798,51.54118967,60.06151967,57.46167267,77.62707533,82.03042333
539.965881,51.53123333,60.024826,57.548435,77.57992033,82.038925
540.313965,51.53062333,59.99488833,57.661738,77.470347,82.077413
540.661987,51.55248633,59.96673433,57.76854467,77.47580467,82.101186
541.01001,51.571648,59.909556,57.849378,77.46129867,82.14804067
541.35791,51.54997233,59.88339,57.82601033,77.46649933,82.11842067
541.705872,51.51919833,59.827353,57.770696,77.42768867,82.01359333
542.053711,51.573654,59.82530333,57.79915633,77.449656,81.978279
542.401489,51.562631,59.802878,57.81029633,77.435715,81.88784533
542.749268,51.57386633,59.73890333,57.83632633,77.40525333,81.85953033
543.096985,51.565109,59.694215,57.87060167,77.42345433,81.845787
543.444702,51.59340533,59.72525033,57.94437267,77.39581567,81.776085
543.792358,51.62489333,59.64936433,58.001895,77.311315,81.759964
544.140015,51.619405,59.632042,57.988032,77.32592,81.75323733
544.48761,51.59864167,59.566766,58.060013,77.26648933,81.71519233
544.835144,51.548092,59.52807233,58.127397,77.29193333,81.720281
545.182617,51.502486,59.49917367,58.17457967,77.25815333,81.73871333
545.53009,51.45277767,59.48460267,58.20559333,77.19835667,81.72617833
545.877502,51.40225467,59.407622,58.14438467,77.16002633,81.68117533
546.224854,51.33613733,59.34762333,58.128035,77.34211,81.73639667
546.572205,51.330461,59.305846,58.10575133,77.345787,81.79807
546.919495,51.33290733,59.262858,58.06827167,77.32016233,81.82333867
547.266785,51.37656533,59.24142833,58.05439267,77.34766667,81.75134033
547.614014,51.315562,59.28396733,57.99763,77.46800767,81.706169
547.961182,51.31035867,59.26633333,57.88627233,77.434072,81.56714367
548.30835,51.33614233,59.286311,57.784663,77.45015467,81.540588
548.655396,51.40988133,59.271585,57.76897833,77.44546,81.62391667
549.002441,51.446012,59.20131533,57.798519,77.456497,81.65699267
549.349426,51.40943433,59.16490033,57.81476467,77.43784333,81.63491533
549.696411,51.416205,59.178693,57.796927,77.47411333,81.696335
550.043396,51.415675,59.217837,57.75713833,77.49011733,81.653539
550.390259,51.42881133,59.23732767,57.808159,77.427462,81.70337667
550.737122,51.428702,59.16555167,57.739835,77.47940067,81.72289033
551.083923,51.46574033,59.20549533,57.80039833,77.46528867,81.77751167
551.430664,51.51623,59.217303,57.867429,77.49137367,81.918475
551.777344,51.623979,59.31064467,57.93396,77.549197,82.018341
552.124084,51.70579167,59.274129,57.97699967,77.659955,82.16624467
552.470703,51.77826333,59.21898167,58.007243,77.67949167,82.19236267
552.817322,51.81499467,59.19505567,58.05399833,77.64958967,82.23490167
553.16394,51.88716267,59.235044,58.111852,77.684779,82.309415
553.510437,51.99369567,59.22900633,58.13628167,77.58657333,82.22205833
553.856873,51.981013,59.287973,58.199155,77.59955367,82.14038633
554.203308,52.017254,59.35471067,58.24312967,77.70047767,82.14285267
554.549744,52.02004633,59.36934933,58.29095067,77.732506,82.22000867
554.896057,52.101434,59.32583867,58.35530767,77.61876433,82.25422933
555.242371,52.14268467,59.34806067,58.46214067,77.616219,82.304334
555.588684,52.117514,59.286307,58.491258,77.53907767,82.31334667
555.934875,52.133475,59.29690933,58.603536,77.528422,82.261284
556.281067,52.12085733,59.41121667,58.71574533,77.54637167,82.25788633
556.627258,52.16694633,59.40386833,58.71358733,77.55643433,82.40013367
556.973328,52.23585267,59.31929267,58.76181033,77.57891333,82.36428867
557.319458,52.28035467,59.365443,58.81440867,77.56106067,82.40517933
557.665405,52.302414,59.40754567,58.79811333,77.58652,82.345266
558.011414,52.30330033,59.48062267,58.83707033,77.62109133,82.369728
558.357361,52.294384,59.50627233,58.83446633,77.67167667,82.38939433
558.703247,52.24477367,59.502172,58.86532867,77.688164,82.24336767
559.049133,52.187875,59.460869,58.829033,77.71247833,82.208618
559.39502,52.160783,59.535389,58.86783333,77.67247033,82.188169
559.740784,52.138963,59.560959,58.823771,77.690824,82.21534733
560.086487,52.229305,59.53722367,58.82318767,77.76285067,82.16901133
560.432129,52.22922,59.45489367,58.79678467,77.725952,82.131294
560.777832,52.24633933,59.42596833,58.85330967,77.72912067,82.13897467
561.123474,52.30886733,59.379571,58.83829367,77.74179833,82.07651033
561.468994,52.27482367,59.40216967,58.859807,77.73134867,82.00422167
561.814575,52.27594,59.36553967,58.836347,77.812223,82.02980567
562.160034,52.27344667,59.447268,58.81203333,77.89433067,81.97210667
562.505493,52.31330267,59.436747,58.79164867,77.92010767,81.99773667
562.850891,52.367475,59.47336967,58.80225367,78.005356,81.92047367
563.196228,52.35085067,59.453546,58.778923,78.08237733,81.88909933
563.541626,52.33841967,59.372809,58.75830433,78.08158867,81.98369067
563.886902,52.372143,59.40843967,58.81085967,78.09135933,81.95388033
564.232178,52.34586833,59.466536,58.84585333,78.05009967,82.05331167
564.577332,52.36145033,59.368651,58.84671533,78.14342467,82.06592033
564.922485,52.32633333,59.36498267,58.86680733,78.13515467,82.01806133
565.267639,52.31501767,59.34723767,58.85318367,78.06461333,81.98652133
565.612671,52.303618,59.328182,58.779849,78.04200233,81.96420533
565.957703,52.364089,59.42736933,58.82426967,77.99203467,81.92529533
566.302795,52.359072,59.43019467,58.86482,77.96824667,81.962316
566.647705,52.42470567,59.51263967,58.837391,77.94876867,81.75437667
566.992615,52.39812967,59.53317267,58.87622733,77.87695833,81.78376767
567.337463,52.33225367,59.62440767,58.93148667,77.85518133,81.75738033
567.682251,52.311236,59.722477,58.92399733,77.94376133,81.69881433
568.0271,52.24422333,59.828159,58.90756767,78.011589,81.72196167
568.371826,52.288511,59.86722833,58.87463767,78.031901,81.74085467
568.716492,52.33654267,59.82436633,58.86040367,78.02078733,81.70556133
569.061218,52.38219167,59.90776567,58.802606,77.84489167,81.684657
569.405823,52.399751,59.99219533,58.82147233,77.88167567,81.69893133
569.750366,52.35734033,60.13464233,58.81284833,77.881134,81.72364033
570.09491,52.30075467,60.20923467,58.80820067,77.90878533,81.75449633
570.439392,52.25390667,60.328018,58.80055867,77.82584133,81.76780967
570.783875,52.287056,60.420789,58.777196,77.86056233,81.71369667
571.128235,52.27137767,60.47168633,58.80124933,77.84831233,81.687322
571.472595,52.22402067,60.62541067,58.77000167,77.83272267,81.62313833
571.817017,52.25529967,60.73630133,58.752054,77.81010667,81.53876467
572.161255,52.26635467,60.80595367,58.725642,77.82652767,81.479937
572.505554,52.26320767,60.86552933,58.76429367,77.81695033,81.535843
572.84967,52.24188633,60.94392633,58.84156533,77.905286,81.61034133
573.193848,52.19431933,60.94365567,58.78369133,77.943227,81.61607633
573.537964,52.17431,60.94849533,58.75380467,77.93585967,81.581726
573.882019,52.14258567,60.958271,58.78441133,77.982788,81.791738
574.226074,52.14717233,60.98509733,58.78397233,78.01333867,81.750725
574.570129,52.20702867,61.01558567,58.77649933,77.972936,81.715678
574.914063,52.23401767,61.000604,58.776099,78.00319933,81.77448533
575.257996,52.24968833,61.06026067,58.754846,77.94277433,81.81751
575.601807,52.18141533,61.08220167,58.842978,77.92659,81.806974
575.945618,52.13795967,61.13331833,58.84225733,77.88227067,81.83474233
576.289429,52.044093,61.19779333,58.943015,77.98094967,81.79155467
576.633118,52.057447,61.18611033,58.95768833,77.879654,81.790909
576.976807,52.05619567,61.111514,59.05264133,77.90891267,81.774025
577.320496,52.09845967,61.09228133,59.104861,77.911466,81.73982733
577.664124,52.127595,61.05437467,59.173959,77.947276,81.73224867
578.00769,52.15350967,61.02911633,59.20063667,77.97809867,81.69356533
578.351196,52.154114,61.00137733,59.21065,78.001147,81.65349333
578.694702,52.189223,60.96832267,59.306005,77.982371,81.73247767
579.038147,52.10921333,60.95328267,59.34467967,78.01382733,81.832616
579.381531,52.13532367,60.99080133,59.37676467,78.029134,81.979637
579.724854,52.10159033,61.04068633,59.43248633,78.06369033,81.96549733
580.068237,52.039827,61.014994,59.40684267,77.96905,81.85752367
580.411499,51.999222,61.01106533,59.538279,77.88604767,81.90896367
580.754761,52.02748367,61.10523867,59.587513,77.97080733,81.914678
581.0979,51.95681,61.05199933,59.65159633,77.89998867,81.77461733
581.44104,51.93851833,61.07227967,59.705205,77.937869,81.82454933
581.78418,51.86619833,61.10196833,59.64294833,77.99794233,81.82532767
582.127197,51.830185,61.07169467,59.67449967,77.97728467,81.727997
582.470215,51.808768,61.001179,59.720552,78.01105467,81.682012
582.813232,51.80767933,61.046121,59.693751,78.025607,81.72433233
583.156189,51.794661,61.04291633,59.76436767,78.05277233,81.76337933
583.499084,51.83078033,61.017723,59.78431333,78.10180167,81.786728
583.841919,51.762089,60.927433,59.85108833,78.13174933,81.77448
584.184753,51.742317,60.89058433,59.81567533,78.19775167,81.676923
584.527466,51.716096,60.87417367,59.74369533,78.16163367,81.70325467
584.870178,51.71453233,60.85916767,59.672081,78.101392,81.61989333
585.212891,51.68748733,60.93004467,59.66503633,78.07149767,81.524498
585.555542,51.58191833,60.935504,59.66826633,77.98315933,81.448634
585.898132,51.587911,60.908305,59.61678033,78.03798667,81.245453
586.240662,51.54798133,60.827942,59.569674,78.13292933,81.271225
586.583252,51.550779,60.74884667,59.54444,78.120598,81.220912
586.925659,51.60305033,60.650463,59.56423067,78.16352567,81.17065667
587.268066,51.70267367,60.64353933,59.59423333,78.23903433,81.18228167
587.610474,51.73311767,60.61094833,59.51111733,78.247284,81.21240767
587.95282,51.697263,60.58118833,59.45004,78.22478467,81.16205067
588.295166,51.72810367,60.53572967,59.427255,78.26620233,81.15841133
588.63739,51.74697633,60.48351567,59.43517933,78.2892,81.043294
588.979614,51.72537633,60.38483933,59.47226433,78.242485,81.170006
589.321777,51.73840967,60.42072167,59.42080833,78.23144267,81.26489267
589.663879,51.78403333,60.344509,59.38006833,78.23718767,81.23704
590.005981,51.81803167,60.24695867,59.35949333,78.22287233,81.25198633
590.348022,51.88349667,60.20022333,59.31249133,78.34926867,81.17239867
590.690002,51.84847633,60.182171,59.247345,78.27292133,81.179118
591.031982,51.84746267,60.07720333,59.165404,78.3299,81.18878933
591.373962,51.84328467,60.10231667,59.03917067,78.317187,81.21295167
591.71582,51.83632133,60.160988,58.963931,78.29080967,81.186203
592.057556,51.85885233,60.101045,58.97719933,78.30107367,81.309494
592.399414,51.84989933,59.981335,58.99685,78.349462,81.367874
592.74115,51.90346267,60.01022467,58.93295667,78.47201267,81.40669267
593.082825,51.87846367,59.906081,58.89717867,78.50647467,81.49721033
593.4245,51.88654733,59.91111367,58.85279333,78.48860167,81.499237
593.766113,51.78500133,59.88628633,58.83658233,78.50039167,81.53324133
594.107666,51.77089567,59.83412667,58.77831767,78.56658667,81.56572467
594.449219,51.74804433,59.78247067,58.84329833,78.56965367,81.533249
594.79071,51.80264933,59.75355133,58.790198,78.59943933,81.54405467
595.132141,51.78782533,59.72692133,58.88080333,78.54771167,81.51397933
595.473511,51.81380067,59.795633,58.88558867,78.540446,81.63363167
595.81488,51.84283167,59.81496833,58.82167067,78.59712967,81.68750267
