wl,EtBW1.W,EtBW3.W,EtBW4.WY,EtBW5.W,EtBW6.W,EtOB1.W,EtOB2.W,EtOB3.W,EtOB4.W,EtOB5.W,EtOB6.W,EtOB7.W,EtOB8.W,EtSY1.W,EtSY2.W,EtSY3.W
404.575592,66.70033,110.7900317,43.58042433,85.21804567,68.29364,68.63267633,55.387117,48.135306,82.03718067,57.58780567,91.42239367,72.741356,82.47758233,92.23458367,56.928829,75.95360567
404.937775,66.714962,110.7810847,43.80830133,85.35118867,68.35445667,68.61886867,55.409321,48.13194267,82.06634533,57.613139,91.52496833,72.786429,82.59914433,92.32353467,56.97847767,76.00449367
405.299927,66.696162,110.914767,44.03519167,85.28918733,68.41106667,68.63880933,55.43499267,48.117816,82.18280533,57.619188,91.59288033,72.786588,82.77761567,92.25856533,56.90048733,76.02678967
405.662048,66.7604,110.883148,44.230905,85.48679833,68.388275,68.62618,55.50461467,48.130269,82.07216367,57.64533333,91.74853767,72.786657,83.01517467,92.338356,56.991717,76.08887733
406.024139,66.774316,110.9435017,44.46427167,85.49073033,68.54105133,68.65468867,55.55411533,48.10709133,82.12187967,57.691517,91.935458,72.77330533,83.12931833,92.48931867,56.99140833,76.238014
406.3862,66.75141033,111.0146153,44.656887,85.61148333,68.71668,68.741853,55.52558267,48.17157133,82.097908,57.688254,91.93795033,72.90450133,83.35669967,92.56579067,57.08511833,76.39822633
406.74826,66.70589167,111.044487,44.822661,85.70265467,68.840574,68.855035,55.572843,48.284912,82.24929067,57.72302633,92.06610867,72.771132,83.47908767,92.611422,57.125142,76.51811233
407.11026,66.70563233,111.1103543,44.96215433,85.82394933,68.97847467,68.83787033,55.59759667,48.23507833,82.27589167,57.78324633,92.30026233,72.800476,83.66848233,92.64963267,57.16856233,76.61707833
407.47226,66.69609467,111.2144877,45.18793467,85.94254567,69.192993,68.97283533,55.59036267,48.35658667,82.35921467,57.77174733,92.39287567,72.85909,83.848788,92.768809,57.20741433,76.60959133
407.834167,66.78272633,111.374621,45.42982367,85.98167133,69.33525067,69.05688833,55.562051,48.42266233,82.361506,57.847951,92.557424,72.89121667,84.039205,92.864334,57.24836867,76.659597
408.196075,66.905168,111.4627587,45.667118,86.05066167,69.42999,69.12683367,55.56064867,48.466684,82.24696867,57.94693633,92.76219967,72.89478033,84.255478,92.814125,57.37285767,76.73647567
408.557892,66.94534667,111.490799,45.93161367,86.135447,69.55132833,69.196346,55.64509933,48.57727667,82.175265,57.970834,92.94926733,73.00418867,84.371381,92.959999,57.43746933,76.85365033
408.919739,66.898244,111.506012,46.201593,86.194547,69.65752633,69.186246,55.644871,48.54451967,82.249199,57.97715133,93.16141233,73.03320567,84.57746367,92.84327933,57.491253,76.88242833
409.281494,67.00213367,111.5271073,46.426062,86.27277367,69.749644,69.229852,55.654419,48.59376267,82.393051,58.087166,93.33000667,73.015817,84.757286,92.920624,57.64827733,76.96852367
409.64328,67.095562,111.637858,46.70817833,86.27181767,69.911021,69.29845067,55.57946533,48.56261333,82.46995033,58.174984,93.57568633,72.954361,85.10443867,93.016767,57.802413,77.041771
410.005035,67.10132967,111.763954,46.90359867,86.45096333,69.93504833,69.207082,55.63149,48.662146,82.50624833,58.18563067,93.73834,73.03911333,85.30340067,93.024432,57.97273367,77.01998167
410.36673,66.99836967,111.6958313,47.15648267,86.52133167,70.02663933,69.10405733,55.582025,48.69174067,82.44626633,58.257319,93.890251,73.13655567,85.420171,93.131129,58.134047,77.14993567
410.728394,67.033995,111.6882557,47.404494,86.61292267,70.22884633,69.28659467,55.489334,48.78381233,82.61272933,58.38281233,93.98801667,73.20344533,85.64481867,93.29450233,58.164209,77.222247
411.089966,67.05689233,111.7023697,47.572141,86.692167,70.13604967,69.33478933,55.533999,48.87302767,82.721334,58.493385,94.16242967,73.22470333,85.83982067,93.473943,58.18530133,77.27880367
411.451569,67.14619833,111.86467,47.829623,86.92318467,70.13954167,69.42240767,55.58468367,48.934982,82.78022733,58.56410967,94.100105,73.33833567,86.031359,93.44318367,58.29347867,77.371755
411.813141,67.29551833,111.9766033,48.05531467,86.91543567,70.21726733,69.48753333,55.74361533,48.98167533,82.70976767,58.62888067,94.293607,73.38755167,86.290451,93.69854,58.24202333,77.46748867
412.174652,67.33595167,112.1371487,48.29378767,86.955495,70.33298767,69.47202567,55.91674967,48.934878,82.80055233,58.62060067,94.19945533,73.50052633,86.489909,93.80961367,58.29712267,77.51331867
412.536163,67.385395,112.3941753,48.48111567,87.082321,70.40493,69.52555733,55.89969767,48.966835,82.85024,58.64516967,94.17953767,73.57968633,86.714859,93.917572,58.290253,77.50064333
412.897644,67.439518,112.40861,48.669636,87.24250767,70.43903367,69.61086267,55.83419933,49.01848967,82.82143667,58.73684667,94.285235,73.66076633,86.808759,94.07161467,58.42257433,77.60767867
413.259033,67.426239,112.448555,48.87625233,87.26456933,70.66876967,69.63106667,55.80655933,49.088408,82.979416,58.775791,94.24244433,73.698363,86.94545233,94.092059,58.450708,77.74567933
413.620392,67.47175233,112.6306283,49.02858367,87.40015933,70.758962,69.533352,55.80074067,49.13668933,83.02002467,58.88057967,94.208753,73.83324567,87.13992033,94.11188733,58.51016367,77.813881
413.98172,67.49988933,112.713468,49.20408767,87.36657967,70.80602,69.48202267,55.86189133,49.186264,83.15994767,59.00291667,94.274417,73.762928,87.252665,94.14773067,58.58349967,77.78496533
414.343048,67.56143167,112.8599753,49.42532867,87.40517933,70.88483133,69.377711,55.85777767,49.11354733,83.170672,59.01202633,94.41459133,73.89783,87.34978,94.28337333,58.61903633,77.88080867
414.704315,67.633251,112.8739903,49.60245267,87.46407333,70.90658833,69.46800467,55.80261333,49.19897433,83.383326,59.142853,94.41452267,73.869555,87.48104633,94.526034,58.69356267,77.95419067
415.065582,67.71492133,112.6317267,49.73101067,87.511907,70.90523533,69.42461267,55.73360433,49.186128,83.35511533,59.191007,94.52846767,73.99675367,87.434911,94.51381433,58.78546033,77.98719767
415.426788,67.63406,112.6472117,49.85968633,87.54087833,70.93207033,69.398599,55.74713133,49.19494767,83.493085,59.23720033,94.43378967,74.09611733,87.53229,94.543485,58.79213433,77.97154233
415.787994,67.59682867,112.6429493,50.03862767,87.51699833,70.96544133,69.30601233,55.72644933,49.22670367,83.53164933,59.321697,94.32530467,74.15023033,87.556455,94.63147233,58.69619633,77.97996
416.149109,67.49955633,112.782628,50.11991,87.511294,71.13167533,69.362156,55.681901,49.168124,83.612775,59.373548,94.21874,74.16847733,87.67968233,94.606669,58.75434633,77.91556567
416.510223,67.48695,112.7648137,50.24883167,87.52944433,71.21413433,69.37791567,55.64906433,49.205349,83.75639333,59.38987233,94.21386967,74.17235033,87.57753267,94.733762,58.75536467,77.98332233
416.871307,67.51333367,112.6797437,50.38996767,87.525472,71.36486833,69.42030233,55.58509833,49.226775,83.807424,59.34541167,94.26284533,74.162689,87.52140067,94.77985367,58.77067567,78.024297
417.23233,67.39708967,112.5792667,50.40472667,87.58694467,71.27263133,69.38018167,55.59452533,49.25094,83.96876,59.22420733,94.26693433,74.14093767,87.34655,94.78561133,58.687538,78.013115
417.593323,67.32762133,112.5330507,50.42645767,87.49157467,71.39217633,69.525392,55.62526433,49.31921633,84.03014867,59.26950967,94.29293833,74.08159633,87.31021367,94.79214467,58.62014767,78.015213
417.954315,67.41896333,112.5400873,50.55451967,87.49056233,71.42414333,69.659082,55.67416367,49.271609,84.13411467,59.21368667,94.139422,74.15193433,87.306671,94.72451767,58.631293,77.93386333
418.315247,67.42456933,112.665657,50.58287033,87.393247,71.35077167,69.68824367,55.71207033,49.18603867,84.10829167,59.23402633,94.26758333,74.142283,87.278961,94.59243533,58.59815,77.99134033
418.676178,67.32943333,112.6336693,50.68725433,87.380315,71.44523633,69.62690967,55.691967,49.221372,84.143064,59.220177,94.323901,74.181343,87.2391,94.491285,58.64726533,77.87905867
419.037048,67.35974233,112.440852,50.76425167,87.26500167,71.529198,69.744082,55.69534967,49.10490433,84.174726,59.22734733,94.40057867,74.10719533,87.228055,94.45770533,58.58703467,77.90019733
419.397858,67.25092833,112.4500883,50.856523,87.18598167,71.58512367,69.79265333,55.60578133,49.072918,84.239553,59.22888933,94.266688,74.12141167,87.206917,94.42094667,58.580465,77.86376967
419.758636,67.26094433,112.3235603,51.01973833,87.27514667,71.65433233,69.84731267,55.59395067,49.090987,84.22539,59.28691833,94.34210433,74.02328233,87.18830367,94.39036567,58.57814533,77.95190433
420.119415,67.226574,112.1276297,51.07561233,87.28032933,71.72688533,69.814826,55.65059767,49.144642,84.258654,59.27675133,94.45082367,74.00096133,87.24109867,94.28367367,58.636618,78.058698
420.480103,67.22850033,112.0631763,51.155487,87.312116,71.77424367,69.73943333,55.667885,49.12161133,84.27964533,59.20476033,94.397479,74.01592233,87.261917,94.24995433,58.71123133,78.02934267
420.840851,67.278328,112.0247827,51.26875067,87.282038,71.81088267,69.736454,55.76782233,49.05806067,84.30088833,59.313049,94.470019,73.95856467,87.27098833,94.22985833,58.66473133,78.05321267
421.201477,67.30368667,111.8830793,51.42911267,87.21786,71.816335,69.79635233,55.751189,49.074256,84.31105567,59.339447,94.552228,73.93610267,87.27787533,94.21279667,58.66606533,78.01707967
421.562134,67.28036233,111.9335887,51.555842,87.21605967,71.787735,69.95788567,55.731425,48.99801767,84.34616867,59.38754133,94.545807,73.939107,87.26066833,94.219902,58.62800967,78.033554
421.922729,67.35956567,111.9057057,51.700035,87.17292767,71.80363433,70.02370833,55.76402133,49.00411233,84.28438067,59.35691067,94.54020967,73.96528867,87.30773933,94.33863567,58.65170667,78.120565
422.283264,67.368182,111.9064813,51.82846467,87.11798367,71.82433833,69.929511,55.81771467,49.040713,84.20900733,59.374893,94.61860433,74.03523267,87.351181,94.31157933,58.67803733,78.13185633
422.643799,67.36403633,112.127477,52.01554,87.13501733,71.90391533,69.92630267,55.88515333,49.075288,84.241099,59.44355267,94.627861,74.00562767,87.468951,94.282369,58.65835067,78.179474
423.004242,67.40622567,112.1199773,52.200133,87.11885033,71.92158267,70.00505933,55.91937267,49.06916433,84.25879933,59.52147267,94.75428,74.02757267,87.47226233,94.33338667,58.77955867,78.24516267
423.364685,67.36341733,112.1331307,52.345529,87.201772,72.00474567,70.05226633,55.96193333,49.05166733,84.37300367,59.52102167,94.79029067,74.015335,87.59202067,94.33015467,58.891417,78.26067867
423.725128,67.43545633,112.1385573,52.55930467,87.33839433,72.01632667,70.03716233,55.98670967,49.077769,84.457156,59.582541,94.94873533,73.980461,87.64572933,94.38464867,58.893716,78.36158767
424.08551,67.48942433,112.285141,52.72337467,87.41322833,72.06443267,70.17749267,56.07988733,49.10118233,84.45316833,59.634393,94.95196033,74.037155,87.83129367,94.44835633,58.962602,78.399246
424.445892,67.53442133,112.369545,52.87099567,87.50015267,72.01788333,70.20500967,56.16753267,49.08608733,84.45422133,59.662379,94.95895133,74.09020733,87.94814833,94.46009833,59.02683133,78.436676
424.806183,67.58340067,112.468371,53.18717333,87.500226,72.11067467,70.229098,56.24276733,49.12382233,84.35436,59.74717867,94.991633,74.21433267,88.14887233,94.486745,59.10731533,78.58549267
425.166473,67.675663,112.555903,53.45654667,87.64940667,72.087082,70.196837,56.18138633,49.072801,84.364431,59.81923533,95.062686,74.32065067,88.433497,94.64288067,59.196247,78.67853533
425.526703,67.67682,112.6649477,53.69981,87.74387833,72.17332967,70.20391367,56.223905,49.12283933,84.45477567,59.88556933,95.26167533,74.35778567,88.620781,94.832489,59.26219433,78.837438
425.886902,67.70863333,112.67821,53.96178567,87.93479933,72.30536633,70.129308,56.25890133,49.228845,84.495046,59.925008,95.229973,74.40558367,88.76877333,95.02047967,59.37018067,78.80509933
426.24707,67.831009,112.8272703,54.24183033,88.02618667,72.38639333,70.22864933,56.30586367,49.181113,84.502828,60.01738367,95.22999833,74.44494367,88.88697567,95.21015933,59.448303,78.98545833
426.607208,67.78146233,113.0793457,54.49465067,88.15591167,72.512436,70.21708667,56.332114,49.31720467,84.530866,60.01809167,95.32613133,74.508217,89.127617,95.35358933,59.580209,79.06858333
426.967316,67.90591433,113.2524847,54.78220133,88.35258767,72.62201667,70.28845233,56.44541567,49.376878,84.615598,60.07044567,95.49391433,74.58940633,89.36594367,95.402982,59.737923,79.236127
427.327393,67.91350133,113.3317743,54.903259,88.40759033,72.68016067,70.40576067,56.47346733,49.427611,84.68914033,60.12644333,95.57354733,74.688291,89.601191,95.51071933,59.815998,79.29466233
427.687439,67.96527867,113.587649,55.17591233,88.363215,72.79018167,70.42551667,56.46646133,49.46595267,84.75549567,60.20394267,95.64125833,74.783605,89.77984633,95.76562,59.910258,79.403707
428.047394,68.033914,113.7365013,55.44692233,88.44296033,72.85757733,70.50984167,56.574221,49.506617,84.917356,60.35592167,95.75452167,74.93697867,90.04234067,95.90833033,59.911184,79.64782433
428.407379,68.11764133,114.060918,55.678224,88.55593367,72.88187167,70.588834,56.562476,49.64192933,84.98407233,60.35229733,95.79437,75.112015,90.33416,96.13667567,60.07037867,79.723394
428.767303,68.20032233,114.2726417,55.901948,88.75042733,72.92440267,70.63797533,56.61898533,49.64816033,85.04880267,60.43741467,95.896543,75.16244533,90.531064,96.37253033,60.21895333,79.89815533
429.127167,68.29949733,114.419589,56.17866933,88.89768967,73.06883767,70.54529333,56.66364933,49.745631,85.110667,60.47856267,96.06742633,75.26826233,90.839953,96.45812233,60.35979733,80.08491267
429.487061,68.22314067,114.4662553,56.41051867,89.16894267,73.122467,70.59384933,56.67855567,49.738767,85.288101,60.591835,96.19984167,75.20110833,91.03898867,96.452362,60.50518533,80.11330667
429.846863,68.22816367,114.664037,56.69652067,89.38677467,73.25288667,70.66826633,56.67979533,49.697632,85.39274367,60.58398433,96.21082833,75.19209533,91.20724467,96.63482167,60.606383,80.259763
430.206665,68.24846,114.8072917,56.914379,89.44126867,73.26397967,70.79219533,56.66283433,49.67985033,85.53240967,60.61220933,96.39243567,75.20872233,91.45551533,96.79721567,60.75447467,80.40007533
430.566437,68.352263,114.92836,57.13631533,89.647982,73.34488433,70.78722867,56.684335,49.68965533,85.572909,60.532336,96.476471,75.25686633,91.67572,96.879176,60.77118033,80.54425067
430.926117,68.42341367,115.0860597,57.374434,89.73404667,73.39377333,70.86969733,56.663915,49.702123,85.61898267,60.579034,96.743581,75.31311533,91.80186467,97.05561833,60.806015,80.67798367
431.285828,68.428083,115.066691,57.546481,89.767128,73.35183433,70.86731733,56.630427,49.71690333,85.67244967,60.57310067,96.77982867,75.42252867,92.08439133,97.10283933,60.93494767,80.75846067
431.645447,68.49902333,115.2380623,57.74489867,89.82785033,73.517937,70.79448467,56.59662367,49.774821,85.67525233,60.58995067,96.90934267,75.45782733,92.17810067,97.22884633,61.02922167,80.91347267
432.005035,68.51552867,115.4120763,57.97699467,89.87605,73.70204133,70.718989,56.587916,49.80684667,85.769557,60.706502,97.040751,75.46031167,92.39444733,97.39151,61.10574833,81.031438
432.364655,68.60259133,115.4120967,58.10411667,89.956004,73.784912,70.78291067,56.568119,49.82354833,85.90129067,60.76472733,97.09049733,75.42070267,92.52704867,97.536911,61.113069,81.092659
432.724182,68.57709367,115.4750593,58.31536467,90.00686633,73.875079,70.71391533,56.652859,49.91743967,85.92826833,60.78319933,97.174764,75.394475,92.50232433,97.58955367,61.17109267,81.176155
433.08371,68.64413933,115.426376,58.39484933,90.09655233,73.86292767,70.64849333,56.597083,49.95330067,85.80577367,60.88254667,97.245641,75.344078,92.63522833,97.64194733,61.18805667,81.20250167
433.443207,68.71002733,115.4361317,58.60375833,90.14008333,73.96103167,70.80739867,56.60572033,49.934049,85.873927,60.96435,97.405876,75.35262833,92.83385467,97.611974,61.17126967,81.307073
433.802582,68.66458133,115.466812,58.757098,90.212873,73.89257033,70.75759133,56.560298,49.99392967,85.953397,60.96269867,97.53486367,75.315544,93.01989,97.51107,61.14874367,81.325709
434.162018,68.759379,115.5456593,58.91343967,90.307902,73.926478,70.67523933,56.66982267,50.01760467,85.98592633,61.07365167,97.678202,75.36715667,93.04079733,97.586492,61.14696133,81.457377
434.521362,68.77539467,115.4997027,59.04811867,90.30359133,73.924688,70.73180933,56.60764067,50.062814,85.98018667,61.17985533,97.61351267,75.352315,93.03473667,97.61271167,61.15023333,81.44362633
434.880676,68.84623567,115.5370483,59.26047,90.34876767,73.92153667,70.76717133,56.56920867,50.16293833,85.97869367,61.172848,97.78568,75.40079767,93.08671333,97.684143,61.267274,81.45868667
435.23999,68.77464133,115.4976807,59.46022167,90.57275133,73.8977,70.803406,56.679226,50.14446167,86.075526,61.15885667,97.70123533,75.37838467,92.977603,97.66768133,61.28130733,81.49683367
435.599243,68.724842,115.6037087,59.56101333,90.58897133,73.95259633,70.795652,56.65848433,50.152991,86.08670067,61.17549267,97.69244867,75.22649633,92.94151567,97.696058,61.27426,81.47708867
435.958496,68.659008,115.522087,59.766693,90.59197733,73.999387,70.79652933,56.60938533,50.14967867,86.144915,61.157355,97.718071,75.20160667,92.88554133,97.63571933,61.28615567,81.49476367
436.317657,68.643009,115.6169053,59.81561,90.53324133,74.04377467,70.80541733,56.68004867,50.206276,86.14511867,61.13762133,97.75730367,75.29328933,92.96927133,97.63724,61.32633967,81.45652267
436.676819,68.66020967,115.5669557,59.938281,90.53556567,74.08173867,70.85911833,56.65226733,50.25745,86.16875467,61.18159733,97.71588667,75.390096,92.99863667,97.67214967,61.299001,81.39572667
437.03595,68.80289967,115.6784463,60.07429233,90.50853233,74.17220567,70.75326033,56.62381767,50.361881,86.18538167,61.24101267,97.75537867,75.53997067,93.10456333,97.63382467,61.28569667,81.37355033
437.39502,68.88121533,115.634633,60.17369967,90.43409967,74.23053233,70.71578967,56.608396,50.39404267,86.12141933,61.23728433,97.81780533,75.60860667,93.12522633,97.64862833,61.293415,81.441475
437.754059,68.84640167,115.530075,60.31007133,90.51050067,74.22051233,70.68174267,56.618051,50.46652367,86.07087467,61.27418767,97.815753,75.67655433,92.96298733,97.69034833,61.29494433,81.54077933
438.113068,68.87344367,115.5985563,60.387521,90.54401133,74.28673533,70.66276533,56.623488,50.539495,86.139384,61.26549767,97.850512,75.622686,92.98467733,97.67659767,61.30236167,81.515887
438.472046,68.864896,115.5856987,60.45403167,90.55491633,74.33945967,70.55711367,56.56969967,50.586544,86.18804167,61.258536,97.73217267,75.60694133,92.99025467,97.58820333,61.26055667,81.47954567
438.830994,68.85246033,115.4727477,60.636159,90.51113367,74.467115,70.579179,56.66575,50.56579333,86.16537467,61.24762467,97.798426,75.6309,92.86076833,97.63330067,61.235691,81.44466167
439.189911,68.875501,115.458697,60.78698867,90.56083933,74.508044,70.60197967,56.678267,50.55875,86.20758533,61.23252233,97.907786,75.62304667,92.909434,97.57607533,61.27538567,81.36955233
439.548798,68.931151,115.3991217,60.844133,90.58216333,74.50930533,70.695671,56.696785,50.535661,86.214485,61.22402933,97.87037667,75.60531633,92.88565533,97.43177033,61.282637,81.31336467
439.907593,68.941728,115.556343,60.91589233,90.58990767,74.57292433,70.676717,56.81008267,50.48232267,86.30103533,61.257712,97.867579,75.581899,92.80041,97.40628067,61.328401,81.285736
440.266388,68.96543267,115.5550993,61.02733467,90.62324033,74.667295,70.809359,56.85470067,50.44619233,86.33274867,61.25126533,97.89528667,75.601176,92.92525733,97.335579,61.33709333,81.303205
440.625122,68.98134867,115.6877087,61.12420433,90.61870333,74.74133567,70.92286433,56.91782667,50.48220067,86.42895733,61.28683867,97.829684,75.631058,92.959188,97.264038,61.33112333,81.3629
440.983856,68.90283567,115.6300023,61.19344167,90.585683,74.69957233,70.887156,56.906076,50.48060733,86.45564533,61.27452467,97.80966933,75.63728833,92.94987,97.269455,61.36901467,81.39265933
441.342621,68.968273,115.577133,61.23304767,90.57103,74.75079833,70.89107033,56.98688367,50.48274867,86.372017,61.31095,97.80126467,75.66117367,92.986847,97.340436,61.44634133,81.356183
441.701263,68.991479,115.631643,61.29786167,90.58871433,74.73886367,70.932007,56.951837,50.43844733,86.33874,61.26142633,97.75935367,75.64626067,93.01365667,97.349457,61.44716133,81.24728667
442.059875,69.02017367,115.6107203,61.3422,90.574735,74.80395,70.78899133,56.901081,50.46502667,86.43127933,61.21188867,97.94575733,75.634191,93.002505,97.35516867,61.42711667,81.28334033
442.418457,68.98140233,115.5920817,61.41713433,90.59608967,74.81451167,70.70245367,56.899911,50.349009,86.44230133,61.274611,97.90389267,75.59078467,92.92695867,97.27956133,61.42006067,81.29462933
442.777008,69.037303,115.54878,61.41660433,90.547048,74.84876533,70.736463,56.851705,50.404367,86.294899,61.32631433,98.037216,75.58571867,92.95963033,97.251872,61.41244,81.20067633
443.135498,69.07132567,115.5232643,61.48842767,90.498713,74.93658733,70.76290133,56.800102,50.42613467,86.181714,61.31374967,97.96080267,75.63472467,93.04130033,97.229248,61.42510233,81.080119
443.493958,69.07430167,115.4907227,61.526882,90.52915933,74.89714533,70.79488133,56.914183,50.431886,86.13887767,61.383732,97.98598967,75.65513867,93.00860333,97.18537667,61.44362667,81.13486733
443.852448,69.07182567,115.323975,61.678009,90.50053167,74.99322767,70.836576,56.89617667,50.42774967,86.21081267,61.395182,98.016767,75.68402367,92.89945467,97.15885167,61.393102,81.13836167
444.210876,69.05131767,115.35097,61.75056333,90.56019333,74.97904233,70.80775167,56.84033467,50.436507,86.25755567,61.409466,98.05901367,75.59922533,92.860977,97.13191233,61.45673233,81.14400733
444.569214,68.93102167,115.2433217,61.83237333,90.503454,74.99753567,70.88727833,56.87897233,50.34074133,86.18319433,61.420649,98.05207567,75.56585433,92.791967,97.071531,61.48621767,81.22239167
444.927551,69.01038233,115.1657617,61.92715333,90.558688,75.024371,70.98423767,56.93408733,50.36153667,86.23587033,61.49721667,98.03905467,75.536517,92.772685,96.96130867,61.48061733,81.20148967
445.285858,69.02988067,115.3051277,61.98991,90.640806,75.14829767,71.001381,56.98444633,50.282987,86.255961,61.490499,97.95890533,75.50482433,92.958758,96.89299533,61.53603733,81.09127533
445.644104,69.01970667,115.1419903,62.13035333,90.55486067,75.18330633,71.061068,56.98179233,50.26451767,86.320325,61.63909167,97.98100033,75.55711367,92.94860067,96.84791067,61.58910533,81.00177767
446.002319,69.09406533,115.1665393,62.25217733,90.49950633,75.22499633,71.145846,57.10118867,50.28293,86.291153,61.63061133,98.05176033,75.66046667,92.97307833,96.90380333,61.64177567,81.06390367
446.360504,69.09803767,115.266322,62.314261,90.54769667,75.23844367,71.158946,57.059943,50.310397,86.33146967,61.683183,98.03177367,75.624756,93.04544567,96.842936,61.72660467,81.07570133
446.718719,69.066976,115.1727293,62.41089367,90.54155,75.169037,71.18521133,57.08722433,50.31561033,86.37177033,61.75673167,98.01055133,75.63884733,93.023346,96.871282,61.730095,81.079427
447.076843,69.001413,115.1700847,62.553402,90.62879967,75.17335533,71.27227533,57.04462167,50.36766167,86.32317633,61.80117,98.001264,75.59150467,93.12309,96.94263467,61.822155,81.17314167
447.434906,68.997939,115.1150997,62.60725767,90.67947133,75.1443,71.32385533,57.004238,50.412449,86.20121767,61.88578533,98.09806567,75.63759867,93.19367733,96.942459,61.822385,81.130272
447.792938,69.07734567,115.072759,62.64150633,90.650388,75.12286133,71.33966833,56.97167967,50.44605767,86.18099967,61.91659433,98.09120967,75.59055033,93.15913133,96.91142533,61.777266,81.16258233
448.15094,69.060993,115.0327913,62.77522533,90.57206467,75.11024733,71.34578733,56.876437,50.41332133,86.177002,61.87180567,98.18886533,75.58668767,93.09428167,96.937518,61.769564,81.076205
448.508911,69.091582,115.1482923,62.85631833,90.568822,75.123815,71.370519,56.92539233,50.39745833,86.255,61.92612067,98.180209,75.63490533,93.10116567,96.970678,61.79362633,80.99252567
448.866852,69.08388633,115.1674833,62.96276967,90.53049467,75.13818067,71.40523267,56.90505333,50.36375567,86.355779,61.96989333,98.206309,75.58286267,92.998243,96.90635433,61.80230833,81.00996933
449.224731,69.051487,115.0356777,63.069332,90.548912,75.21803267,71.37312067,56.88690833,50.353892,86.454562,61.99878467,98.27801767,75.55929567,93.05832433,96.88276133,61.83963033,81.02522033
449.582672,68.96173733,115.0232927,63.203251,90.542788,75.22768933,71.44708267,57.008372,50.345126,86.40330267,62.05204267,98.273168,75.57532767,93.02406067,96.91423,61.92714333,81.020607
449.940491,68.98795833,115.1313323,63.33107233,90.50750733,75.301188,71.50434367,57.06727633,50.387198,86.38365167,62.08990767,98.26629367,75.638626,93.187012,97.005763,61.95015833,81.067342
450.298279,69.01267867,115.2129087,63.460724,90.545191,75.29467767,71.48779833,57.02741467,50.31344733,86.529223,62.05112067,98.316851,75.683838,93.34436533,97.04664633,62.048496,81.182035
450.656067,69.068933,115.1599907,63.644853,90.680809,75.340065,71.511378,57.08853667,50.30871067,86.66229533,62.079094,98.528257,75.748113,93.426018,97.06012733,62.10520033,81.31912233
451.013733,69.10688767,115.2576803,63.78460167,90.79100533,75.46376033,71.51404567,57.003708,50.28364933,86.79117333,62.11175667,98.591085,75.72578433,93.63258633,97.16500867,62.17544167,81.27119933
451.371429,69.111463,115.3612927,63.97733167,90.936147,75.506467,71.56107333,57.005487,50.29149733,86.87793733,62.085144,98.64194467,75.64579267,93.77952833,97.16938,62.247443,81.37251567
451.729095,69.194963,115.4816313,64.12274767,91.01030467,75.57903067,71.61630233,57.18791067,50.24695833,86.88603467,62.10937767,98.68863167,75.73205067,93.97506467,97.27554367,62.331454,81.43132533
452.0867,69.26958467,115.5177107,64.31950467,91.165207,75.634669,71.623436,57.18935667,50.33271633,87.00144967,62.13495233,98.82203933,75.76699067,94.17910767,97.43449367,62.36235333,81.50239033
452.444336,69.144376,115.6146547,64.57414733,91.20549767,75.69708767,71.625313,57.18159467,50.353671,87.069275,62.09485233,98.81688967,75.80549367,94.36461367,97.54347233,62.457662,81.49633267
452.80188,69.22010167,115.514608,64.73829667,91.30169667,75.714503,71.62773633,57.12898033,50.41044367,87.14974733,62.11647767,98.992134,75.71874267,94.41520967,97.66430667,62.46317933,81.60583733
453.159363,69.30123033,115.6929983,64.80113367,91.490463,75.753329,71.65844233,57.182906,50.36631033,87.072474,62.03540667,98.97949733,75.72387933,94.58328,97.83147933,62.490934,81.78624467
453.516815,69.321838,115.7618003,64.89987833,91.63580833,75.77759033,71.695806,57.216843,50.34016933,87.15840933,62.15280767,99.00469233,75.631579,94.72703033,97.87345367,62.57705967,81.83640533
453.874237,69.410956,115.8350423,65.00344867,91.57040167,75.85272467,71.799685,57.23437767,50.347858,87.20434333,62.20155367,98.99792467,75.69727067,94.73993433,97.96359267,62.62469367,81.94754267
454.231628,69.49241233,115.825333,65.06736867,91.712181,75.95275633,71.79664867,57.17509867,50.36877233,87.30999233,62.215743,99.098834,75.72754667,94.844289,98.05520133,62.675528,81.98752067
454.588989,69.543629,115.8740387,65.13235567,91.72209933,75.96716833,71.653801,57.240696,50.40075167,87.415962,62.17494567,99.294342,75.826243,94.839816,98.01693967,62.55503967,82.00299333
454.94632,69.55005533,115.9118347,65.29531833,91.81035633,76.01794967,71.62349433,57.23101933,50.392497,87.541252,62.02535733,99.33821133,75.829557,94.92091133,98.136228,62.67059067,82.092936
455.30365,69.500947,115.875206,65.46312333,91.89156867,75.931511,71.634356,57.15765533,50.37033333,87.59780667,62.009926,99.35049433,75.901604,95.03574633,98.15896367,62.80713133,82.113154
455.660919,69.45942933,115.927816,65.573981,91.933383,76.106336,71.62067167,57.20767467,50.39651367,87.63376133,61.995523,99.34749333,75.804362,95.04943867,98.12415067,62.889385,82.15689833
456.018127,69.423668,115.9126127,65.65129467,91.92895533,76.155243,71.55591067,57.127936,50.453695,87.55969233,61.86919533,99.368604,75.83018233,95.05657933,98.077296,62.886869,82.20461267
456.375305,69.417085,115.698209,65.72794233,91.92725633,76.26961767,71.59720367,57.03400433,50.509908,87.49143467,61.81492733,99.45579033,75.90842167,95.04166167,98.16479233,62.88196567,82.23283933
