wl,AkBW4.W,AkBW4.Y,AkBW15.WY,AkBW17.W
480.577606,57.630549,40.158394,50.07396167,94.88811267
480.932251,57.873065,40.487806,50.452605,94.90288533
481.286835,57.91871267,40.62142967,50.605864,94.866076
481.641388,57.85543567,40.71046067,50.67149767,94.77642333
481.995911,57.78676967,40.77416367,50.74324067,94.695132
482.350403,57.75112567,40.82485433,50.80537667,94.58500133
482.704834,57.69991033,40.871381,50.87859967,94.53152233
483.059204,57.667225,40.93844833,50.90475467,94.416748
483.413666,57.61672067,40.99564767,50.92748,94.50635233
483.767975,57.56888467,41.04623033,50.935908,94.520289
484.122284,57.51050167,41.17033867,50.982539,94.508044
484.476532,57.48979033,41.27109033,51.04454933,94.52442167
484.83075,57.46931567,41.36202767,51.0712,94.54863733
485.184937,57.44531333,41.43482333,51.108388,94.484792
485.539063,57.39436333,41.47850933,51.15857967,94.41729467
485.893158,57.399062,41.54807533,51.204399,94.40375
486.247284,57.38568367,41.613795,51.268486,94.41333733
486.601318,57.40990967,41.67438267,51.32746533,94.36888633
486.955322,57.42365367,41.76768367,51.39085767,94.31993367
487.309265,57.41984567,41.804127,51.433186,94.328412
487.663177,57.26852067,41.81471633,51.362751,94.24950933
488.017059,57.01487733,41.764951,51.24600467,94.166059
488.370911,56.81709533,41.73481367,51.090506,94.158549
488.724701,56.742889,41.829071,51.084035,94.102501
489.078522,56.72267433,41.923472,51.10312767,94.18447867
489.432251,56.69871,42.03335033,51.129134,94.209905
489.785919,56.69892733,42.15611767,51.14754233,94.23276267
490.139587,56.70160667,42.28301233,51.146712,94.28793067
490.493195,56.66450367,42.35159667,51.181133,94.31134533
490.846771,56.66347033,42.458735,51.19981133,94.22941067
491.200287,56.664861,42.55884067,51.25981,94.22700767
491.553802,56.650969,42.56645333,51.28465767,94.210317
491.907318,56.64261133,42.62163933,51.31996767,94.26252
492.260742,56.633967,42.68113833,51.38763433,94.28117633
492.614105,56.66510367,42.764507,51.418678,94.38839233
492.967468,56.62559767,42.88104733,51.43904733,94.44421867
493.32077,56.58664333,42.968918,51.47942233,94.480858
493.674042,56.56565367,43.07318733,51.49154933,94.56018067
494.027283,56.54806133,43.18536367,51.54123067,94.60659
494.380463,56.55404133,43.28197233,51.60104767,94.65266933
494.733673,56.57876067,43.440792,51.63970467,94.64985667
495.086792,56.56539667,43.56986633,51.66140133,94.69498967
495.43988,56.607522,43.66588333,51.65081667,94.67191567
495.792938,56.54806267,43.77887333,51.70408233,94.666224
496.145935,56.492288,43.903638,51.70490167,94.77456133
496.498871,56.42996067,44.030328,51.732979,94.79639433
496.851837,56.43689733,44.127865,51.75800067,94.892451
497.204681,56.43367633,44.235612,51.75308867,95.06113933
497.557587,56.44221233,44.30417267,51.83454367,95.148697
497.910431,56.47953933,44.44283433,51.84609333,95.25137333
498.263184,56.442534,44.55195,51.87481833,95.37684633
498.615936,56.419636,44.67670833,51.843235,95.33775833
498.968628,56.45194767,44.80829367,51.88062933,95.38012433
499.321289,56.41083033,44.90687833,51.94536333,95.31154133
499.67392,56.431249,45.033381,51.99003367,95.20622467
500.026489,56.428121,45.166889,51.99810033,95.22817233
500.379089,56.49771267,45.258264,52.051833,95.29056833
500.731598,56.56234367,45.40859767,52.08131533,95.38080833
501.084076,56.60394033,45.503431,52.13788333,95.363406
501.436493,56.5947,45.63270067,52.14875667,95.41799933
501.788879,56.53588733,45.803968,52.16236633,95.47661333
502.141205,56.486923,45.849294,52.26994333,95.412445
502.49353,56.49481733,45.89734433,52.34151733,95.38573467
502.845795,56.481716,46.04414367,52.422423,95.394661
503.19812,56.47024433,46.18322633,52.50092567,95.35010767
503.550293,56.51321767,46.289927,52.60005433,95.34205367
503.902466,56.534205,46.41989133,52.65890867,95.347094
504.254578,56.62465033,46.54492333,52.67551567,95.23701233
504.606659,56.584422,46.65770967,52.767245,95.16135433
504.95871,56.60812633,46.79401667,52.74013633,95.036349
505.310699,56.60368233,46.89562467,52.77426767,94.99520867
505.66275,56.63234333,46.96589767,52.87892167,94.93006633
506.014679,56.685332,47.092845,52.97647367,94.98311333
506.366547,56.688849,47.197325,52.96036533,94.96894067
506.718384,56.75178667,47.30709333,52.920317,94.90331533
507.070221,56.79480233,47.349589,52.85509733,94.957095
507.421997,56.80169833,47.422142,52.94241167,94.961337
507.773712,56.84545533,47.582765,52.95081333,94.89908633
508.125397,56.799787,47.69270467,52.96632033,94.894572
508.477112,56.84374233,47.75707233,53.017011,94.83615867
508.828735,56.855694,47.84596233,53.066948,94.77600867
509.180328,56.93390667,47.87378833,53.10226433,94.73493467
509.53186,56.97379967,47.98224233,53.12904,94.74877933
509.883362,57.00640867,48.12995267,53.157836,94.740603
510.234833,56.99959833,48.194467,53.18923567,94.63368767
510.586273,57.058319,48.26277033,53.18286533,94.592041
510.937622,57.03758367,48.333421,53.18798433,94.54289233
511.289032,57.039097,48.40057133,53.21873367,94.52098067
511.64035,56.95824433,48.49969733,53.29801933,94.601743
511.991608,56.99704367,48.607732,53.34881333,94.624962
512.342834,56.97601833,48.686783,53.38698967,94.71946433
512.69397,56.94867333,48.78613933,53.406493,94.71733367
513.045166,56.93950267,48.87387333,53.42014667,94.81176
513.396301,56.923014,48.93221067,53.461792,94.784335
513.747314,56.91119633,49.02993867,53.51391633,94.85447967
514.09845,56.88610867,49.14811833,53.526048,94.93285367
514.449463,56.89593,49.28378967,53.56022267,94.97234367
514.800415,56.90773867,49.464189,53.55412167,94.965673
515.151367,56.86795433,49.57311767,53.61570867,95.03906467
515.502197,56.90071633,49.666893,53.59155033,95.053599
515.853027,56.85267733,49.86068333,53.621571,95.09058133
516.203796,56.89927667,49.92717367,53.69689667,95.133606
516.554565,56.85664367,50.049197,53.713098,95.112976
516.905396,56.78637667,50.13326,53.73815533,95.10800167
517.256042,56.786279,50.202891,53.77350367,95.14064767
517.606689,56.86281467,50.29456933,53.82087833,95.240491
517.957336,56.88115067,50.34577567,53.880384,95.29390733
518.307861,56.83400633,50.45771433,53.854974,95.39923833
518.658386,56.86872367,50.52702967,53.881363,95.45987467
519.00885,56.92716967,50.57311767,53.8952,95.48236567
519.359314,56.873114,50.610715,53.93870667,95.50479367
519.709778,56.896768,50.71764533,53.95274867,95.55500267
520.060181,56.93141433,50.78182867,53.97581367,95.614797
520.410461,56.942937,50.86015167,53.994419,95.51912433
520.760803,56.926369,50.946069,54.00491467,95.561035
521.111023,56.895598,51.05432133,54.07636133,95.46875733
521.461182,56.929999,51.12072633,54.13468167,95.55184167
521.81134,56.89007567,51.24560533,54.20467533,95.640513
522.161499,56.851649,51.366627,54.28219967,95.68498733
522.511658,56.874115,51.47987967,54.33870933,95.66233067
522.861694,56.91565567,51.56498733,54.40742367,95.66714233
523.211731,56.92803933,51.648679,54.42554233,95.563975
523.561707,56.91672533,51.76398333,54.40340433,95.57890333
523.911621,56.97385033,51.84246067,54.42200333,95.57312533
524.261536,57.00412767,52.03869133,54.41395033,95.60024267
524.611389,57.018069,52.14652533,54.52424767,95.65462233
524.961182,57.09354,52.395191,54.68096933,95.79588533
525.311035,57.29591,52.774053,54.898093,95.934639
525.660767,57.535774,53.08960833,55.09918333,95.906504
526.010437,57.58969,53.29742433,55.22268667,95.88542933
526.360107,57.62958667,53.45180133,55.285413,95.820117
526.709717,57.67292167,53.56783933,55.28441733,95.73664367
527.059326,57.65525167,53.60938,55.32697433,95.66127267
527.408875,57.62790533,53.696102,55.35308467,95.60845167
527.758301,57.63135,53.76325867,55.379046,95.60668667
528.107849,57.62307367,53.800527,55.413746,95.49919133
528.457275,57.645948,53.84324267,55.42478833,95.51904567
528.806641,57.61283467,53.94601433,55.44619267,95.45273067
529.156006,57.645284,54.014702,55.444322,95.37564067
529.505249,57.682312,54.08816267,55.41652567,95.37860867
529.854553,57.66985067,54.19355,55.411186,95.43997967
530.203735,57.62389733,54.29561233,55.42391833,95.41280867
530.552917,57.62281167,54.40050767,55.47324,95.44445567
530.902161,57.61655167,54.511453,55.50716367,95.36372633
531.251282,57.59687967,54.596672,55.53179933,95.29526767
531.600342,57.58840567,54.63931567,55.58378067,95.255633
531.94928,57.58302433,54.747518,55.585901,95.210777
532.29834,57.490935,54.76646967,55.54073967,95.08254
532.647278,57.31296933,54.69955067,55.40036933,94.927971
532.996155,57.09655033,54.612442,55.30947133,94.82857767
533.345093,57.02159767,54.60092033,55.25566367,94.75328833
533.693909,56.95475533,54.660938,55.20986567,94.76741
534.042664,56.89553467,54.700619,55.20008333,94.83814733
534.391418,56.85305133,54.80713767,55.16915733,94.84065233
534.740051,56.87681333,54.875795,55.20772033,94.85467533
535.088806,56.86658967,54.97353967,55.25066367,94.84424333
535.437378,56.858049,55.083814,55.23187167,94.92458633
535.786011,56.82963967,55.19677733,55.23420067,94.93922433
536.134521,56.79165267,55.242082,55.233683,95.003596
536.483093,56.73581967,55.30214533,55.23030333,94.98862433
536.831543,56.66775267,55.32419333,55.26150633,94.97524
537.179932,56.667899,55.36734,55.25172133,94.96697233
537.52832,56.62591667,55.45188633,55.286051,94.98338567
537.876648,56.598591,55.537983,55.26716367,94.99217233
538.224976,56.59804433,55.64459733,55.291767,94.99128967
538.573242,56.57090133,55.82170767,55.30131033,95.02200833
538.921448,56.57855,55.91504033,55.296435,95.006785
539.269714,56.51975633,55.98329933,55.24410867,94.95769267
539.617798,56.49699633,56.029808,55.24870167,94.920489
539.965881,56.45259467,56.08333467,55.24530433,94.980868
540.313965,56.438409,56.14320367,55.25324267,95.003736
540.661987,56.374363,56.20881267,55.238112,95.00190733
541.01001,56.31264233,56.23882,55.226626,94.90860233
541.35791,56.336971,56.30663933,55.24014167,94.85002133
541.705872,56.32528167,56.31812167,55.296684,94.84107467
542.053711,56.31394067,56.33590967,55.25345367,94.83567033
542.401489,56.24121633,56.36548867,55.192186,94.799792
542.749268,56.239531,56.41145833,55.19173567,94.80373133
543.096985,56.20764667,56.40903067,55.176459,94.81128467
543.444702,56.202974,56.46360033,55.16415033,94.718633
543.792358,56.177045,56.512211,55.17534267,94.714704
544.140015,56.14552667,56.536499,55.21459733,94.721573
544.48761,56.05643467,56.566465,55.21154167,94.61826567
544.835144,56.049886,56.59398267,55.243351,94.59324633
545.182617,56.02416833,56.60282367,55.269637,94.553024
545.53009,55.964507,56.59478267,55.24070833,94.60995767
545.877502,55.92369833,56.55826967,55.25028367,94.64060733
546.224854,55.91327267,56.53055967,55.25277067,94.66168467
546.572205,55.90859967,56.53186533,55.28390733,94.70147967
546.919495,55.88794233,56.60015,55.27698933,94.69381233
547.266785,55.872804,56.651493,55.31637833,94.67723333
547.614014,55.84086733,56.67172767,55.30088667,94.68740333
547.961182,55.849149,56.71414067,55.311704,94.730667
548.30835,55.83034767,56.76809567,55.38625567,94.86072033
548.655396,55.79274233,56.846873,55.40375,94.804296
549.002441,55.76770667,56.93635567,55.35391367,94.80570967
549.349426,55.657415,57.09288667,55.38788467,94.839648
549.696411,55.64199067,57.179974,55.42988067,94.929891
550.043396,55.55409467,57.23462567,55.44028867,95.000618
550.390259,55.53354667,57.32562,55.486608,94.96457167
550.737122,55.53204233,57.38362133,55.52557,95.04150133
551.083923,55.519942,57.45178967,55.59785367,95.04698167
551.430664,55.53930933,57.52513667,55.56076433,94.950546
551.777344,55.59853233,57.622031,55.66508233,94.962542
552.124084,55.55874733,57.753849,55.62924567,94.92404933
552.470703,55.45768733,57.75061167,55.56040067,94.94657133
552.817322,55.44048067,57.84893067,55.579918,94.94968167
553.16394,55.39811067,57.91467533,55.63094967,94.98300167
553.510437,55.33218767,58.120158,55.669736,95.02236167
553.856873,55.27730567,58.274438,55.67627333,95.096199
554.203308,55.282196,58.31653067,55.65197633,95.20330033
554.549744,55.21316267,58.37681867,55.63596967,95.153638
554.896057,55.18282333,58.493479,55.607385,95.11125933
555.242371,55.11928167,58.579127,55.60282533,95.139562
555.588684,55.072769,58.639749,55.615907,95.13207
555.934875,54.966563,58.664107,55.63559967,95.25954167
556.281067,54.90978367,58.725732,55.68097433,95.25340267
556.627258,54.93358233,58.72774133,55.67322567,95.25866167
556.973328,54.96388633,58.79489533,55.69142433,95.31023133
557.319458,54.99697633,58.897695,55.70612567,95.252375
557.665405,54.93916933,58.9697,55.76830033,95.339025
558.011414,54.958112,59.054704,55.81369933,95.308146
558.357361,54.92943967,59.11139567,55.82084933,95.33742533
558.703247,54.87630733,59.24592567,55.86888,95.436948
559.049133,54.85654567,59.35556933,55.789856,95.48152667
559.39502,54.82815567,59.38477433,55.77748233,95.51984133
559.740784,54.85176733,59.55150467,55.826153,95.48141967
560.086487,54.83398567,59.671968,55.86531467,95.53623967
560.432129,54.85872533,59.721537,55.84679667,95.636213
560.777832,54.789351,59.72009267,55.83120867,95.60602833
561.123474,54.788485,59.79304267,55.84487767,95.502983
561.468994,54.70863733,59.882102,55.85852067,95.63426967
561.814575,54.77223333,59.95172233,55.921715,95.643377
562.160034,54.73591233,60.026834,55.909359,95.74663033
562.505493,54.82374967,60.05812467,55.88484333,95.68811567
562.850891,54.82635767,60.18404133,55.862091,95.81905633
563.196228,54.85918067,60.253296,55.811891,95.78767933
563.541626,54.861,60.373989,55.809828,95.76811467
563.886902,54.83298367,60.40433,55.87049733,95.813324
564.232178,54.819336,60.419378,55.90808867,95.77812433
564.577332,54.782144,60.442729,55.996764,95.777082
564.922485,54.77711467,60.486033,55.92289467,95.631635
565.267639,54.748946,60.51408633,55.912852,95.676534
565.612671,54.74474467,60.619175,55.990655,95.64614867
565.957703,54.73067333,60.61550133,55.99428933,95.65802233
566.302795,54.70917233,60.559906,56.07164633,95.69801567
566.647705,54.71441133,60.65960067,56.12803267,95.652331
566.992615,54.734431,60.774179,56.16673667,95.74962067
567.337463,54.66023367,60.78022733,56.16211733,95.74925467
567.682251,54.61602167,60.787819,56.21772667,95.76037867
568.0271,54.66033167,60.82267667,56.217981,95.74147
568.371826,54.63173933,60.79520933,56.32579533,95.92648333
568.716492,54.667988,60.80289067,56.32240567,95.77777633
569.061218,54.64454267,60.79461167,56.345285,95.720627
569.405823,54.66273633,60.79304633,56.42430267,95.67354067
569.750366,54.620955,60.85052367,56.47700867,95.62982433
570.09491,54.63837167,60.954291,56.442439,95.51381433
570.439392,54.64450933,61.015171,56.46037067,95.538523
570.783875,54.63801833,61.059709,56.52468967,95.70803067
571.128235,54.59090467,61.152429,56.560271,95.69843067
571.472595,54.548121,61.227651,56.48418067,95.70463267
571.817017,54.53924533,61.31195467,56.43742367,95.60478967
572.161255,54.56179833,61.39510733,56.44216633,95.633672
572.505554,54.51790633,61.466394,56.48739,95.62385833
572.84967,54.45491533,61.431914,56.405122,95.50965867
573.193848,54.41027567,61.512263,56.37653867,95.45359033
573.537964,54.37691633,61.61800767,56.36196267,95.403084
573.882019,54.31530933,61.62244433,56.307452,95.424576
574.226074,54.26823033,61.52548867,56.26483533,95.354973
574.570129,54.27370333,61.55115367,56.31697833,95.30995433
574.914063,54.25168,61.63967867,56.338918,95.21520733
575.257996,54.18960533,61.67517467,56.34680033,95.16510533
575.601807,54.23889033,61.75276467,56.322998,95.00858333
575.945618,54.21375633,61.807902,56.29349133,94.993215
576.289429,54.17030067,61.87845367,56.243244,94.954801
576.633118,54.15500367,61.93024033,56.21995033,94.91925567
576.976807,54.141397,62.00676,56.25758,94.98394267
577.320496,54.094742,61.89730933,56.29628367,95.068372
577.664124,54.13225067,61.91022367,56.33397267,94.972394
578.00769,54.10089633,61.88630667,56.29242433,94.91068767
578.351196,54.13964233,61.83028167,56.23594133,94.77530667
578.694702,54.14417633,61.877763,56.31878,94.699244
579.038147,54.15544633,61.84574,56.36182567,94.738047
579.381531,54.137896,61.79464067,56.38135167,94.676964
579.724854,54.12594233,61.746544,56.38024167,94.594981
580.068237,54.17359533,61.782833,56.33946467,94.671064
580.411499,54.17923133,61.75201033,56.38717767,94.56067667
580.754761,54.17689633,61.71597533,56.46948467,94.576889
581.0979,54.18781667,61.64842433,56.50478733,94.634107
581.44104,54.26805267,61.79216633,56.58999133,94.74365267
581.78418,54.264463,61.77597933,56.50671233,94.67542
582.127197,54.366006,61.79101933,56.436311,94.646543
582.470215,54.33605967,61.93618533,56.47370267,94.693105
582.813232,54.284396,61.94913733,56.450372,94.717659
583.156189,54.26786167,61.93638233,56.55422233,94.78357467
583.499084,54.281555,62.00389733,56.521202,94.93435667
583.841919,54.269048,62.03128167,56.542918,95.05142967
584.184753,54.24115767,62.03104033,56.48779033,94.97251633
584.527466,54.26431033,62.125337,56.50767033,94.83849367
584.870178,54.294997,62.142892,56.56858033,94.91503167
585.212891,54.35441067,62.23402533,56.58219167,94.78708367
585.555542,54.35520533,62.359936,56.633232,94.917468
585.898132,54.36472933,62.32577867,56.58297967,94.99302667
586.240662,54.34856933,62.33488067,56.53464767,94.89819867
586.583252,54.333754,62.41860967,56.585303,94.975652
586.925659,54.405487,62.52967567,56.55891533,95.02731833
587.268066,54.44161467,62.69137967,56.665376,95.126788
587.610474,54.45967867,62.84230167,56.74191033,95.25410967
587.95282,54.55251333,62.964779,56.642581,95.30999767
588.295166,54.574187,63.10309233,56.66235733,95.26056667
588.63739,54.59051733,63.144838,56.599368,95.17013033
588.979614,54.686901,63.18406167,56.617401,95.269122
589.321777,54.64071267,63.22792667,56.58182633,95.29393767
589.663879,54.77617133,63.06852367,56.58633567,95.384941
590.005981,54.822137,63.13439033,56.552438,95.29592133
590.348022,54.835663,63.18316267,56.56829567,95.25987233
590.690002,54.850746,63.19734433,56.65758367,95.244395
591.031982,54.982774,63.25407267,56.71851367,95.246778
591.373962,55.03917567,63.342388,56.66261567,95.30886833
591.71582,55.03531267,63.32272967,56.63559733,95.387993
592.057556,54.90844833,63.375655,56.67282367,95.36819967
592.399414,54.889267,63.32967633,56.658984,95.39665967
592.74115,54.941602,63.24272533,56.70363133,95.34547667
593.082825,55.01280867,63.364526,56.73711233,95.385577
593.4245,55.06430967,63.51823967,56.70656967,95.553973
593.766113,55.02608467,63.48616567,56.68687933,95.63896933
594.107666,54.99078,63.422132,56.70246867,95.715365
594.449219,54.94304633,63.35185633,56.67999933,95.71509767
594.79071,54.96821867,63.29542933,56.65509533,95.63490833
595.132141,54.91999933,63.29938133,56.75193033,95.60910533
595.473511,54.915596,63.35280367,56.72631833,95.60179633
595.81488,54.869175,63.29908633,56.76958333,95.65931933
596.15625,54.81608467,63.337434,56.78950367,95.59671
596.497498,54.797671,63.400557,56.80003967,95.58639267
596.838745,54.710735,63.467444,56.82654933,95.46776333
597.179932,54.68071133,63.451617,56.860672,95.55346667
597.521057,54.629382,63.51679867,56.836272,95.531278
597.862122,54.67567833,63.51539633,56.815398,95.457217
598.203125,54.63039533,63.572442,56.79313267,95.40352133
598.544189,54.57993433,63.58015467,56.86104567,95.490293
598.885193,54.60969033,63.61811067,56.89880233,95.43974067
599.226135,54.68550367,63.704244,56.938549,95.404996
599.567017,54.69281,63.774756,56.86499533,95.36821
599.907776,54.684049,63.91282933,56.843217,95.41746
600.248657,54.72817867,63.90956,56.887108,95.36011267
600.589355,54.697839,63.85131067,56.952934,95.38474033
600.930054,54.78147367,63.914856,56.947905,95.27191633
601.270752,54.82035967,64.02559167,56.91167433,95.207517
601.611389,54.894297,64.012202,56.95973333,95.20771267
601.951965,54.95055033,64.06092167,56.91080467,95.37660467
602.29248,55.01024133,63.97717433,56.83530033,95.264145
602.632996,55.034557,63.95355767,56.93755467,95.28415933
602.97345,55.01542633,63.99445467,56.93707033,95.26662733
603.313843,54.95661167,64.00268033,56.96421933,95.32927967
603.654175,55.07116733,63.99207433,57.03809467,95.30398833
603.994507,55.09921933,64.038541,57.01522433,95.35396067
604.334778,55.04155467,64.046258,57.02503833,95.31679533
604.675049,55.14200233,64.09671933,57.06100233,95.26146167
605.015259,55.096456,64.10175333,57.05963633,95.35965467
605.355347,55.04784267,64.06511933,57.01088367,95.438123
605.695435,55.10351167,63.972478,57.04294867,95.26046767
606.035461,55.11176167,63.91622667,57.024255,95.17735267
606.375488,55.10529467,63.838351,56.94820567,95.263809
606.715454,55.111345,63.728794,57.02209467,95.345975
607.05542,55.09207133,63.666649,56.96660633,95.24263267
607.395325,54.96985367,63.55794133,56.92219167,95.21594233
607.735168,55.030182,63.53210433,56.92622233,95.01710533
608.074951,55.02188867,63.450096,56.964133,95.05117033
608.414673,54.99221033,63.271384,57.004715,94.94833133
608.754395,54.96237833,63.232825,57.003606,94.92758433
609.094055,54.90071333,63.115789,57.05256,94.718745
609.433655,54.848428,63.17737467,57.04666167,94.73717233
609.773315,54.86393233,63.091988,57.025594,94.77103167
610.112854,54.82187933,63.060829,56.99626667,94.62925467
610.452332,54.897545,63.02510067,56.974064,94.55253833
610.791748,54.80342733,62.865978,56.901517,94.51993067
611.131165,54.823836,62.808464,56.91049167,94.46936567
611.47052,54.929343,62.72450133,56.91718133,94.337288
611.809753,54.86718233,62.60282133,56.87825367,94.36534867
612.149109,54.920288,62.57147467,56.89898167,94.27051333
612.488403,54.98901733,62.54325233,56.928299,94.143074
612.827515,54.930266,62.54798767,56.881616,94.141472
613.166626,54.96737033,62.55702467,56.93445367,94.26427967
613.505737,55.00653567,62.59621933,57.00463233,94.21810433
613.844849,55.003217,62.69271333,57.00292067,94.21301267
614.183838,55.09046667,62.71424067,57.03009133,94.279068
614.522766,55.16852333,62.80510867,57.08184067,94.309316
614.861694,55.131522,62.81686667,57.00285233,94.411527
615.200623,55.147607,62.900462,56.966385,94.37015533
615.539429,55.09991833,63.019464,56.952307,94.43478133
615.878174,55.18960333,63.09963967,56.790404,94.38328067
616.21698,55.21476633,63.23959233,56.789613,94.52023833
616.555664,55.19140633,63.261018,56.81280633,94.627309
616.894287,55.23166167,63.33754433,56.78259267,94.53309133
617.23291,55.28682833,63.34210567,56.76887767,94.64125567
617.571472,55.332952,63.35267767,56.74014267,94.626025
617.910034,55.41487767,63.516379,56.76567367,94.74264767
618.248535,55.37937667,63.619893,56.725909,94.838333
618.586975,55.351518,63.728264,56.68383767,94.89983867
618.925293,55.35276133,63.786129,56.72651267,94.90953333
619.263672,55.255638,63.87760167,56.71866633,94.80084233
619.60199,55.20821367,63.892705,56.64346067,94.77140033
619.940247,55.32569367,63.92697133,56.576266,94.84185533
620.278442,55.290769,64.013452,56.540094,94.97618067
620.616638,55.21709567,63.96053167,56.44250867,95.00597933
620.954773,55.23147833,64.02046967,56.44342033,94.83232633
621.292847,55.19722767,64.10951467,56.49152633,94.84200533
621.630859,55.232544,64.092541,56.498632,94.88556667
621.968872,55.23411267,64.04758833,56.536279,94.87241633
622.306763,55.28438567,64.06535333,56.54415,94.88670367
622.644653,55.35584633,64.09788533,56.54224267,94.99401867
622.982605,55.367471,64.07783767,56.66614533,95.10893267
623.320435,55.36243933,63.96602267,56.648154,95.06776167
623.658203,55.39667767,63.973249,56.65827433,94.97998567
623.995911,55.462532,63.95480467,56.65752633,95.064476
624.333618,55.52913667,64.000468,56.75352833,95.03560133
624.671204,55.463926,64.03925967,56.76488833,95.02424367
625.00885,55.33945467,64.04604367,56.74582667,94.95112367
625.346375,55.41701367,63.97694167,56.72079233,95.03243767
625.683899,55.46898233,64.01150267,56.68715133,95.14112367
626.021362,55.548546,63.99523533,56.626839,95.119418
626.358765,55.58691167,63.92784767,56.64846533,95.208387
626.696167,55.61224733,63.96996567,56.735808,95.188268
627.033447,55.54151667,63.96134167,56.81475967,95.16063467
627.370728,55.49538167,63.86618667,56.83042633,94.96573133
627.708008,55.548354,63.92762633,56.80129,94.81086967
628.045166,55.613064,63.93216967,56.87962467,94.88175233
628.382385,55.61342,63.89461533,56.85659667,94.83125567
628.719421,55.53597633,63.9588,56.828433,94.747111
629.056519,55.542276,64.04609167,56.893293,94.786214
629.393494,55.530093,64.037346,56.82296733,94.75354767
629.730469,55.51497767,64.22295767,56.84112,94.77431233
630.067383,55.384795,64.35619833,56.79813367,94.74314133
630.404297,55.446008,64.40573767,56.844779,94.67350733
630.74115,55.49637333,64.44062167,56.87660467,94.764577
631.077942,55.352497,64.37769433,56.86936933,94.72312667
631.414673,55.40035767,64.343829,56.83738733,94.77347567
631.751404,55.41888667,64.43307833,56.779139,94.85684967
632.088074,55.50280033,64.403735,56.930551,94.95608533
632.424622,55.46108633,64.49566167,57.040821,94.94179033
632.761169,55.440159,64.40628067,57.15734333,94.81561033
633.097717,55.33036033,64.42915233,57.18344367,94.73563367
633.434204,55.42545167,64.55129733,57.18493767,94.774966
633.770691,55.45079933,64.528155,57.12729767,94.82562733
634.107056,55.5109,64.59968167,57.08942033,94.669004
634.443359,55.61182933,64.72742067,57.12291333,94.68145733
634.779663,55.60674533,64.72062967,57.209858,94.74961867
635.115906,55.62488833,64.77202067,57.19542167,94.68940233
635.452087,55.55835067,64.78678533,57.188835,94.71831767
635.788269,55.60076167,64.79570767,57.24780533,94.73329667
636.12439,55.55765133,64.70194233,57.239511,94.71451067
636.46051,55.63054,64.76661067,57.360428,94.789856
636.796509,55.65181633,64.62704733,57.45848333,94.64318867
637.132507,55.69690333,64.53608433,57.48359067,94.60422033
637.468445,55.68523933,64.618441,57.39652767,94.56245167
637.804321,55.63890333,64.579586,57.35683433,94.42855067
638.140198,55.69278433,64.62078767,57.45011033,94.370201
638.475952,55.64224233,64.632305,57.36364733,94.35929867
638.811707,55.59507233,64.582424,57.40804167,94.355161
639.147461,55.599111,64.710785,57.249785,94.25136567
639.483154,55.630557,64.602764,57.23295467,94.29500867
639.818726,55.73349733,64.67011867,57.215786,94.36849233
640.154358,55.829398,64.68324433,57.35197833,94.40097033
640.489868,55.83420933,64.55967233,57.284083,94.39616667
640.825317,55.72035333,64.637318,57.400196,94.30014533
641.160767,55.71038167,64.54387933,57.40602733,94.516408
641.496155,55.61555967,64.54230867,57.46788267,94.53507967
641.831543,55.60099133,64.53744367,57.52431233,94.599673
642.16687,55.522911,64.37508167,57.473872,94.61020933
642.502136,55.59605767,64.40417233,57.48436733,94.53977967
642.837341,55.669309,64.38356767,57.37810767,94.50062267
643.172485,55.73374833,64.49166233,57.435735,94.48023467
643.507568,55.59437667,64.46215033,57.444074,94.50829333
643.842651,55.62312967,64.36600767,57.44265767,94.53412867
644.177673,55.60580167,64.398899,57.49982467,94.533628
644.512695,55.63817967,64.39246233,57.61817067,94.614586
644.847656,55.59959533,64.51699333,57.76342667,94.60675333
645.182556,55.739146,64.608158,57.68804933,94.45035067
645.517395,55.68449667,64.68152233,57.707972,94.35730733
645.852173,55.76162067,64.61625167,57.82110333,94.28683233
646.186951,55.78817,64.43569967,57.84802367,94.24617267
646.521667,55.76368067,64.50218333,57.73969167,94.018374
646.856323,55.576271,64.54014833,57.67495867,94.08811967
647.190979,55.547178,64.464329,57.54289333,94.21487667
647.525574,55.374447,64.48812233,57.57157767,94.12422933
647.860107,55.522021,64.35449333,57.40355167,94.10612733
648.19458,55.38841633,64.45930733,57.51274367,93.99544767
648.529053,55.388022,64.44607267,57.38006567,94.029348
648.863403,55.342209,64.498248,57.277171,93.95437367
649.197754,55.34899267,64.56193167,57.25456,94.0516
649.532043,55.34207767,64.52963133,57.242631,94.09278367
649.866333,55.224467,64.58770233,57.34174467,94.08455433
650.2005,55.21140167,64.50215533,57.26227733,94.110316
650.534729,55.196166,64.40830233,57.14722567,93.973114
650.868774,55.14771633,64.57010133,57.002009,93.90124267
651.202942,55.183187,64.50744867,57.06092967,93.87609367
651.536926,55.09741733,64.535296,56.909248,93.852028
651.87085,55.10174433,64.44683333,56.76604733,93.89851367
652.204834,54.96171933,64.45477033,56.79348633,94.05057767
652.538757,55.00357067,64.48894367,56.76969533,93.984609
652.87262,54.98564767,64.58102533,56.75368133,93.92668633
653.20636,54.94086367,64.63409667,56.74758633,93.94665033
653.540161,54.93522767,64.578729,56.74168267,93.84324133
