wl,NpBW1.WY,NpBW4.W,NpBW4.Y,NpBW7.WY,NpBW11.Y,NpBW12.W,NpBW13.W
411.813141,36.926836,43.82756567,11.77908267,30.50664033,16.25224067,53.79126867,79.33010867
412.174652,37.112012,43.91564067,11.74616567,30.770199,16.20443633,53.97793333,79.50953933
412.536163,37.218466,43.90064367,11.71094567,31.021654,16.158092,54.22833767,79.62070467
412.897644,37.38875567,43.95127733,11.68342667,31.190977,16.15855067,54.448897,79.71034733
413.259033,37.536604,43.97639467,11.65617833,31.43302067,16.141122,54.62981533,79.912168
413.620392,37.676593,44.045728,11.651293,31.69062033,16.105045,54.90840533,80.01044967
413.98172,37.83027533,44.0796,11.639819,31.88391767,16.097113,55.214508,80.200157
414.343048,37.97824267,44.10809967,11.62105967,32.13781033,16.028234,55.441836,80.124074
414.704315,38.07675233,44.12100367,11.63252533,32.32250033,16.00747467,55.689926,80.15574133
415.065582,38.243311,44.19050333,11.64436967,32.495105,16.025293,55.91870633,80.11802133
415.426788,38.359623,44.13762533,11.666153,32.677829,15.993417,56.24583333,80.087481
415.787994,38.469233,44.052616,11.61543833,32.90501767,15.93007867,56.51561967,79.99326867
416.149109,38.604803,44.01854967,11.61731867,33.12252667,15.85011033,56.72830333,79.98122933
416.510223,38.68128367,44.11398433,11.641233,33.39911667,15.81424667,57.010811,79.84708933
416.871307,38.74611033,43.98491167,11.58478433,33.66384033,15.737605,57.27534733,79.775688
417.23233,38.84111133,43.99593267,11.55383833,33.78249233,15.669714,57.56222667,79.79446667
417.593323,38.957896,44.00047033,11.52532,33.95051433,15.63309967,57.761247,79.704328
417.954315,39.03467833,43.97529467,11.43564167,34.08105567,15.60477833,57.943615,79.67375433
418.315247,39.09034767,43.89634567,11.42587467,34.21140767,15.52707033,58.212068,79.64505767
418.676178,39.18950633,43.89820867,11.409054,34.414101,15.51562267,58.36952833,79.56461067
419.037048,39.284527,43.89339167,11.417474,34.53949967,15.47520467,58.55293633,79.52278667
419.397858,39.41634,43.84779967,11.39408533,34.672296,15.42861533,58.65856467,79.533305
419.758636,39.50012067,43.79530367,11.38396267,34.798434,15.40754933,58.774292,79.42799367
420.119415,39.64911167,43.72465,11.353764,34.94903533,15.38864433,58.911952,79.470843
420.480103,39.80872233,43.62357467,11.31894567,35.12325633,15.339822,59.04537967,79.42176533
420.840851,39.82008633,43.59773367,11.321457,35.31594967,15.29924433,59.27573267,79.375191
421.201477,39.81810733,43.58356967,11.28658933,35.51889933,15.24273967,59.371637,79.294843
421.562134,39.79649467,43.52249433,11.26366833,35.66967667,15.17498067,59.470749,79.246208
421.922729,39.83471067,43.518726,11.22186933,35.79676167,15.132458,59.567674,79.33121767
422.283264,39.92647933,43.52350233,11.232302,35.90714,15.089529,59.69495,79.430481
422.643799,40.00742733,43.539351,11.16814333,36.03890467,14.99268667,59.86972433,79.52220167
423.004242,40.05858767,43.58207933,11.14142733,36.18046467,14.96034433,60.04247933,79.610489
423.364685,40.1609,43.62911967,11.13314667,36.330831,14.92213367,60.226227,79.74476633
423.725128,40.20599333,43.669567,11.10669533,36.45106,14.88747467,60.390751,79.87212367
424.08551,40.26747133,43.623605,11.07075867,36.56362433,14.85923367,60.53026567,80.13802833
424.445892,40.289748,43.68235033,11.05680367,36.70151533,14.84718,60.662622,80.24318667
424.806183,40.34435,43.649928,11.061763,36.88732,14.825514,60.812626,80.40861767
425.166473,40.39741267,43.62583,11.06635833,37.059757,14.78961933,61.03987,80.588618
425.526703,40.469696,43.62191533,11.06942133,37.27000167,14.720371,61.26652767,80.69748967
425.886902,40.55978767,43.63880933,11.075012,37.46914533,14.681748,61.39437367,80.98211433
426.24707,40.65047833,43.649297,11.06286267,37.62464533,14.62935833,61.58308667,81.18286633
426.607208,40.666515,43.66090267,11.005611,37.78863567,14.63161833,61.704161,81.45635733
426.967316,40.69752033,43.67714533,11.02247633,37.98856733,14.62366833,61.90888833,81.73471833
427.327393,40.70734533,43.718844,10.992451,38.11904533,14.59339267,62.140499,82.020523
427.687439,40.76603167,43.762268,11.01394967,38.34064233,14.56117133,62.35158033,82.30794267
428.047394,40.75225433,43.863524,11.02122133,38.50750133,14.55401867,62.46756967,82.64274333
428.407379,40.878989,43.90095,10.99331933,38.61078033,14.52325167,62.60134367,82.92204767
428.767303,41.040292,43.944669,10.976453,38.72903433,14.52714933,62.81385967,83.33619933
429.127167,41.19151833,43.96973033,10.93661633,38.88272467,14.546342,63.02870067,83.640467
429.487061,41.24978633,43.95636,10.95473033,39.01971167,14.521599,63.17669533,83.97664133
429.846863,41.34476967,43.916262,10.904237,39.17393367,14.50716267,63.31124,84.28123233
430.206665,41.38710533,43.898108,10.92423367,39.349271,14.50751767,63.48646433,84.586039
430.566437,41.47462467,43.89906967,10.89924567,39.54627367,14.46515467,63.54565567,84.79482767
430.926117,41.519881,43.908545,10.89850033,39.65517167,14.40818933,63.65091033,84.95321933
431.285828,41.56335433,43.84489933,10.85659933,39.774836,14.393257,63.77189133,85.14024633
431.645447,41.65816,43.759271,10.85042033,39.873647,14.38207833,63.83555467,85.24556467
432.005035,41.74417633,43.74972667,10.825842,39.937443,14.334848,63.92912433,85.402756
432.364655,41.81999333,43.714634,10.789545,40.04898967,14.32094367,64.06195067,85.587677
432.724182,41.90954833,43.67592,10.74043167,40.170415,14.26318933,64.071116,85.677699
433.08371,41.96781833,43.69456467,10.73759133,40.23223133,14.26856467,64.15273633,85.78382367
433.443207,42.00026067,43.682148,10.72610467,40.382641,14.266438,64.25382,85.83011867
433.802582,42.034846,43.69655867,10.71940833,40.51704567,14.232844,64.278464,85.90167733
434.162018,42.11654667,43.65141933,10.70235133,40.636458,14.14162133,64.371548,85.91606933
434.521362,42.15332267,43.67071267,10.63693367,40.73580533,14.10005067,64.39940233,85.86476633
434.880676,42.21065033,43.59295667,10.66295,40.84292133,14.08266433,64.381696,85.904592
435.23999,42.16959,43.60374833,10.644308,40.90025067,14.015943,64.37955733,85.79084
435.599243,42.18866733,43.52159267,10.65066433,40.99450167,13.966764,64.51083733,85.69640867
435.958496,42.20232133,43.43375767,10.636508,41.01877067,13.94221467,64.50320433,85.66365567
436.317657,42.186723,43.34631833,10.608822,41.06068967,13.896352,64.508125,85.62197833
436.676819,42.174562,43.29660033,10.578159,41.19762067,13.857851,64.532041,85.509636
437.03595,42.218099,43.32463833,10.53784667,41.234633,13.86009133,64.645462,85.354029
437.39502,42.195793,43.35608067,10.488746,41.362352,13.81103133,64.752739,85.16301733
437.754059,42.21439733,43.295728,10.46057733,41.43437467,13.758803,64.76979433,85.001999
438.113068,42.212161,43.269887,10.46462967,41.43788633,13.771989,64.88906233,84.906919
438.472046,42.17785267,43.22056433,10.44489667,41.52635333,13.79163667,64.94036233,84.875557
438.830994,42.23629367,43.20733267,10.464111,41.62499633,13.746599,64.944651,84.76142133
439.189911,42.277589,43.27876267,10.44828833,41.74606433,13.71600567,64.93501067,84.76474767
439.548798,42.32827533,43.26959733,10.407724,41.85635,13.71417,64.91062033,84.767474
439.907593,42.327544,43.25835933,10.40190233,41.968674,13.67073667,64.988889,84.71936267
440.266388,42.34047967,43.31693133,10.39215133,42.05355067,13.628521,65.08995433,84.72905733
440.625122,42.360114,43.344224,10.37451033,42.10898567,13.60670567,65.11775733,84.711169
440.983856,42.364095,43.36798867,10.37843233,42.15576533,13.593521,65.174787,84.703878
441.342621,42.35997,43.35698467,10.36532567,42.16472233,13.56314567,65.204263,84.651174
441.701263,42.34968833,43.34911867,10.37295433,42.19848633,13.581949,65.28508233,84.56092067
442.059875,42.34790167,43.381799,10.356023,42.224752,13.57243833,65.37234233,84.602399
442.418457,42.378493,43.39413833,10.31417533,42.311161,13.56156533,65.44981233,84.55780533
442.777008,42.42121633,43.35992533,10.267054,42.34792833,13.56241233,65.47017433,84.60537467
443.135498,42.48715967,43.37912967,10.260316,42.37130867,13.547611,65.50291667,84.513466
443.493958,42.521398,43.42298767,10.25693,42.45683933,13.51365367,65.55227033,84.34008767
443.852448,42.606059,43.47273133,10.270091,42.538499,13.52360733,65.655393,84.23424767
444.210876,42.66985567,43.47835433,10.26693033,42.60075533,13.47091967,65.63493467,84.24023967
444.569214,42.683815,43.44952633,10.26144567,42.71211633,13.478655,65.650927,84.14131933
444.927551,42.69090033,43.41053033,10.284402,42.76932,13.48794,65.73867033,84.25398233
445.285858,42.733036,43.47183067,10.28246767,42.847243,13.52264433,65.863745,84.31735733
445.644104,42.74812467,43.51191567,10.25578867,42.95900867,13.51006,65.82673,84.36089067
446.002319,42.805898,43.45674667,10.23315633,43.00539267,13.500168,65.847534,84.40171333
446.360504,42.848666,43.49676633,10.209349,42.98480367,13.507477,65.962738,84.46710467
446.718719,42.83695733,43.45934433,10.18069733,43.062936,13.49324533,66.08799367,84.46499367
447.076843,42.84421567,43.43031567,10.225162,43.103167,13.472179,66.196746,84.43650567
447.434906,42.90966933,43.41469567,10.20802133,43.12707533,13.49114267,66.163049,84.48177333
447.792938,42.935612,43.374139,10.23105833,43.19133133,13.508642,66.166757,84.50935367
448.15094,42.927231,43.31023533,10.239482,43.297801,13.49367433,66.15421567,84.525299
448.508911,42.98134867,43.29373667,10.19069367,43.32995867,13.49578867,66.10706733,84.47272233
448.866852,42.96147667,43.27702967,10.22286,43.41804,13.514501,66.20399367,84.46065267
449.224731,42.99981833,43.29911433,10.23085267,43.49395367,13.52834233,66.212724,84.55394733
449.582672,43.00469733,43.28358433,10.25775967,43.58695467,13.548832,66.21168,84.45562967
449.940491,42.99041633,43.256355,10.29485733,43.69627633,13.51610833,66.20815033,84.48231533
450.298279,43.035765,43.260737,10.32469033,43.73498833,13.54009867,66.277429,84.492467
450.656067,43.01119233,43.27025467,10.29792867,43.87482433,13.55572367,66.31384167,84.621236
451.013733,43.03598167,43.288658,10.308007,44.037562,13.608368,66.483869,84.96760067
451.371429,42.993866,43.23477933,10.30549433,44.13107067,13.62324133,66.514042,85.10066733
451.729095,42.995045,43.30882033,10.345489,44.14966967,13.68658233,66.66766233,85.191106
452.0867,43.01897067,43.323746,10.36185633,44.22099967,13.709068,66.69876767,85.48660033
452.444336,43.10564667,43.416729,10.377174,44.25036867,13.714007,66.68331767,85.541339
452.80188,43.118918,43.42410033,10.40001733,44.35255433,13.694142,66.66563267,85.561424
453.159363,43.177128,43.377289,10.395058,44.40846867,13.69774633,66.797994,85.74922967
453.516815,43.170363,43.47148633,10.44190267,44.491648,13.717905,66.91657767,85.79222333
453.874237,43.12739567,43.45283,10.50711567,44.65632633,13.757922,66.937519,85.950653
454.231628,43.15600733,43.56754033,10.566911,44.67236433,13.812834,66.97540533,85.972389
454.588989,43.24803167,43.57922633,10.53506933,44.74238733,13.830704,67.01618567,86.02274567
454.94632,43.23792633,43.67750433,10.57501233,44.77949633,13.854899,67.03105167,85.76134233
455.30365,43.258124,43.735869,10.58863,44.76804467,13.899259,67.015573,85.64118233
455.660919,43.323958,43.710953,10.65260767,44.78355267,13.938937,67.07857,85.50871267
456.018127,43.31002933,43.65986633,10.69971133,44.84999733,13.96119667,67.24072667,85.26393867
456.375305,43.46522133,43.690993,10.685542,44.917029,13.99931933,67.232052,85.075348
456.732422,43.58501067,43.63991167,10.674957,44.96385967,14.01679667,67.37317767,84.77660867
457.089539,43.63281,43.630216,10.66604633,44.97767267,14.04498667,67.476471,84.570287
457.446594,43.66792833,43.71599067,10.64728733,44.965636,14.096138,67.50344333,84.45687367
457.80365,43.670652,43.72927233,10.683234,45.04768133,14.10786967,67.59490467,84.35913067
458.160706,43.691143,43.71492667,10.72302867,45.01987333,14.13379967,67.693863,84.34225733
458.517639,43.74066167,43.690449,10.779159,45.03075933,14.13509167,67.66577167,84.20994567
458.874542,43.79694,43.71100233,10.80143933,45.096475,14.15787567,67.722295,84.12940467
459.231445,43.82950833,43.71550133,10.793718,45.18022533,14.15922467,67.77499633,84.16381833
459.588287,43.884988,43.73571667,10.81161433,45.19511667,14.13523433,67.84776833,84.08546433
459.945099,43.89993167,43.70638533,10.821295,45.283713,14.17189933,67.94188667,84.13718667
460.30188,43.945179,43.75083033,10.81961267,45.28579833,14.23088567,67.981547,84.15183767
460.6586,43.96981933,43.79765567,10.84794,45.39021567,14.26088,67.96098367,83.99477133
461.015381,44.063169,43.79891967,10.866703,45.42019533,14.26076433,67.92707567,83.934008
461.37204,44.10196933,43.85871767,10.85124133,45.47266633,14.300456,67.99865467,83.81274933
461.728668,44.13207633,43.81929367,10.85419333,45.510592,14.312218,68.011899,83.69327033
462.085266,44.16362133,43.90416433,10.941599,45.54378667,14.35625433,68.06601467,83.70455667
462.441803,44.19510533,43.84854767,10.99086933,45.62197733,14.36850733,68.11519367,83.81559467
462.798309,44.254458,43.854819,11.01948233,45.67802967,14.38247633,68.231298,83.802414
463.154816,44.28941067,43.91636133,11.00674567,45.71250033,14.42063833,68.287908,83.952657
463.511261,44.36086633,44.05773533,11.049749,45.76562233,14.49035133,68.29111467,84.223292
463.867706,44.39133333,44.06374467,11.092013,45.82516367,14.52115933,68.374265,84.46338667
464.224091,44.34627267,44.11038333,11.173501,45.98497,14.575066,68.34254967,84.74406167
464.580444,44.41449733,44.17169567,11.22749867,46.117518,14.60744967,68.399427,85.01421367
464.936737,44.49742,44.192458,11.30888667,46.18502667,14.66358933,68.52130633,85.222631
465.292999,44.59507767,44.248052,11.34891467,46.245052,14.711262,68.60903933,85.37243633
465.6492,44.72565167,44.31181867,11.405226,46.40256367,14.75206533,68.720683,85.497513
466.005402,44.797367,44.35936867,11.414987,46.46692633,14.803282,68.87055467,85.56632733
466.361542,44.82945267,44.46753067,11.45511367,46.47471267,14.84597967,69.03263833,85.761523
466.717712,44.93052833,44.469368,11.50776967,46.45270033,14.89738133,69.13867967,85.791107
467.073792,44.934804,44.53673933,11.52691933,46.56805433,14.983351,69.270541,85.816368
467.42984,44.960654,44.58411367,11.58312033,46.72404867,15.01771067,69.34241467,85.78379567
467.785828,44.97237,44.54019167,11.63696867,46.809128,15.06349233,69.417562,85.723485
468.141815,45.015008,44.66271733,11.691472,46.83403133,15.10473967,69.58825933,85.77129867
468.497742,44.98289733,44.753756,11.72647033,46.88139333,15.210039,69.64615133,85.824984
468.853638,45.042642,44.817974,11.77638467,46.92854967,15.24700733,69.72735867,85.81443533
469.209503,45.16020333,44.80455767,11.87252133,47.008433,15.31117533,69.79938267,85.81607567
469.565369,45.18040567,44.77768833,11.878807,47.075314,15.38016367,69.91591633,85.82031
469.921143,45.261242,44.81622533,11.91154233,47.10883333,15.469925,70.01732133,85.867986
470.276886,45.32116067,44.848404,11.999804,47.22846733,15.57027867,70.20180767,85.994362
470.632599,45.42418433,44.88919067,12.06631733,47.323007,15.69062667,70.37305433,85.99158733
470.988281,45.52178333,44.845651,12.10507833,47.39877567,15.76659667,70.52446233,85.95279733
471.343933,45.58573133,44.87144333,12.17381433,47.46847633,15.859757,70.65988167,85.911316
471.699493,45.67168933,44.916813,12.223321,47.51926033,15.93890567,70.75718933,85.89661933
472.055054,45.76745733,44.91496033,12.290061,47.562487,16.027555,70.93144733,85.86700967
472.410675,45.882876,44.92127233,12.334412,47.68605667,16.11614433,71.12858067,85.79965733
472.766144,45.89289967,44.97604767,12.39282667,47.70345033,16.18752867,71.16180667,85.66852833
473.121582,45.915156,45.04468567,12.43277833,47.74913933,16.26850067,71.24096167,85.54539233
473.47702,45.943686,45.10725267,12.49495533,47.83224767,16.34342867,71.315712,85.34428167
473.832397,46.02373233,45.11922867,12.59074833,47.974646,16.40695867,71.352305,85.12434667
474.187714,46.064074,45.16142167,12.65673333,48.11807867,16.48846367,71.44439433,85.048622
474.54303,46.14884333,45.218451,12.741673,48.192089,16.56447267,71.499148,84.90203067
474.898315,46.23194667,45.24359033,12.77651,48.23350567,16.64729567,71.589638,84.80405433
475.253571,46.35417067,45.26504033,12.86848233,48.30261633,16.73479367,71.67863967,84.70293933
475.608765,46.464886,45.28963867,12.948697,48.39353033,16.84202233,71.77446,84.580696
475.963928,46.565862,45.27570467,13.04337667,48.47406267,16.89881633,71.92173267,84.548047
476.319,46.66232033,45.26504533,13.10544267,48.535773,16.97796667,71.936986,84.54791
476.674103,46.67347833,45.311807,13.15040567,48.615092,17.07070933,72.02091233,84.59732067
477.029144,46.76388533,45.37151967,13.241085,48.691578,17.13740867,72.092865,84.48862967
477.384125,46.82600433,45.46763633,13.326877,48.86219167,17.225855,72.13077533,84.358658
477.739166,46.89271533,45.52113233,13.370468,48.96698133,17.315115,72.151662,84.188123
478.094086,46.94979867,45.566073,13.444178,49.04340233,17.37167733,72.179146,83.946368
478.448975,46.97176867,45.62056467,13.529741,49.161354,17.45566367,72.30010467,83.64730833
478.803833,47.06952533,45.69789267,13.568208,49.224533,17.55260333,72.40566267,83.337517
479.158661,47.13112533,45.741779,13.65737933,49.286742,17.66387367,72.59873467,82.86500833
479.513458,47.25273767,45.785276,13.724166,49.39463433,17.72706733,72.61232767,82.377205
479.868164,47.35603733,45.86152133,13.82278267,49.54366433,17.85868467,72.726677,81.691465
480.22287,47.726972,46.06979767,13.99307867,49.904541,18.080085,73.25582367,81.16450767
480.577606,48.261312,46.363837,14.210714,50.37505333,18.33904667,73.955808,80.946589
480.932251,48.58848433,46.59019967,14.36999433,50.78758,18.57700933,74.482058,80.762324
481.286835,48.65772867,46.72033333,14.47548133,50.98507833,18.730425,74.73721833,80.432612
481.641388,48.681647,46.78253667,14.57611267,51.12190767,18.840742,74.83634933,80.09841167
481.995911,48.690245,46.81944133,14.67443333,51.25080233,18.94627133,74.98107133,79.93691
482.350403,48.64515667,46.843117,14.76904833,51.29915867,19.027745,75.10589867,79.804911
482.704834,48.632624,46.86296833,14.856049,51.35301467,19.11726133,75.26006833,79.727979
483.059204,48.62959667,46.85634233,14.92420633,51.434157,19.199793,75.365199,79.54678067
483.413666,48.66355767,46.88367333,14.98906733,51.493154,19.28768833,75.46466567,79.30637633
483.767975,48.73592767,46.926168,15.06747467,51.58383033,19.38310967,75.59748867,79.05136367
484.122284,48.79825967,46.97562033,15.14161033,51.676478,19.46576567,75.72251667,78.83188367
484.476532,48.870575,47.01557433,15.22640567,51.79190433,19.583153,75.84322867,78.61590833
484.83075,48.91413733,47.060431,15.29431967,51.87497567,19.679906,75.972387,78.47892533
485.184937,48.93356067,47.07915733,15.38527,51.929283,19.788158,76.083888,78.30914067
485.539063,48.95103567,47.13341167,15.48005333,52.01106233,19.88354567,76.149676,78.26465867
485.893158,48.991197,47.177569,15.56853,52.06501533,19.96555867,76.27330267,78.24082433
486.247284,48.99211767,47.20942433,15.656724,52.158207,20.05821533,76.38062,78.224841
486.601318,49.04475533,47.252932,15.74365533,52.25301233,20.15530633,76.49456267,78.27622233
486.955322,49.083608,47.31944533,15.86629,52.35675433,20.28455867,76.66292067,78.329465
487.309265,49.142962,47.393866,15.98085967,52.47518067,20.40908067,76.792272,78.38180033
487.663177,49.11114,47.381785,16.06653633,52.52910633,20.53994733,76.75554667,78.45295467
488.017059,48.94521733,47.33092633,16.136933,52.44797267,20.62864833,76.55813333,78.286751
488.370911,48.86426067,47.287,16.24942933,52.38579533,20.71702733,76.40081033,78.12021367
488.724701,48.93385867,47.28496167,16.386073,52.41372433,20.84600767,76.422025,78.04845167
489.078522,49.00156667,47.312079,16.50580833,52.48989733,20.99632067,76.549291,78.09636167
489.432251,49.09459833,47.35979433,16.62962767,52.549703,21.11902933,76.63281467,78.06811533
489.785919,49.197447,47.417713,16.73119967,52.625478,21.26689267,76.70949567,78.05752833
490.139587,49.26804767,47.45258333,16.83277367,52.74431333,21.39084233,76.797732,78.02458433
490.493195,49.33780567,47.52242667,16.951066,52.8408,21.502034,76.87973,78.12961333
490.846771,49.406301,47.57606133,17.058625,52.97586833,21.623766,77.015404,78.22391767
491.200287,49.41373067,47.61221567,17.17940933,53.097753,21.767352,77.108635,78.37183633
491.553802,49.49264633,47.64670833,17.310135,53.224983,21.91872733,77.227414,78.52450567
491.907318,49.501493,47.70060867,17.436552,53.30303967,22.04784767,77.26707167,78.74947833
492.260742,49.58494467,47.71875,17.576899,53.344078,22.188484,77.39653,78.87455
492.614105,49.694467,47.785183,17.68070667,53.46019467,22.295355,77.459971,78.996338
492.967468,49.78741067,47.81167967,17.79278067,53.616122,22.43453467,77.609459,79.05148333
493.32077,49.899282,47.85665633,17.917462,53.750923,22.567847,77.675168,79.06915
493.674042,50.010063,47.91350033,18.06367433,53.85253267,22.689975,77.80737833,79.09967833
494.027283,50.109464,47.96765633,18.19666167,53.93945067,22.83832067,77.931521,79.085711
494.380463,50.197511,48.048796,18.33701533,54.04976133,22.995182,78.03136167,79.13898733
494.733673,50.277476,48.09261433,18.48267367,54.173682,23.17352433,78.17759433,79.26759867
495.086792,50.32435867,48.15754967,18.65976033,54.30979033,23.32179533,78.314143,79.30431333
495.43988,50.35251,48.18797967,18.85667067,54.43239967,23.476272,78.472575,79.50137067
495.792938,50.375631,48.24733867,19.00829267,54.56276567,23.65031767,78.67871633,79.788292
496.145935,50.399826,48.30381767,19.17803067,54.70005433,23.84062067,78.79925533,80.07335433
496.498871,50.488608,48.37820567,19.35397667,54.781869,24.00164167,78.903791,80.204834
496.851837,50.56884867,48.39745467,19.50023833,54.89052467,24.19678433,79.04897067,80.32799
497.204681,50.68935033,48.453204,19.69795733,55.02119433,24.34220367,79.20095033,80.36872333
497.557587,50.813647,48.58081833,19.85957833,55.13461833,24.48403133,79.37014,80.43548833
497.910431,50.92461,48.621291,20.01397367,55.24754067,24.67182333,79.44676467,80.37533833
498.263184,51.03246433,48.70137533,20.225179,55.340856,24.87253067,79.47837567,80.34448233
498.615936,51.16740433,48.82103733,20.41800367,55.380969,25.03271467,79.55414067,80.312167
498.968628,51.15052133,48.89541367,20.60577667,55.41451267,25.18972767,79.682523,80.21086633
499.321289,51.23961533,48.899952,20.72153667,55.464953,25.34628567,79.834877,80.07827
499.67392,51.294843,48.98915633,20.862156,55.64984233,25.554093,79.99445067,80.025991
500.026489,51.33600867,49.034402,21.07335967,55.784861,25.74788967,80.153028,80.04953267
500.379089,51.46788267,49.09443033,21.27370367,55.877954,25.93451867,80.31416567,80.01313267
500.731598,51.56440367,49.19003933,21.499997,56.00692867,26.168838,80.423452,79.98565167
501.084076,51.61571233,49.282304,21.671313,56.109866,26.384197,80.542887,79.999771
501.436493,51.69036867,49.39192333,21.86937833,56.255024,26.56028067,80.61043033,80.017456
501.788879,51.77739567,49.43427533,22.052535,56.321916,26.77484833,80.83520767,79.92842867
502.141205,51.84279633,49.479163,22.26076067,56.35926933,26.96285267,80.98530833,79.98377467
502.49353,51.93753567,49.55218233,22.45661867,56.45422467,27.20301467,81.219729,80.03851333
502.845795,52.023534,49.61253267,22.643295,56.63982633,27.471539,81.370102,79.981476
503.19812,52.115504,49.68288033,22.845377,56.73998367,27.701018,81.50513467,79.85726433
503.550293,52.26352167,49.761874,23.058737,56.84745433,27.90519633,81.614975,79.907496
503.902466,52.32381067,49.871618,23.27486167,56.99106333,28.12154933,81.781441,79.82367433
504.254578,52.37397267,49.9784,23.465714,57.10486967,28.29530133,81.88033333,79.75372833
504.606659,52.46042133,50.07105667,23.62608833,57.23868933,28.56423767,82.10224167,79.63240833
504.95871,52.51070267,50.16546633,23.811519,57.36130533,28.84147433,82.12100467,79.496142
505.310699,52.578626,50.21608367,24.01126867,57.42510333,29.03359767,82.245603,79.36933133
505.66275,52.64000433,50.290581,24.15989967,57.469138,29.201912,82.481242,79.31313067
506.014679,52.67147067,50.321743,24.31806167,57.59026367,29.36810767,82.67205567,79.179006
506.366547,52.81335567,50.40529633,24.51462367,57.68342967,29.607985,82.73698967,79.138977
506.718384,52.92158633,50.554405,24.75750733,57.84189367,29.88626333,82.84682467,79.013654
507.070221,53.04197933,50.605002,24.97450533,57.93999467,30.07788167,82.89058433,78.85788467
507.421997,53.158975,50.739568,25.20311767,58.00655733,30.30663933,82.98501067,78.74710833
507.773712,53.19179533,50.806338,25.36947633,58.09365733,30.51080567,83.10695133,78.61583433
508.125397,53.27949167,50.82085033,25.55917667,58.19007767,30.70565167,83.201599,78.59614033
508.477112,53.44051967,50.84931467,25.79888833,58.360963,30.953937,83.25689933,78.49820433
508.828735,53.49597133,50.91740267,26.00051367,58.51138967,31.20852933,83.44442267,78.37187467
509.180328,53.54917267,50.95831667,26.183198,58.61686333,31.43284233,83.40739433,78.23985033
509.53186,53.64611567,51.02365633,26.41369867,58.802578,31.64587567,83.523201,78.04706867
509.883362,53.710439,51.02658233,26.63448467,58.888531,31.794393,83.628016,77.90540333
510.234833,53.791009,51.131354,26.82300733,58.91715733,31.96308433,83.78937033,77.83829533
510.586273,53.88763167,51.163806,27.008727,59.02480567,32.16370467,83.83500133,77.79778
510.937622,53.90142733,51.23683167,27.18781667,59.15600233,32.38684833,84.047193,77.56720233
511.289032,53.986473,51.24978133,27.412993,59.25271233,32.597327,84.05773433,77.524429
511.64035,54.13058333,51.24842567,27.61758433,59.395387,32.832372,84.18507367,77.378375
511.991608,54.211543,51.26437633,27.87734167,59.53093967,33.01477933,84.16274767,77.38337933
512.342834,54.28483967,51.334474,28.09246333,59.622593,33.18323133,84.26361067,77.36610167
512.69397,54.38701767,51.36589433,28.343745,59.711539,33.40223933,84.41768933,77.367139
513.045166,54.451294,51.419576,28.598625,59.85795967,33.635521,84.38512167,77.226954
513.396301,54.542431,51.48943967,28.82916567,59.97065467,33.87800833,84.46324667,77.16829467
513.747314,54.61444967,51.58055,29.028127,60.039968,34.11678167,84.54312133,77.07471467
514.09845,54.696346,51.59492633,29.25116,60.164977,34.29770433,84.701767,77.04884367
514.449463,54.758293,51.696349,29.49929233,60.284808,34.49916333,84.72648867,77.06163767
514.800415,54.849032,51.75884767,29.72272433,60.40369533,34.78065,84.76910667,76.989039
515.151367,54.930323,51.88597333,29.97074667,60.49201733,35.022185,84.76689667,76.91651167
515.502197,54.96672567,52.005563,30.19119067,60.61933767,35.27209733,84.884898,76.80182367
515.853027,54.99624333,52.08674733,30.435846,60.71831133,35.515064,84.96052033,76.64207433
516.203796,55.03256567,52.14021033,30.70276433,60.89438233,35.74378333,85.042684,76.57080333
516.554565,55.066306,52.211858,30.96097733,61.102801,35.996132,85.15428667,76.56043767
516.905396,55.06602,52.30386233,31.16696533,61.13470733,36.21947467,85.22663133,76.51704167
517.256042,55.08307533,52.409958,31.37493733,61.210555,36.464246,85.20066333,76.432518
517.606689,55.11704233,52.445234,31.612142,61.34194333,36.69724633,85.25429767,76.452792
517.957336,55.14029667,52.44799933,31.85474867,61.47925933,36.91856667,85.357338,76.415573
518.307861,55.20464033,52.52136333,32.066895,61.59823367,37.13563767,85.36736533,76.48679867
518.658386,55.24085633,52.605301,32.229249,61.74084867,37.36115,85.519653,76.459933
519.00885,55.21302433,52.711866,32.49584467,61.81484967,37.60046767,85.57026667,76.51813233
519.359314,55.17936067,52.84317633,32.65438333,61.91011567,37.83438367,85.618772,76.46922067
519.709778,55.22842533,52.87847533,32.857651,62.05852,38.05470767,85.70780433,76.38960533
520.060181,55.20021033,53.005623,33.01977367,62.10220733,38.30567433,85.742007,76.38683033
520.410461,55.238449,53.05223,33.20677933,62.185674,38.547863,85.888054,76.45509067
520.760803,55.24273833,53.07790867,33.426466,62.314734,38.77573267,85.937172,76.41278067
521.111023,55.282635,53.076308,33.64345933,62.464906,39.011295,86.02898667,76.35142033
521.461182,55.266786,53.10755433,33.89416867,62.51573567,39.28382067,86.09552767,76.24578867
521.81134,55.28358567,53.13925933,34.117197,62.558637,39.52748867,86.205986,76.121597
522.161499,55.31757467,53.212003,34.34859767,62.63122933,39.760184,86.29944867,76.00444567
522.511658,55.389857,53.24573133,34.62327067,62.70572,40.05945467,86.450437,75.91643267
