wl,PgBW8.W,PgBW10.W
603.313843,48.34078333,44.10727967
603.654175,48.26991167,44.08104067
603.994507,48.306418,44.134478
604.334778,48.29215767,44.11294933
604.675049,48.26359933,44.035318
605.015259,48.23637233,44.05076867
605.355347,48.246296,44.03896833
605.695435,48.12053167,44.028394
606.035461,48.02247633,44.03823067
606.375488,47.99589667,43.97263333
606.715454,47.966915,44.016345
607.05542,47.912266,44.02491767
607.395325,47.92796067,44.05801567
607.735168,47.839881,44.013991
608.074951,47.74418367,44.025383
608.414673,47.64795133,43.96839
608.754395,47.58380267,43.99131767
609.094055,47.62359733,44.028777
609.433655,47.57641333,44.03166967
609.773315,47.56335333,44.023024
610.112854,47.52587267,44.13057333
610.452332,47.526943,44.13689833
610.791748,47.518916,44.17344267
611.131165,47.537318,44.170167
611.47052,47.50071967,44.191612
611.809753,47.42540233,44.24466967
612.149109,47.41994967,44.24945833
612.488403,47.35266367,44.259697
612.827515,47.354842,44.28144067
613.166626,47.364016,44.24520733
613.505737,47.317781,44.24547933
613.844849,47.32056067,44.31144433
614.183838,47.31713233,44.36963767
614.522766,47.336642,44.346344
614.861694,47.40998733,44.32459767
615.200623,47.52800867,44.471096
615.539429,47.616815,44.524984
615.878174,47.63535067,44.57331467
616.21698,47.613224,44.56861867
616.555664,47.69677733,44.54267733
616.894287,47.63934067,44.549614
617.23291,47.64367567,44.56465533
617.571472,47.66404633,44.56692
617.910034,47.735812,44.583683
618.248535,47.704352,44.64609267
618.586975,47.6894,44.569233
618.925293,47.67615733,44.511687
619.263672,47.710036,44.521099
619.60199,47.70227467,44.50082667
619.940247,47.745116,44.498746
620.278442,47.799534,44.53608567
620.616638,47.84323767,44.577072
620.954773,47.83507167,44.508901
621.292847,47.744981,44.40804033
621.630859,47.6231,44.40446833
621.968872,47.58941933,44.48166667
622.306763,47.54647567,44.434687
622.644653,47.50847633,44.40545133
622.982605,47.51521167,44.34630333
623.320435,47.602581,44.347238
623.658203,47.57953267,44.365256
623.995911,47.62753933,44.37326333
624.333618,47.67410133,44.33978533
624.671204,47.70356233,44.33969133
625.00885,47.646403,44.29639533
625.346375,47.66161733,44.29661067
625.683899,47.65798233,44.303407
626.021362,47.64758433,44.36245333
626.358765,47.653694,44.374733
626.696167,47.72596633,44.31308767
627.033447,47.76792533,44.29849733
627.370728,47.775322,44.283105
627.708008,47.762109,44.24868667
628.045166,47.71554033,44.17912533
628.382385,47.781414,44.182958
628.719421,47.87318667,44.13511267
629.056519,47.87400667,44.04232667
629.393494,47.82553467,44.01649967
629.730469,47.870136,44.01020433
630.067383,47.90944267,44.035114
630.404297,47.88049167,44.00975667
630.74115,47.948045,44.03523
631.077942,47.90013467,43.968371
631.414673,47.864943,43.967963
631.751404,47.829946,44.01488733
632.088074,47.82522833,43.99461233
632.424622,47.849458,43.95626333
632.761169,47.834951,43.95389667
633.097717,47.90638333,43.91791767
633.434204,47.97823333,43.90300733
633.770691,47.92235833,43.97306533
634.107056,47.91550167,43.88393
634.443359,47.87944133,43.89430233
634.779663,47.93227767,43.92777133
635.115906,48.00141367,43.991623
635.452087,47.99011767,44.007244
635.788269,48.03818667,44.03556333
636.12439,48.09073,44.05211633
636.46051,48.182349,44.08947533
636.796509,48.201073,44.11238733
637.132507,48.165606,44.02089033
637.468445,48.17169433,43.986402
637.804321,48.113243,43.97659167
638.140198,48.13506933,44.03495167
638.475952,48.17934033,43.99709433
638.811707,48.149719,43.95748267
639.147461,48.27307633,43.99365267
639.483154,48.22059267,43.99678033
639.818726,48.26171233,44.11617133
640.154358,48.300691,44.06686267
640.489868,48.28862533,44.05851633
640.825317,48.274835,44.00320033
641.160767,48.285984,44.10656233
641.496155,48.365079,44.136631
641.831543,48.32962533,44.058736
642.16687,48.40564967,43.98479833
642.502136,48.46717067,43.975787
642.837341,48.321101,43.99758767
643.172485,48.30680433,44.11484533
643.507568,48.29860167,44.10262667
643.842651,48.269277,44.11659233
644.177673,48.29448167,44.19143567
644.512695,48.22419,44.23147433
644.847656,48.207063,44.240026
645.182556,48.196747,44.27222067
645.517395,48.132735,44.260254
645.852173,48.32257867,44.26434833
646.186951,48.29829167,44.23956033
646.521667,48.40205033,44.23650633
646.856323,48.40185767,44.10107433
647.190979,48.43683867,44.21590667
647.525574,48.369142,44.182841
647.860107,48.435768,44.17616
648.19458,48.43530133,44.19515733
648.529053,48.47421633,44.168121
648.863403,48.493638,44.29097
649.197754,48.34986,44.386583
649.532043,48.28562933,44.40216833
649.866333,48.32842633,44.39195367
650.2005,48.355394,44.30122233
650.534729,48.33821733,44.31051867
650.868774,48.20326333,44.22647733
651.202942,48.26836533,44.21763633
651.536926,48.33780133,44.21724167
651.87085,48.362353,44.15482967
652.204834,48.43735267,44.09329867
652.538757,48.53857033,44.18576033
652.87262,48.42993067,44.14637
653.20636,48.32012833,44.09839633
653.540161,48.32636633,44.033395
653.87384,48.42501567,44.136968
654.20752,48.37945167,44.04500833
654.541077,48.41019567,44.15537867
654.874695,48.451922,44.25496667
655.208252,48.55121367,44.20845167
655.541687,48.550135,44.183535
655.875122,48.465879,44.06456767
656.208496,48.509701,44.001952
656.541809,48.58254233,44.08949933
656.875122,48.634132,44.096302
657.208374,48.69406267,44.12928033
657.541626,48.71255633,44.13002267
657.874817,48.77959433,44.133654
658.207947,48.74279667,44.147406
658.540955,48.72317767,44.11513267
658.873962,48.71024433,44.18418767
659.206909,48.788554,44.27344267
659.539856,48.780605,44.19363267
659.872742,48.80860167,44.22405
660.205566,48.82482133,44.228091
660.538391,48.74939867,44.25781267
660.871155,48.700527,44.25146967
661.203796,48.62032067,44.29342533
661.536438,48.52838533,44.21173567
661.86908,48.502556,44.11585633
662.201599,48.37621167,44.11613967
662.534119,48.25556833,44.113496
662.866577,48.33571,44.15295167
663.199036,48.23176333,44.16291167
663.531372,48.27113967,44.11800733
663.863708,48.186385,44.14766667
664.195923,47.97266533,44.14004
664.528198,47.922966,44.17751467
664.860352,47.94888567,44.301825
665.192505,47.903459,44.30929333
665.524658,47.88291567,44.31270733
665.856689,47.85798167,44.26723367
666.188721,47.696678,44.19061533
666.52063,47.65448533,44.23330033
666.852478,47.69352867,44.17422633
667.184387,47.69323733,44.233227
667.516174,47.73703667,44.19764467
667.8479,47.664402,44.19304667
668.179688,47.690778,44.17088333
668.511353,47.86402,44.24716433
668.843018,47.90284233,44.321107
669.1745,47.97661333,44.35397367
669.506104,47.954988,44.43577967
669.837524,47.95355833,44.404901
670.169006,48.06125767,44.403179
670.500366,47.98621133,44.40418767
670.831787,48.109792,44.456444
671.163086,48.30297367,44.46528333
671.494324,48.36337667,44.45095567
671.8255,48.31871167,44.406653
672.156616,48.39263933,44.439761
672.487732,48.35581467,44.49892433
672.818848,48.37125,44.52184067
673.149841,48.38980867,44.52282333
673.480835,48.34839767,44.547681
673.811768,48.28538133,44.646243
674.142639,48.409626,44.621506
674.47345,48.31389467,44.71849733
674.80426,48.31841533,44.608958
675.134949,48.37644967,44.68615467
675.465698,48.29008867,44.68880067
675.796326,48.21425367,44.65176767
676.126953,48.151376,44.628034
676.457458,48.08969767,44.56002167
676.787964,48.06116467,44.61243567
677.118408,48.07467267,44.69229533
677.448853,47.98756033,44.59908533
677.779175,47.99181867,44.53560267
678.109558,47.90642933,44.50720867
678.439758,47.91311,44.471508
678.77002,47.96992767,44.41752367
679.100159,47.94129167,44.41880033
679.430298,48.018082,44.38197233
679.760376,48.06540667,44.39993667
680.090393,48.116772,44.40449267
680.42041,48.10157767,44.34752267
680.750305,48.11160267,44.36115867
681.0802,48.10065333,44.34244433
681.410034,48.11973033,44.290011
681.739807,48.12239067,44.23318967
682.06958,48.10940933,44.18985633
682.399292,48.08731867,44.19284167
682.728943,48.07960133,44.194617
683.058594,48.05307267,44.26476167
683.388123,48.300397,44.20292133
683.71759,48.18297433,44.14439133
684.047058,48.227333,44.08466333
684.376465,48.32583733,44.09294633
684.705811,48.27308,44.15644867
685.035095,48.22979967,44.178899
685.36438,48.20067467,44.19667667
685.693665,48.29338733,44.33621733
686.022888,48.259383,44.29187533
686.351929,48.227329,44.31673167
686.68103,48.18821433,44.29256333
687.010071,48.30399333,44.316681
687.33905,48.31326033,44.37327967
687.66803,48.31472667,44.25645933
687.996887,48.20525133,44.298036
688.325745,48.25634267,44.36183033
688.654602,48.39609033,44.523244
688.983276,48.374766,44.516641
689.312012,48.494381,44.50774767
689.640625,48.43157433,44.50088233
689.969238,48.39166267,44.319682
690.297791,48.147438,44.363725
690.626282,48.254828,44.45608
690.954834,48.09180167,44.45253767
691.283203,48.065261,44.56896967
691.611572,48.11692067,44.30434533
691.93988,48.239929,44.27858367
692.268127,48.18837467,44.342902
692.596375,47.97587333,44.37774
692.9245,48.06548067,44.361838
693.252625,48.037056,44.285033
693.58075,48.09717667,44.17188867
693.908813,47.992456,44.17213467
694.236755,47.98926167,44.129597
694.564697,48.043532,44.17654
694.892517,48.13185367,44.09317667
695.220398,48.17843667,44.13415267
695.548157,48.15807433,44.18874733
695.875916,48.23791633,44.197918
696.203613,48.14293667,44.12411867
696.531311,48.10568467,44.12107467
696.858887,48.22304033,44.21665833
697.186401,48.37710433,44.214109
697.513916,48.39862567,44.09960067
697.84137,48.45776467,44.12112033
698.168762,48.39201333,44.11798733
698.496155,48.43550733,44.20238
698.823486,48.43653633,44.18736133
699.150757,48.38910933,44.15762433
699.477905,48.435491,43.987011
699.805054,48.300322,44.022228
700.132202,48.31257533,44.125431
